CH/SP -> CH/SP:,CH/SP -> Eng:,Eng -> Eng:,Eng -> CH/SP:
7.899999999999863,3.4000000000000914,6.2000000000000455,2.1000000000000227
4.100000000000136,1.1000000000001364,1.2999999999999543,7.900000000000091
2.700000000000045,1.5,2.6000000000001364,2.200000000000045
2.699999999999818,1.2000000000000457,4.2999999999999545,4.0
1.400000000000091,1.699999999999818,3.4000000000000914,6.800000000000183
2.099999999999909,1.0999999999999093,8.0,7.400000000000091
1.2999999999999543,3.300000000000182,2.1999999999998185,1.400000000000091
9.299999999999956,2.099999999999909,8.0,1.2999999999999543
4.5,6.099999999999909,3.9000000000000914,1.699999999999818
1.5,5.700000000000273,2.5,1.1000000000001364
6.7000000000000455,1.800000000000182,1.0,1.1000000000001364
9.799999999999956,2.400000000000091,2.7999999999999545,6.899999999999863
7.400000000000091,1.1000000000003638,5.2999999999999545,1.400000000000091
7.5,2.0,3.700000000000273,6.400000000000091
7.1000000000000085,1.7000000000002728,6.900000000000091,1.0999999999999093
7.099999999999994,1.0999999999999093,2.599999999999909,1.0
7.699999999999988,,3.199999999999818,4.5
5.200000000000017,,2.200000000000273,0.5999999999999089
4.699999999999988,,2.5,1.2000000000000457
2.5999999999999943,,5.499999999999997,1.2999999999999543
4.400000000000006,,1.6000000000000014,1.3000000000001821
3.4000000000000057,,0.6999999999999993,1.599999999999909
2.300000000000012,,0.9000000000000057,1.0999999999999093
2.6999999999999886,,5.599999999999994,0.7999999999999545
4.899999999999976,,4.900000000000006,2.6000000000001364
1.5,,3.5999999999999943,1.699999999999818
2.300000000000012,,4.800000000000012,1.2000000000000457
4.699999999999988,,2.0,3.700000000000273
2.2999999999999545,,2.6999999999999886,1.400000000000091
4.400000000000034,,1.3000000000000114,1.1999999999998179
9.600000000000025,,2.0,0.6999999999998181
4.100000000000024,,6.800000000000012,0.8000000000001819
4.100000000000024,,4.2000000000000455,1.0999999999999093
4.2000000000000455,,5.5,6.400000000000091
3.5999999999999086,,5.199999999999988,2.0
4.900000000000091,,6.399999999999977,7.899999999999636
3.7000000000000455,,0.8000000000000114,1.0999999999999093
5.899999999999977,,3.1000000000000227,2.0
2.5,,1.8999999999999773,0.7999999999997272
1.6000000000000227,,1.5,0.7999999999997272
3.899999999999977,,1.099999999999966,0.5999999999999089
8.100000000000023,,0.9000000000000341,1.0
3.1000000000000227,,2.1999999999999886,0.6999999999998181
5.2999999999999545,,1.6999999999999886,1.0
4.2000000000000455,,0.7000000000000455,2.099999999999909
1.3000000000000682,,2.0,
1.7999999999999543,,1.1000000000000227,
7.899999999999977,,1.7999999999999543,
2.8000000000000687,,1.6000000000000227,
3.0999999999999086,,2.6000000000000227,
2.5,,3.1000000000000227,
2.8999999999999773,,2.2999999999999545,
5.7000000000000455,,1.6999999999999318,
5.100000000000024,,1.0,
3.6999999999999313,,1.7000000000000457,
8.0,,3.200000000000045,
3.200000000000045,,6.199999999999932,
6.100000000000023,,2.1000000000000227,
2.199999999999932,,2.1000000000000227,
2.6000000000000227,,1.1000000000000227,
0.7999999999999545,,2.0,
1.7000000000000457,,5.199999999999932,
6.900000000000091,,3.0,
5.2999999999999545,,1.3999999999999773,
0.6000000000000227,,1.8999999999999773,
5.5,,4.800000000000068,
3.1000000000000227,,0.8999999999999773,
8.399999999999977,,1.1999999999999318,
1.7999999999999543,,7.399999999999977,
4.0,,1.0,
7.400000000000035,,5.199999999999932,
8.600000000000023,,2.0,
2.099999999999909,,9.199999999999989,
6.2000000000000455,,5.800000000000012,
7.600000000000023,,5.5,
6.7000000000000455,,3.300000000000012,
4.199999999999932,,9.699999999999989,
0.8000000000000682,,9.400000000000034,
7.600000000000023,,2.2999999999999545,
3.5999999999999086,,2.700000000000045,
6.100000000000023,,7.2000000000000455,
2.599999999999909,,1.7999999999999543,
2.1000000000000227,,1.5,
5.399999999999976,,6.800000000000068,
9.299999999999956,,7.400000000000091,
1.400000000000091,,2.3999999999999773,
6.2999999999999545,,8.400000000000091,
2.6000000000001364,,5.599999999999909,
3.4000000000000914,,8.100000000000023,
7.5,,1.7000000000000457,
2.6000000000001364,,3.1000000000000227,
2.899999999999864,,2.1000000000000227,
4.0,,2.5,
5.599999999999909,,8.099999999999909,
6.400000000000091,,2.1000000000001364,
6.400000000000091,,3.899999999999864,
8.099999999999909,,3.200000000000045,
6.0,,3.6000000000001364,
8.299999999999955,,2.1999999999998185,
3.0,,5.399999999999863,
3.300000000000182,,3.7999999999999545,
1.5,,4.2999999999999545,
2.200000000000045,,2.099999999999909,
7.700000000000045,,3.2999999999999545,
3.0,,2.899999999999864,
2.699999999999818,,5.2000000000000455,
4.800000000000182,,2.200000000000045,
5.800000000000183,,1.7000000000000457,
4.099999999999909,,5.7999999999999545,
1.2000000000000457,,9.099999999999909,
1.699999999999818,,3.4000000000000914,
7.600000000000137,,8.099999999999909,
3.7999999999999545,,7.2000000000000455,
2.599999999999909,,3.0,
4.800000000000182,,3.2999999999999545,
7.300000000000183,,1.2999999999999543,
4.699999999999818,,2.7999999999999545,
4.0,,2.0,
7.600000000000137,,1.7999999999999543,
9.200000000000044,,2.5,
2.0,,7.0,
3.4000000000000914,,2.200000000000045,
2.700000000000045,,2.200000000000045,
1.0,,2.099999999999909,
1.1000000000001364,,3.7999999999999545,
1.5,,1.2000000000000457,
8.799999999999955,,1.1000000000001364,
1.0,,1.1999999999998179,
1.0,,1.0,
1.5,,4.2999999999999545,
2.0,,3.7999999999999545,
0.8999999999998636,,1.599999999999909,
4.2000000000000455,,0.8999999999998636,
4.5,,1.3000000000001821,
1.1999999999998179,,7.0,
0.8000000000001819,,3.2999999999999545,
1.2999999999999543,,2.2999999999999545,
1.599999999999909,,1.899999999999864,
1.7999999999999543,,1.7999999999999543,
5.900000000000091,,3.2999999999999545,
2.200000000000045,,1.5,
1.3999999999998636,,3.5999999999999086,
0.7000000000000455,,1.0999999999999093,
1.0,,1.0,
0.900000000000091,,1.7000000000000457,
0.6999999999998181,,1.2000000000000457,
0.7000000000000455,,0.7999999999999545,
1.5,,0.5999999999999089,
0.7999999999999545,,0.5999999999999089,
1.5,,0.7000000000000455,
1.900000000000091,,1.0,
2.599999999999909,,2.099999999999909,
0.7999999999999545,,1.3999999999998636,
1.1999999999998179,,0.900000000000091,
0.7000000000000455,,2.0,
0.900000000000091,,3.0999999999999086,
1.0,,0.7999999999999545,
1.5,,1.2999999999999543,
2.399999999999864,,1.400000000000091,
1.1000000000001364,,0.7999999999999545,
2.0,,2.7999999999999545,
1.5,,5.400000000000091,
1.800000000000182,,1.5,
1.0999999999999093,,2.800000000000182,
0.900000000000091,,1.3999999999998636,
0.8999999999998636,,1.2999999999999543,
2.0,,0.8000000000001819,
1.1999999999998179,,1.6000000000001364,
1.0,,2.5,
0.7000000000000455,,0.7999999999999545,
0.7999999999997272,,0.900000000000091,
0.900000000000091,,2.700000000000045,
2.100000000000364,,4.0,
0.8999999999996362,,2.599999999999909,
9.400000000000091,,1.400000000000091,
3.5,,4.700000000000274,
3.4000000000000914,,2.699999999999818,
6.200000000000273,,1.5,
0.900000000000091,,4.199999999999818,
2.299999999999727,,2.3000000000001815,
6.300000000000183,,1.699999999999818,
7.0,,2.099999999999909,
5.400000000000091,,3.5,
2.099999999999909,,5.299999999999726,
2.1999999999998185,,2.700000000000273,
2.700000000000273,,5.099999999999909,
2.5,,2.599999999999909,
1.599999999999909,,1.900000000000091,
4.699999999999818,,2.5,
6.300000000000183,,6.5,
0.7999999999997272,,0.5999999999999089,
2.800000000000182,,0.6000000000003638,
2.9000000000000914,,2.099999999999909,
5.200000000000274,,1.0,
0.8999999999996362,,2.5,
1.2000000000002728,,1.900000000000091,
1.1999999999998179,,1.1000000000003638,
5.100000000000363,,1.2999999999997272,
3.5,,2.0,
1.0,,0.5999999999999089,
1.6000000000003638,,9.399999999999636,
2.099999999999909,,3.299999999999727,
2.099999999999909,,0.5999999999999089,
1.7000000000002728,,0.8000000000001819,
3.0999999999999086,,2.099999999999909,
2.1999999999998185,,0.7999999999997272,
1.5,,1.1000000000003638,
0.6999999999998181,,1.3999999999996362,
0.6999999999998181,,1.2000000000002728,
0.7000000000002728,,1.900000000000091,
7.899999999999636,,3.9000000000000914,
0.8000000000001819,,1.400000000000091,
1.900000000000091,,1.0,
1.899999999999636,,0.7000000000002728,
0.7000000000002728,,0.5999999999999089,
2.400000000000091,,1.3000000000001821,
2.299999999999727,,1.900000000000091,
4.800000000000182,,0.7999999999997272,
1.599999999999909,,2.3000000000001815,
7.400000000000091,,1.2999999999997272,
1.0999999999999093,,0.900000000000091,
1.2999999999997272,,0.7999999999997272,
1.5,,1.3000000000001821,
1.0,,3.300000000000182,
0.7999999999997272,,1.1999999999998179,
3.4000000000000914,,7.400000000000091,
0.8000000000001819,,0.7999999999997272,
1.3000000000001821,,1.599999999999909,
1.3000000000001821,,3.100000000000364,
2.1999999999998185,,0.900000000000091,
,,0.7999999999997272,
