Page,AOI_TYPE,Blink_Count,Total_Blink_Duration,Average_Blink_Duration
10,RESULT4,0,0.0,0.0
10,RESULT5,2,0.26393,0.131965
10,RESULT6,0,0.0,0.0
10,NOT_AOI,30,6.01333,0.20044433333333334
11,QUERY,1,0.22792,0.22792
11,RESULT1,1,0.13354000000000002,0.13354000000000002
11,RESULT2,1,0.2288,0.2288
11,RESULT3,0,0.0,0.0
11,RESULT4,0,0.0,0.0
11,RESULT5,0,0.0,0.0
11,RESULT6,0,0.0,0.0
11,NOT_AOI,20,4.20821,0.2104105
12,QUERY,0,0.0,0.0
12,RESULT1,0,0.0,0.0
12,RESULT2,0,0.0,0.0
12,RESULT3,0,0.0,0.0
12,RESULT4,0,0.0,0.0
12,RESULT5,0,0.0,0.0
12,RESULT6,1,0.23919,0.23919
12,NOT_AOI,4,0.7813800000000001,0.19534500000000002
13,QUERY,0,0.0,0.0
13,RESULT1,0,0.0,0.0
13,RESULT2,1,0.26326,0.26326
13,RESULT3,1,0.19819,0.19819
13,RESULT4,2,0.24868,0.12434
13,RESULT5,0,0.0,0.0
13,RESULT6,0,0.0,0.0
13,NOT_AOI,11,1.98671,0.18061
14,QUERY,2,0.40419,0.202095
14,RESULT1,3,0.52999,0.1766633333333333
14,RESULT2,2,0.37499,0.187495
14,RESULT3,0,0.0,0.0
14,RESULT4,0,0.0,0.0
14,RESULT5,0,0.0,0.0
14,RESULT6,0,0.0,0.0
14,NOT_AOI,19,3.731690000000001,0.1964047368421053
15,QUERY,1,0.0508,0.0508
15,RESULT1,0,0.0,0.0
15,RESULT2,0,0.0,0.0
15,RESULT3,0,0.0,0.0
15,RESULT4,0,0.0,0.0
15,RESULT5,1,0.17457,0.17457
15,RESULT6,1,0.19039,0.19039
15,NOT_AOI,17,3.6166900000000006,0.21274647058823534
16,QUERY,3,0.53676,0.17892
16,RESULT1,0,0.0,0.0
16,RESULT2,0,0.0,0.0
16,RESULT3,1,0.2381,0.2381
16,RESULT4,0,0.0,0.0
16,RESULT5,0,0.0,0.0
16,RESULT6,1,0.03874,0.03874
16,NOT_AOI,14,3.16683,0.22620214285714285
17,QUERY,0,0.0,0.0
17,RESULT1,1,0.25102,0.25102
17,RESULT2,1,0.23371,0.23371
17,RESULT3,1,0.37506,0.37506
17,RESULT4,1,0.03049,0.03049
17,RESULT5,0,0.0,0.0
17,RESULT6,0,0.0,0.0
17,NOT_AOI,3,0.64733,0.21577666666666664
18,QUERY,5,0.33018000000000003,0.06603600000000001
18,RESULT1,2,0.38402000000000003,0.19201000000000001
18,RESULT2,1,0.12257,0.12257
18,RESULT3,1,0.13013,0.13013
18,RESULT4,0,0.0,0.0
18,RESULT5,1,0.2356800000000001,0.2356800000000001
18,RESULT6,0,0.0,0.0
18,NOT_AOI,28,5.96502,0.21303642857142857
19,QUERY,0,0.0,0.0
19,RESULT1,0,0.0,0.0
19,RESULT2,0,0.0,0.0
19,RESULT3,0,0.0,0.0
19,RESULT4,0,0.0,0.0
19,RESULT5,1,0.13657,0.13657
19,RESULT6,0,0.0,0.0
19,NOT_AOI,8,1.82766,0.2284575
20,QUERY,0,0.0,0.0
20,RESULT1,2,0.2602,0.1301
20,RESULT2,0,0.0,0.0
20,RESULT3,0,0.0,0.0
20,RESULT4,0,0.0,0.0
20,RESULT5,0,0.0,0.0
20,RESULT6,2,0.37441,0.187205
20,NOT_AOI,6,1.10951,0.18491833333333332
21,QUERY,0,0.0,0.0
21,RESULT1,1,0.21505,0.21505
21,RESULT2,2,0.43934000000000006,0.21967000000000003
21,RESULT3,0,0.0,0.0
21,RESULT4,0,0.0,0.0
21,RESULT5,0,0.0,0.0
21,RESULT6,0,0.0,0.0
21,NOT_AOI,5,1.0948600000000002,0.21897200000000003
22,QUERY,4,0.9708100000000001,0.24270250000000002
22,RESULT1,2,0.38776,0.19388
22,RESULT2,0,0.0,0.0
22,RESULT3,2,0.456,0.228
22,RESULT4,0,0.0,0.0
22,RESULT5,0,0.0,0.0
22,RESULT6,0,0.0,0.0
22,NOT_AOI,27,5.146569999999999,0.19061370370370365
23,QUERY,0,0.0,0.0
23,RESULT1,0,0.0,0.0
23,RESULT2,0,0.0,0.0
23,RESULT3,1,0.03211,0.03211
23,RESULT4,1,0.23578,0.23578
23,RESULT5,1,0.17684,0.17684
23,RESULT6,0,0.0,0.0
23,NOT_AOI,8,1.81491,0.22686375
24,QUERY,0,0.0,0.0
24,RESULT1,1,0.15397,0.15397
24,RESULT2,1,0.2172,0.2172
24,RESULT3,0,0.0,0.0
24,RESULT4,0,0.0,0.0
24,RESULT5,0,0.0,0.0
24,RESULT6,0,0.0,0.0
24,NOT_AOI,3,0.32622,0.10874
25,QUERY,0,0.0,0.0
25,RESULT1,0,0.0,0.0
25,RESULT2,1,0.22668,0.22668
25,RESULT3,1,0.03134,0.03134
25,RESULT4,1,0.29741,0.29741
25,RESULT5,0,0.0,0.0
25,RESULT6,0,0.0,0.0
25,NOT_AOI,8,1.4587,0.1823375
26,QUERY,1,0.2524,0.2524
26,RESULT1,0,0.0,0.0
26,RESULT2,1,0.24862,0.24862
26,RESULT3,0,0.0,0.0
26,RESULT4,0,0.0,0.0
26,RESULT5,0,0.0,0.0
26,RESULT6,0,0.0,0.0
26,NOT_AOI,14,3.21786,0.22984714285714286
27,QUERY,0,0.0,0.0
27,RESULT1,1,0.22875,0.22875
27,RESULT2,0,0.0,0.0
27,RESULT3,0,0.0,0.0
27,RESULT4,0,0.0,0.0
27,RESULT5,0,0.0,0.0
27,RESULT6,0,0.0,0.0
27,NOT_AOI,15,2.9501700000000004,0.19667800000000002
28,QUERY,0,0.0,0.0
28,RESULT1,1,0.22802,0.22802
28,RESULT2,0,0.0,0.0
28,RESULT3,1,0.33365,0.33365
28,RESULT4,0,0.0,0.0
28,RESULT5,2,0.64985,0.324925
28,RESULT6,0,0.0,0.0
28,NOT_AOI,14,2.98534,0.21323857142857142
29,QUERY,0,0.0,0.0
29,RESULT1,0,0.0,0.0
29,RESULT2,0,0.0,0.0
29,RESULT3,0,0.0,0.0
29,RESULT4,0,0.0,0.0
29,RESULT5,0,0.0,0.0
29,RESULT6,0,0.0,0.0
29,NOT_AOI,21,3.2064500000000002,0.15268809523809526
30,QUERY,0,0.0,0.0
30,RESULT1,1,0.28035,0.28035
30,RESULT2,0,0.0,0.0
30,RESULT3,1,0.21368,0.21368
30,RESULT4,1,0.27661,0.27661
30,RESULT5,0,0.0,0.0
30,RESULT6,0,0.0,0.0
30,NOT_AOI,6,1.5285199999999999,0.25475333333333333
