MEDIA_ID,MEDIA_NAME,CNT,TIME(2019/10/31 15:34:41.017),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,Unnamed: 49,X_Coordinate,Y_Coordinate,AOI_TYPE,Page,userID,Is_Refixation,Left_Difference,Right_Difference,Saccade_length,Saccade_absolute_angle,Saccade_relative_angle
1,hapii,76564,516.81738,5729798058415,0.47306000000000004,0.08884,516.62891,0.18848,1130,1,0.46868000000000004,0.04123,1,0.39896,0.74722,0,,0.02244,0.5896399999999999,18.81241,0.94252,1,0.31331,0.57081,16.367279999999994,0.93679,1,0,0.0,21,4.40874,1,3.13651,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,140.05441000000002,89.99213,,908,96,QUERY,3,4458,0,0.8673358823529411,-0.379168235294117,140.05440131606002,-89.99214534523902,147.53745852565106
1,hapii,76600,517.05713,5729800458695,0.48231999999999997,0.06297,516.82275,0.23438,1131,1,0.55124,0.0804,1,0.39896,0.74722,0,,0.02554,0.59054,17.36111,0.94871,1,0.31664000000000003,0.57199,15.94454,0.9377700000000001,1,0,0.0,21,4.3367,1,3.0396900000000002,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,33.1168,57.52955,,926,68,NOT_AOI,3,4458,0,0.7952958823529417,-0.4759882352941172,33.11678125663783,-57.52960387089007,112.33078672920946
1,hapii,76647,517.37207,5729803606160,0.51783,0.07426,517.06396,0.30811,1132,1,0.50259,0.10455,1,0.39896,0.74722,0,,0.02163,0.59253,18.93007,0.89831,1,0.3126,0.57294,16.44047,0.89831,1,0,0.0,21,4.52388,1,3.24067,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,69.26094,349.86037999999996,,994,80,NOT_AOI,3,4458,0,0.9824758823529414,-0.2750082352941168,69.26093732314057,10.139609399900454,8.626621402945561
1,hapii,76706,517.77783,5729807663108,0.41368999999999995,0.06937,517.37891,0.39893,1133,1,0.43856999999999996,0.03744,1,0.39896,0.74722,0,,0.01687,0.596,20.60969,0.93168,1,0.30876,0.57749,18.82234,0.93168,1,0,0.0,21,4.4773,1,4.22939,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,200.01859,178.487,,794,75,NOT_AOI,3,4458,0,0.9358958823529409,0.7137117647058835,200.01853337848482,-178.48701200304512,20.191627229354594
1,hapii,76730,517.93555,5729809241830,0.43086,0.08152000000000001,517.78418,0.15137,1134,1,0.40502,0.08233,1,0.39896,0.74722,0,,0.06269,0.60326,4.94875,0.90404,0,0.30715,0.57838,18.67388,0.89831,1,0,0.0,21,1.8392700000000002,0,5.03213,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,35.482,338.29541,,827,88,NOT_AOI,3,4458,0,-1.7021341176470588,1.5164517647058835,35.481973070279075,21.704615226309485,128.5421659070293
1,hapii,76763,518.16211,5729811508424,0.44751,0.0646,517.94873,0.21338000000000001,1135,1,0.46363999999999994,0.15548,0,0.39896,0.74722,0,,0.01529,0.60212,19.334670000000006,0.9259200000000001,0,0.30812,0.58353,19.001820000000002,0.93686,0,0,0.0,21,4.42481,0,4.0168800000000005,0,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,36.82225,29.7532,,859,70,NOT_AOI,3,4458,0,0.8834058823529412,0.5012017647058835,36.82224166125683,-29.753218866661232,57.12361419460357
1,hapii,76866,518.86572,5729818544279,0.42745,0.71819,518.38525,0.48047,1136,1,0.49083999999999994,0.743,1,0.39896,0.74722,0,,0.0137,0.62474,17.31754,0.9035799999999999,1,0.3084,0.60509,16.725170000000002,0.9035799999999999,1,0,0.0,22,3.07209,1,3.00086,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,706.92719,266.87683,,821,776,RESULT5,3,4458,0,-0.4693141176470586,-0.5148182352941171,706.9271830329344,93.1231669387352,78.71483914378608
1,hapii,76916,519.20068,5729821893261,0.48671000000000003,0.70308,518.87354,0.32715,1137,1,0.49298000000000003,0.76541,1,0.39896,0.74722,0,,0.01721,0.62385,17.45198,0.8931399999999999,1,0.31282,0.60601,17.617810000000006,0.8931399999999999,1,0,0.0,22,3.15442,1,3.03415,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,114.94353999999998,8.16199,,934,759,RESULT5,3,4458,1,-0.3869841176470588,-0.481528235294117,114.94350606310917,-8.161993917478723,23.379021070225228
1,hapii,76946,519.40234,5729823910090,0.44909,0.7441300000000001,519.21484,0.1875,1138,1,0.36306,0.81739,1,0.39896,0.74722,0,,0.01125,0.62667,17.938670000000005,0.90876,1,0.30604000000000003,0.60824,18.29492,0.90876,1,0,0.0,22,3.26423,1,3.15866,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,84.75101,211.541,,862,804,NOT_AOI,3,4458,0,-0.2771741176470588,-0.35701823529411714,84.75101321022663,148.45898501229607,174.32142557788984
1,hapii,76993,519.71777,5729827065902,0.36877,0.81335,519.4287099999998,0.28906,1139,1,0.41608,0.7732899999999999,1,0.40625,0.75648,0,,0.00432,0.6318,11.432039999999999,0.94819,1,0.29805,0.6098399999999999,18.24699,0.9424600000000001,1,0,0.0,22,3.68705,1,3.22063,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,171.37906999999996,205.86244,,708,878,RESULT6,3,4458,0,0.1456458823529414,-0.29504823529411706,171.3790533441003,154.1375594344062,127.62670752974049
1,hapii,77032,519.97803,5729829665063,0.32858000000000004,0.77771,519.7231400000002,0.25488,1140,1,0.4662,0.60968,1,0.40573000000000004,0.77778,0,,0.0016699999999999998,0.63784,10.10288,1.02234,1,0.29528000000000004,0.61483,18.88345,1.0171299999999999,1,0,0.0,22,3.3237300000000003,1,3.2648,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,86.23212,153.48915,,631,840,NOT_AOI,3,4458,0,-0.21767411764705846,-0.2508782352941168,86.23212183681895,-153.4891480953343,118.44028717415182
1,hapii,77050,520.1025400000002,5729830911248,0.32089,0.7873,520.02588,0.07666,1141,1,0.38259,0.64183,0,0.38438,0.80093,0,,0.00098,0.6388199999999999,10.67102,0.91394,0,0.29441,0.6158399999999999,12.21451,0.91394,0,0,0.0,22,3.12059,0,3.13251,0,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,18.03523,215.04883999999998,,616,850,NOT_AOI,3,4458,0,-0.4208141176470588,-0.383168235294117,18.03526852808145,144.95113907881753,108.78824272794256
1,hapii,77214,521.19775,5729841865630,0.32961999999999997,0.8405100000000001,520.26904,0.92871,1142,1,0.35568,0.84419,1,0.37604,0.8092600000000001,0,,0.00098,0.6388199999999999,10.67102,0.8983700000000001,0,0.29857,0.62633,19.76024,0.8931600000000001,1,0,0.0,23,3.12059,0,3.4108,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,59.861369999999994,286.26062,,633,908,NOT_AOI,3,4458,0,-0.4208141176470588,-0.10487823529411687,59.861376001558924,73.73938180676008,110.61296643888437
1,hapii,77413,522.53027,5729855190370,0.43442,0.85469,521.20459,1.32568,1143,1,0.47556000000000004,0.91684,1,0.4390600000000001,0.82315,0,,0.01121,0.64822,17.07413,0.8790399999999999,1,0.31184,0.62853,16.66864,0.8790399999999999,1,0,0.0,22,3.10653,1,2.96749,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,201.79788,355.64763999999997,,834,923,RESULT6,3,4458,0,-0.43487411764705897,-0.5481882352941168,201.79794226740765,4.352348245644478,168.19208603934976
1,hapii,77521,523.26709,5729862554417,0.45286000000000004,0.8504,522.73584,0.53125,1144,1,0.45491000000000004,0.86019,1,0.4739600000000001,0.8240700000000001,0,,0.013819999999999999,0.64236,15.81543,0.8932200000000001,1,0.31256,0.62371,15.35627,0.8932200000000001,1,0,0.0,23,2.95167,1,2.98239,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,35.70673,7.455719999999999,,869,918,RESULT6,3,4458,0,-0.5897341176470587,-0.5332882352941168,35.706671719442134,-7.455565715005792,6.722597296555593
1,hapii,77564,523.57471,5729865634055,0.38427,0.85196,523.49951,0.0752,1145,1,0.38182,0.8687600000000001,1,0.475,0.8222200000000001,0,,0.00757,0.64358,19.7966,0.8879799999999999,1,0.30627,0.62295,18.65661,0.8827799999999999,1,0,0.0,23,3.3650900000000004,1,3.15268,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,131.70358000000002,180.733,,738,920,RESULT6,3,4458,0,-0.1763141176470584,-0.3629982352941168,131.7035767277412,179.2670315815498,1.8153739700139315
1,hapii,77728,524.67383,5729876626203,0.39931,0.85077,523.58154,1.09229,1146,1,0.38249,0.83394,1,0.40885,0.81944,0,,0.01114,0.6447,15.947410000000001,0.9035799999999999,1,0.30868,0.6240899999999999,15.50862,0.9035799999999999,1,0,0.0,22,3.1291599999999997,1,2.82836,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,28.905359999999998,2.54838,,767,919,RESULT6,3,4458,0,-0.4122441176470586,-0.6873182352941171,28.90538561029761,-2.5483423884641323,24.760800486760218
1,hapii,77793,525.12891,5729881175597,0.37322,0.83183,524.9418900000002,0.18700999999999998,1147,1,0.3908,0.84304,1,0.4099,0.81944,0,,0.0121,0.64112,17.451610000000002,0.9041299999999999,1,0.30946,0.62051,17.507260000000002,0.8984,1,0,0.0,23,3.20546,1,2.9891,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,54.108230000000006,157.78753999999995,,717,898,RESULT6,3,4458,0,-0.3359441176470588,-0.5265782352941168,54.10826017236186,-157.78754190170392,163.532605843095
1,hapii,77900,525.8588900000002,5729888474261,0.35231,0.80207,525.5981400000002,0.26074,1148,1,0.40998,0.7319899999999999,1,0.38698,0.8222200000000001,0,,0.00902,0.63961,14.75525,0.8932200000000001,1,0.30526,0.6159399999999999,13.517779999999998,0.8932200000000001,1,0,0.0,23,2.71136,1,3.00408,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,51.42792,141.32013999999995,,676,866,RESULT6,3,4458,0,-0.8300441176470588,-0.5115982352941169,51.427897997876606,-141.32014774479893,1.3051180984013468
1,hapii,77999,526.54199,5729895307212,0.38983,0.85801,526.08691,0.45508000000000004,1149,1,0.43218,0.86919,1,0.39635,0.82037,0,,0.02035,0.64631,16.084239999999998,0.9311200000000001,1,0.31446,0.62422,16.01219,0.9254,1,0,0.0,24,3.1505,1,2.91227,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,94.01876999999999,320.01501,,748,927,RESULT6,3,4458,0,-0.3909041176470587,-0.603408235294117,94.01876124263714,39.98497035360242,125.86616167356529
1,hapii,78069,527.01123,5729899997402,0.44008,0.83549,526.54883,0.4624,1150,1,0.47711000000000003,0.83683,1,0.41302,0.8213,0,,0.01712,0.66365,18.68778,0.9254,1,0.31203000000000003,0.6402899999999999,18.00295,0.9196700000000001,1,0,0.0,24,3.14045,1,3.03812,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,99.49839,14.1489,,845,902,RESULT6,3,4458,0,-0.4009541176470588,-0.4775582352941168,99.49839509539845,-14.148867972832267,127.9606545729313
1,hapii,78100,527.21875,5729902074393,0.44533999999999996,0.8143,527.01807,0.20068,1151,1,0.39666,0.86246,1,0.42135,0.8213,0,,0.02313,0.66487,18.40615,0.9098299999999999,1,0.31788,0.64285,18.08674,0.9161600000000001,1,0,0.0,24,3.13551,1,3.31415,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,25.01447000000001,66.18806,,855,879,RESULT6,3,4458,0,-0.4058941176470587,-0.2015282352941168,25.014520176889057,-66.18821339990096,53.7313815846972
1,hapii,78132,527.43701,5729904255381,0.38079,0.83965,527.22559,0.21143,1152,1,0.39776,0.5794199999999999,0,0.43646,0.8213,0,,0.02468,0.6641699999999999,16.18894,0.91394,0,0.31999,0.6398199999999999,16.86992,0.91394,0,0,0.0,23,2.84534,0,3.31055,0,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,126.9239,192.4568,,731,907,RESULT6,3,4458,0,-0.6960641176470586,-0.20512823529411686,126.92394171313771,167.54316818479626,11.235938293940025
1,hapii,78696,531.23145,5729942201155,0.48267,0.8357899999999999,527.64307,3.5883800000000003,1153,1,0.51256,0.8666799999999999,1,0.53594,0.8287,0,,0.05144,0.66797,18.22265,0.8828,1,0.35014,0.6533899999999999,18.926370000000002,0.8880100000000001,1,0,0.0,24,3.4143,1,3.256,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,195.65403999999998,1.22088,,927,903,RESULT6,3,4458,0,-0.12710411764705887,-0.2596782352941167,195.65401735103728,-1.2208935212637344,165.41944763599022
1,hapii,78734,531.48584,5729944742629,0.5069,0.8460200000000001,531.23779,0.24805,1154,1,0.57718,0.82658,1,0.5474,0.825,0,,0.054110000000000005,0.6673,9.80883,0.9093100000000001,1,0.35238,0.6523399999999999,8.62227,0.91504,1,0,0.0,24,2.90694,1,2.79489,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,47.81555,346.64035,,973,914,RESULT6,3,4458,0,-0.6344641176470587,-0.7207882352941168,47.815545684641165,13.359658842746061,12.51815296091324
1,hapii,79039,533.54248,5729965310033,0.4552,0.84467,531.70654,1.8359400000000001,1155,1,0.43458,0.87677,1,0.51875,0.825,0,,0.0583,0.66066,19.62105,0.9149799999999999,1,0.35731999999999997,0.65004,20.18184,0.90404,1,0,0.0,24,3.48286,1,3.34806,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,99.27481,179.15848,,874,912,RESULT6,3,4458,1,-0.058544117647058684,-0.16761823529411712,99.2747070506884,-179.15849411816717,177.46476952850807
1,hapii,79084,533.84375,5729968322879,0.4294600000000001,0.8419700000000001,533.54883,0.29491999999999996,1156,1,0.4849600000000001,0.8386100000000001,1,0.5229199999999999,0.825,0,,0.0547,0.6593100000000001,19.18468,0.9424899999999999,1,0.3529,0.64648,19.0738,0.9482200000000001,1,0,0.0,24,3.5765800000000003,1,3.3071300000000003,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,49.50673,176.62331,,825,909,RESULT6,3,4458,0,0.03517588235294156,-0.2085482352941166,49.50675235399688,-176.6232636466753,3.023671675318685
1,hapii,79270,535.0893599999998,5729980780560,0.5362600000000001,0.84314,533.85059,1.2387700000000001,1157,1,0.5605899999999999,0.82275,1,0.5776,0.82037,0,,0.051660000000000005,0.65898,18.4236,0.93685,1,0.34978000000000004,0.64605,18.756220000000006,0.93685,1,0,0.0,23,3.28007,1,3.19077,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,205.05998,359.64694,,1030,911,RESULT6,3,4458,0,-0.2613341176470589,-0.32490823529411683,205.05989325306868,0.35306467800605706,175.991507398567
1,hapii,79616,537.40674,5730003955416,0.62149,0.8334600000000001,535.0957,2.31104,1158,1,0.56145,0.76958,1,0.6260399999999999,0.8305600000000001,0,,0.0289,0.65973,18.32801,0.9310299999999999,1,0.32776,0.64132,17.78804,0.9310299999999999,1,0,0.0,23,3.161,1,3.00716,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,163.97508,3.6554300000000004,,1193,900,RESULT6,3,4458,0,-0.3804041176470587,-0.5085182352941171,163.97520461923494,-3.655427923426932,0.35256578528435356
1,hapii,80048,540.30078,5730032893196,0.44391,0.8555799999999999,537.43359,2.8671900000000003,1159,1,0.45461999999999997,0.81755,1,0.45103999999999994,0.80833,0,,0.01846,0.66482,17.974870000000006,0.88841,1,0.31597,0.64436,17.609939999999995,0.8941399999999999,1,0,0.0,22,3.09788,1,3.08291,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,341.78946,184.008,,852,924,RESULT6,3,4458,0,-0.4435241176470588,-0.4327682352941169,341.78951174826875,175.99200629128873,41.866844263403685
1,hapii,80115,540.74951,5730037379249,0.45976999999999996,0.8265100000000001,540.30713,0.44238,1160,1,0.4424300000000001,0.9053399999999999,1,0.45625,0.78796,0,,0.01581,0.66866,17.410529999999998,0.9035799999999999,1,0.31346,0.64646,17.13887,0.9035799999999999,1,0,0.0,21,3.13044,1,3.00501,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,43.73735,45.874829999999996,,883,893,RESULT6,3,4458,0,-0.41096411764705865,-0.510668235294117,43.7373899632794,-45.87483797211497,85.14436158513521
1,hapii,80370,542.45898,5730054477374,0.47807,0.8639100000000001,540.75684,1.70215,1161,1,0.5090600000000001,0.38229,0,0.45365,0.8490700000000001,0,,0.024669999999999997,0.66656,16.79298,0.91394,0,0.32316999999999996,0.6483899999999999,16.4416,0.91394,0,0,0.0,21,2.83702,0,2.90406,0,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,53.53558,311.01923,,918,933,NOT_AOI,3,4458,0,-0.7043841176470589,-0.6116182352941171,53.53552241269343,48.980800442749825,111.29028848689781
1,hapii,80420,542.80615,5730057944944,0.46989,0.8916200000000001,542.62354,0.18262,1162,1,0.4558100000000001,0.8614,1,0.4526,0.8490700000000001,0,,0.027860000000000003,0.66651,17.843339999999994,0.9254,1,0.32636,0.64944,18.74728,0.9196700000000001,1,0,0.0,22,3.05633,1,3.25961,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,33.7976,242.30942000000002,,902,963,NOT_AOI,3,4458,0,-0.4850741176470588,-0.25606823529411704,33.79762165596865,117.69051195585205,31.457966378033504
1,hapii,80640,544.27979,5730072681429,0.5109,0.8480700000000001,542.81299,1.4668,1163,1,0.5514600000000001,0.85111,1,0.45103999999999994,0.8490700000000001,0,,0.02509,0.6674100000000001,18.887970000000006,0.8842200000000001,1,0.3246,0.64789,18.76158,0.88995,1,0,0.0,21,3.29644,1,3.39521,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,91.71729,30.85147000000001,,981,916,RESULT6,3,4458,1,-0.2449641176470587,-0.12046823529411688,91.71727630408573,-30.85152166611447,146.22309687071458
1,hapii,80916,546.12842,5730091167953,0.62978,0.85887,544.2856400000002,1.84277,1164,1,0.5859,0.7983399999999999,1,0.40625,0.8583299999999999,0,,0.0148,0.67045,18.64396,0.90356,1,0.31483,0.64861,18.34786,0.90356,1,0,0.0,21,3.16109,1,3.20588,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,228.54741,357.07462000000015,,1209,928,RESULT6,3,4458,0,-0.3803141176470586,-0.3097982352941169,228.54743226770233,2.925381463170984,0.644238311786916
1,hapii,80967,546.47021,5730094585839,0.37871,0.84109,546.15527,0.31494,1165,1,0.38953000000000004,0.8086800000000001,1,0.39687,0.85926,0,,0.00293,0.67352,10.95193,0.9689200000000001,1,0.29982,0.64869,17.896160000000005,0.9637100000000001,1,0,0.0,21,3.3018099999999997,1,3.11573,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,482.43667999999997,177.71884,,727,908,RESULT6,3,4458,1,-0.23959411764705865,-0.3999482352941168,482.4367074810125,-177.71885684861593,170.16719451635728
1,hapii,81004,546.71777,5730097064477,0.30761,0.81396,546.49707,0.2207,1166,1,0.3712,0.8163600000000001,1,0.39687,0.85926,0,,0.00283,0.67352,11.0063,0.9899100000000001,0,0.29634,0.65118,18.09389,0.9899100000000001,1,0,0.0,21,3.21556,0,3.06692,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,139.62106,167.88608,,591,879,NOT_AOI,3,4458,0,-0.3258441176470588,-0.4487582352941169,139.62105709440826,-167.88605136497324,10.359907785577903
1,hapii,81245,548.33252,5730113208892,0.41781999999999997,0.81996,546.72461,1.60791,1167,1,0.43505,0.79169,1,0.40104,0.85278,0,,0.00283,0.67352,11.0063,0.9899,0,0.29491,0.65569,17.87959,0.9899,1,0,0.0,21,3.21556,0,3.21323,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,211.70238999999998,358.24597,,802,886,RESULT6,3,4458,0,-0.3258441176470588,-0.30244823529411713,211.70239642063575,1.7540408494488595,168.81543128545997
1,hapii,81259,548.42578,5730114143278,0.43499,0.81489,548.33887,0.08691,1168,1,0.44042,0.62785,0,0.40104,0.85278,0,,0.00283,0.67352,11.0063,1.01282,0,0.29425,0.65527,14.298110000000001,1.01282,0,0,0.0,21,3.21556,0,3.7622699999999996,0,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,33.418009999999995,9.43051,,835,880,RESULT6,3,4458,0,-0.3258441176470588,0.2465917647058831,33.41804489074731,-9.430527865091161,132.32934991673778
1,hapii,81312,548.7876,5730117759957,0.44105,0.8233799999999999,548.59961,0.18799000000000002,1169,1,0.48962,0.83329,1,0.40104,0.85278,0,,0.00448,0.68066,12.97585,0.9619200000000001,1,0.30348,0.6538,17.77832,0.9619200000000001,1,0,0.0,22,3.24136,1,3.15904,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,14.813870000000001,321.7600700000001,,847,889,RESULT6,3,4458,0,-0.30004411764705896,-0.3566382352941169,14.813916014342732,38.240122218171074,176.08016988789197
1,hapii,81334,548.9350599999998,5730119238697,0.47316,0.86235,548.79395,0.14110999999999999,1170,1,0.48486999999999997,0.89885,1,0.40208,0.85185,0,,0.0069099999999999995,0.68002,15.98153,0.8686200000000001,1,0.30706,0.6540600000000001,16.97839,0.8738299999999999,1,0,0.0,22,3.01724,1,3.0924,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,74.64748,325.67969,,908,931,NOT_AOI,3,4458,0,-0.5241641176470586,-0.4232782352941169,74.64741479247628,34.32029210606303,20.8488011540525
1,hapii,81467,549.82568,5730128142621,0.47134,0.8577,548.94141,0.88428,1171,1,0.42346999999999996,0.84354,1,0.40156,0.8583299999999999,0,,0.01571,0.6872699999999999,18.80162,0.9144899999999999,1,0.31419,0.6609,18.13413,0.90876,1,0,0.0,21,3.16498,1,3.17516,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,6.11817,124.83108,,905,926,RESULT6,3,4458,0,-0.3764241176470589,-0.34051823529411696,6.118113709306131,-124.83090673988448,129.7637714410292
1,hapii,81558,550.4350599999998,5730134238099,0.45068,0.8545299999999999,549.83301,0.60205,1172,1,0.45806,0.8295799999999999,1,0.40156,0.86111,0,,0.01641,0.68648,16.36484,0.89895,1,0.31461999999999996,0.6609999999999999,13.980210000000001,0.9046799999999999,1,0,0.0,21,2.9113900000000004,1,2.4932,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,39.814640000000004,175.06715,,865,923,RESULT6,3,4458,1,-0.6300141176470584,-1.022478235294117,39.81466806090438,-175.0671352988553,6.910832664009793
1,hapii,81737,551.64697,5730146357735,0.47525,0.86369,550.6416,1.00537,1173,1,0.43217,0.8720399999999999,1,0.4026,0.86111,0,,0.02164,0.6722100000000001,17.685779999999994,0.90876,1,0.31986,0.6483399999999999,18.080070000000006,0.90876,1,0,0.0,22,3.04502,1,3.02599,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,48.200520000000004,348.15628,,912,933,NOT_AOI,3,4458,0,-0.4963841176470587,-0.4896882352941168,48.20053430409253,11.843697365154485,162.70632097987055
1,hapii,82086,553.98535,5730169740181,0.58155,0.8456600000000001,551.66113,2.32422,1174,1,0.60447,0.8376399999999999,1,0.40312,0.8620399999999999,0,,0.02671,0.67237,18.5971,0.9041299999999999,1,0.3249,0.64872,18.86114,0.8931899999999999,1,0,0.0,21,3.2627,1,3.16831,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,205.02289,5.45,,1117,913,RESULT6,3,4458,0,-0.2787041176470586,-0.34736823529411703,205.0228074575119,-5.449981654974952,179.02456917948967
1,hapii,82231,554.95703,5730179455458,0.61037,0.8398899999999999,553.99268,0.96436,1175,1,0.6381899999999999,0.84251,1,0.40312,0.8620399999999999,0,,0.02217,0.6746300000000001,18.93533,0.9196700000000001,1,0.32072,0.65071,18.965870000000002,0.9254,1,0,0.0,20,3.1697900000000003,1,3.2911599999999996,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,55.68414,6.4253800000000005,,1172,907,RESULT6,3,4458,0,-0.3716141176470584,-0.22451823529411685,55.68418682103563,-6.425412475485266,170.78631961160653
1,hapii,82262,555.16455,5730181529300,0.6255,0.8412,554.97021,0.19434,1176,1,0.48293,0.84541,1,0.40312,0.8620399999999999,0,,0.01455,0.67567,17.89017,0.91394,1,0.314,0.6491399999999999,17.19033,0.91394,1,0,0.0,20,3.3606199999999995,1,3.3049199999999996,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,29.08411,357.21176,,1201,908,RESULT6,3,4458,0,-0.18078411764705926,-0.21075823529411689,29.084032031339643,2.7882679129082057,4.8314087347635475
1,hapii,82333,555.6401400000002,5730186287513,0.35288,0.85849,555.19141,0.44873,1177,1,0.38768,0.89345,1,0.40312,0.8620399999999999,0,,0.004520000000000001,0.67793,13.60465,0.8932200000000001,1,0.30114,0.64898,17.98426,0.8932200000000001,1,0,0.0,20,3.31912,1,3.04065,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,523.76343,182.04314,,678,927,RESULT6,3,4458,0,-0.2222841176470589,-0.4750282352941171,523.7633740940653,177.9568591781447,21.01741503115744
1,hapii,82362,555.83398,5730188227068,0.38187,0.87621,555.64697,0.18700999999999998,1178,1,0.29089,0.86846,1,0.40312,0.8620399999999999,0,,0.00403,0.67769,9.870410000000001,0.9567100000000001,0,0.29946,0.65008,17.89165,0.9619200000000001,1,0,0.0,20,3.2682900000000004,0,3.00866,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,58.858940000000004,341.02576,,733,946,NOT_AOI,3,4458,0,-0.2731141176470584,-0.507018235294117,58.858919378459476,18.974274209302102,6.92297733483623
1,hapii,82406,556.12891,5730191174275,0.31196999999999997,0.8496799999999999,555.8418,0.28711,1179,1,0.45738,0.7161,1,0.40312,0.8620399999999999,0,,0.00122,0.6804600000000001,11.3527,1.01193,1,0.2976,0.65104,17.409370000000006,1.01193,1,0,0.0,20,2.9634099999999997,1,3.0133799999999997,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,137.23245,167.94872,,599,918,NOT_AOI,3,4458,0,-0.5779941176470587,-0.5022982352941168,137.23245712935406,-167.9487031255341,160.94165087789762
1,hapii,82455,556.45752,5730194458937,0.26871999999999996,0.80328,556.17627,0.28125,1180,1,0.27354,0.76984,1,0.40312,0.8620399999999999,0,,0.0006,0.68052,12.34845,1.05637,0,0.29636999999999997,0.65047,18.107870000000002,1.05637,1,0,0.0,20,3.03177,0,3.10895,1,0.0,0,0.0,0,0.0,0,2147483647,2147483647,0,0.0,0,,96.98897,148.89037,,516,868,NOT_AOI,3,4458,0,-0.5096341176470589,-0.4067282352941168,96.98893825586502,-148.89035400343172,55.13594795871737
