@relation 'aoipage english median self'

@attribute Average_Fixation_Duration numeric
@attribute Fixation_Duration_SD numeric
@attribute Longest_Fixation_Duration numeric
@attribute Refixation_Ratio numeric
@attribute Average_Saccade_Length numeric
@attribute Saccade_Length_SD numeric
@attribute Average_Saccade_Absolute_Angle numeric
@attribute Saccade_Absolute_Angle_SD numeric
@attribute Average_Saccade_Relative_Angle numeric
@attribute Saccade_Relative_Angle_SD numeric
@attribute Average_Left_Eye_Difference numeric
@attribute Left_Eye_Difference_SD numeric
@attribute Average_Right_Eye_Difference numeric
@attribute Right_Eye_Difference_SD numeric
@attribute Blink_Count numeric
@attribute Average_Blink_Duration numeric
@attribute Average_Fixation_Duration_AOI1 numeric
@attribute Fixation_Duration_SD_AOI1 numeric
@attribute Longest_Fixation_Duration_AOI1 numeric
@attribute Refixation_Ratio_AOI1 numeric
@attribute Average_Saccade_Length_AOI1 numeric
@attribute Saccade_Length_SD_AOI1 numeric
@attribute Average_Saccade_Absolute_Angle_AOI1 numeric
@attribute Saccade_Absolute_Angle_SD_AOI1 numeric
@attribute Average_Saccade_Relative_Angle_AOI1 numeric
@attribute Saccade_Relative_Angle_SD_AOI1 numeric
@attribute Average_Left_Eye_Difference_AOI1 numeric
@attribute Left_Eye_Difference_SD_AOI1 numeric
@attribute Average_Right_Eye_Difference_AOI1 numeric
@attribute Right_Eye_Difference_SD_AOI1 numeric
@attribute Blink_Count_AOI1 numeric
@attribute Average_Blink_Duration_AOI1 numeric
@attribute AOI_Language_AOI1 {English,Spanish,Chinese}
@attribute Previous_AOI_Language_AOI1 {English,Spanish,Chinese}
@attribute Language_Switch_AOI1 {No,Yes}
@attribute Average_Fixation_Duration_AOI2 numeric
@attribute Fixation_Duration_SD_AOI2 numeric
@attribute Longest_Fixation_Duration_AOI2 numeric
@attribute Refixation_Ratio_AOI2 numeric
@attribute Average_Saccade_Length_AOI2 numeric
@attribute Saccade_Length_SD_AOI2 numeric
@attribute Average_Saccade_Absolute_Angle_AOI2 numeric
@attribute Saccade_Absolute_Angle_SD_AOI2 numeric
@attribute Average_Saccade_Relative_Angle_AOI2 numeric
@attribute Saccade_Relative_Angle_SD_AOI2 numeric
@attribute Average_Left_Eye_Difference_AOI2 numeric
@attribute Left_Eye_Difference_SD_AOI2 numeric
@attribute Average_Right_Eye_Difference_AOI2 numeric
@attribute Right_Eye_Difference_SD_AOI2 numeric
@attribute Blink_Count_AOI2 numeric
@attribute Average_Blink_Duration_AOI2 numeric
@attribute AOI_Language_AOI2 {English,Spanish,Chinese}
@attribute Previous_AOI_Language_AOI2 {English,Spanish,Chinese}
@attribute Language_Switch_AOI2 {No,Yes}
@attribute Average_Fixation_Duration_AOI3 numeric
@attribute Fixation_Duration_SD_AOI3 numeric
@attribute Longest_Fixation_Duration_AOI3 numeric
@attribute Refixation_Ratio_AOI3 numeric
@attribute Average_Saccade_Length_AOI3 numeric
@attribute Saccade_Length_SD_AOI3 numeric
@attribute Average_Saccade_Absolute_Angle_AOI3 numeric
@attribute Saccade_Absolute_Angle_SD_AOI3 numeric
@attribute Average_Saccade_Relative_Angle_AOI3 numeric
@attribute Saccade_Relative_Angle_SD_AOI3 numeric
@attribute Average_Left_Eye_Difference_AOI3 numeric
@attribute Left_Eye_Difference_SD_AOI3 numeric
@attribute Average_Right_Eye_Difference_AOI3 numeric
@attribute Right_Eye_Difference_SD_AOI3 numeric
@attribute Blink_Count_AOI3 numeric
@attribute Average_Blink_Duration_AOI3 numeric
@attribute AOI_Language_AOI3 {English,Spanish,Chinese}
@attribute Previous_AOI_Language_AOI3 {English,Spanish,Chinese}
@attribute Language_Switch_AOI3 {No,Yes}
@attribute Average_Fixation_Duration_AOI4 numeric
@attribute Fixation_Duration_SD_AOI4 numeric
@attribute Longest_Fixation_Duration_AOI4 numeric
@attribute Refixation_Ratio_AOI4 numeric
@attribute Average_Saccade_Length_AOI4 numeric
@attribute Saccade_Length_SD_AOI4 numeric
@attribute Average_Saccade_Absolute_Angle_AOI4 numeric
@attribute Saccade_Absolute_Angle_SD_AOI4 numeric
@attribute Average_Saccade_Relative_Angle_AOI4 numeric
@attribute Saccade_Relative_Angle_SD_AOI4 numeric
@attribute Average_Left_Eye_Difference_AOI4 numeric
@attribute Left_Eye_Difference_SD_AOI4 numeric
@attribute Average_Right_Eye_Difference_AOI4 numeric
@attribute Right_Eye_Difference_SD_AOI4 numeric
@attribute Blink_Count_AOI4 numeric
@attribute Average_Blink_Duration_AOI4 numeric
@attribute AOI_Language_AOI4 {English,Spanish}
@attribute Previous_AOI_Language_AOI4 {English,Spanish,Chinese}
@attribute Language_Switch_AOI4 {No,Yes}
@attribute Average_Fixation_Duration_AOI5 numeric
@attribute Fixation_Duration_SD_AOI5 numeric
@attribute Longest_Fixation_Duration_AOI5 numeric
@attribute Refixation_Ratio_AOI5 numeric
@attribute Average_Saccade_Length_AOI5 numeric
@attribute Saccade_Length_SD_AOI5 numeric
@attribute Average_Saccade_Absolute_Angle_AOI5 numeric
@attribute Saccade_Absolute_Angle_SD_AOI5 numeric
@attribute Average_Saccade_Relative_Angle_AOI5 numeric
@attribute Saccade_Relative_Angle_SD_AOI5 numeric
@attribute Average_Left_Eye_Difference_AOI5 numeric
@attribute Left_Eye_Difference_SD_AOI5 numeric
@attribute Average_Right_Eye_Difference_AOI5 numeric
@attribute Right_Eye_Difference_SD_AOI5 numeric
@attribute Blink_Count_AOI5 numeric
@attribute Average_Blink_Duration_AOI5 numeric
@attribute AOI_Language_AOI5 {English,Spanish}
@attribute Previous_AOI_Language_AOI5 {English,Spanish}
@attribute Language_Switch_AOI5 {No,Yes}
@attribute Average_Fixation_Duration_AOI6 numeric
@attribute Fixation_Duration_SD_AOI6 numeric
@attribute Longest_Fixation_Duration_AOI6 numeric
@attribute Refixation_Ratio_AOI6 numeric
@attribute Average_Saccade_Length_AOI6 numeric
@attribute Saccade_Length_SD_AOI6 numeric
@attribute Average_Saccade_Absolute_Angle_AOI6 numeric
@attribute Saccade_Absolute_Angle_SD_AOI6 numeric
@attribute Average_Saccade_Relative_Angle_AOI6 numeric
@attribute Saccade_Relative_Angle_SD_AOI6 numeric
@attribute Average_Left_Eye_Difference_AOI6 numeric
@attribute Left_Eye_Difference_SD_AOI6 numeric
@attribute Average_Right_Eye_Difference_AOI6 numeric
@attribute Right_Eye_Difference_SD_AOI6 numeric
@attribute Blink_Count_AOI6 numeric
@attribute Average_Blink_Duration_AOI6 numeric
@attribute AOI_Language_AOI6 {English,Spanish}
@attribute Previous_AOI_Language_AOI6 {English,Spanish}
@attribute Language_Switch_AOI6 {No,Yes}
@attribute 'Number of English AOIs' numeric
@attribute 'Self Median' {High,Low}

@data
0.351028,0.243429,1.03882,0,42.37821,154.147029,42.37821,86.497936,98.748779,58.986381,-0.099051,0.269456,-0.099051,0.269456,1,0.17617,0.327207,0.25539,0.76611,0,25.357765,31.097148,25.357765,87.460324,99.115422,50.926432,-0.325343,0.437046,-0.325343,0.437046,1,0.17617,English,Spanish,Yes,0.126303,0.013569,0.14502,0,1.617069,185.312921,1.617069,107.862573,138.645088,45.648613,0.226071,0.150685,0.226071,0.150685,0,0,English,English,No,0.420003,0.21495,0.72314,0,19.796622,214.324805,19.796622,85.123867,130.397143,52.342137,-0.062283,0.068338,-0.062283,0.068338,0,0,English,English,No,0.4104,0.10312,0.55615,0,85.997148,26.654059,85.997148,76.595929,61.245744,52.688127,-0.043963,0.077038,-0.043963,0.077038,0,0,English,English,No,0.27596,0.130283,0.43433,0,46.873702,31.519145,46.873702,49.087122,98.163627,41.192626,-0.092064,0.04157,-0.092064,0.04157,0,0,English,English,No,0.47295,0.313584,1.03882,0,65.131545,122.208044,65.131545,76.186399,78.381574,64.387941,-0.216257,0.104012,-0.216257,0.104012,0,0,English,English,No,6,High
0.355179,0.214012,1.07178,0,49.982351,95.44026,49.982351,85.596207,84.353753,53.926229,-0.223047,0.34903,-0.223047,0.34903,1,0.1104,0.321718,0.114589,0.48999,0,25.698389,36.725257,25.698389,54.348546,62.419591,51.691747,-0.081829,0.403221,-0.081829,0.403221,1,0.1104,English,Spanish,Yes,0.12012,0,0.12012,0,32.910143,0,32.910143,0,130.039991,0,0.280991,0,0.280991,0,0,0,English,English,No,0.268473,0.134273,0.44238,0,88.633942,158.196828,88.633942,110.60298,93.471087,48.844237,-0.114779,0.05492,-0.114779,0.05492,0,0,English,English,No,0.384277,0.154612,0.54272,0,66.863094,128.850724,66.863094,77.123391,47.935613,23.520336,-0.268519,0.096508,-0.268519,0.096508,0,0,English,English,No,0.304346,0.148771,0.50952,0,7.996171,39.990268,7.996171,99.160598,110.299786,58.733603,-0.351294,0.079607,-0.351294,0.079607,0,0,English,English,No,0.514356,0.299468,1.07178,0,81.490742,25.376342,81.490742,57.573474,83.198284,50.404436,-0.350255,0.057488,-0.350255,0.057488,0,0,English,English,No,6,High
0.26039,0.129311,0.48242,0,24.822861,175.781739,24.822861,96.817622,103.204465,58.836917,-0.136276,0.378721,-0.136276,0.378721,1,0.08219,0.194371,0.095681,0.34766,0,-22.892273,215.464579,-22.892273,126.887152,113.633009,63.496155,-0.121667,0.075285,-0.121667,0.075285,1,0.08219,English,Spanish,Yes,0.236622,0.102684,0.39624,0,24.027464,15.868304,24.027464,40.42737,90.62002,60.418249,-0.017569,0.172627,-0.017569,0.172627,0,0,English,English,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,English,English,No,0.345215,0.137205,0.48242,0,86.469361,10.943048,86.469361,16.052634,131.153501,16.741232,-0.128339,0.033595,-0.128339,0.033595,0,0,English,English,No,0.414915,0.047975,0.46289,0,83.844447,101.736821,83.844447,70.311986,110.11942,44.821061,-0.380404,0.00591,-0.380404,0.00591,0,0,English,English,No,0.311525,0.143555,0.45508,0,73.146239,16.656194,73.146239,33.691447,63.301679,49.315426,-0.345079,0,-0.345079,0,0,0,English,English,No,6,High
0.314174,0.19236,0.85034,0.071429,52.606163,58.49351,52.606163,77.109391,96.398421,63.888938,-0.205963,0.272882,-0.205963,0.272882,0,0,0.26115,0.038345,0.29492,0,80.471617,13.206247,80.471617,57.193761,91.210489,44.943766,0.217104,0.066195,0.217104,0.066195,0,0,English,Spanish,Yes,0.22705,0.095087,0.35498,0,106.372506,30.105125,106.372506,53.295446,83.444394,41.599451,-0.219074,0.050655,-0.219074,0.050655,0,0,English,English,No,0.331398,0.198657,0.71021,0.2,-1.97397,42.293007,-1.97397,82.319548,71.973008,49.10178,0.019768,0.109546,0.019768,0.109546,0,0,English,English,No,0.327782,0.2105,0.85034,0.1,39.894582,80.297072,39.894582,63.819217,104.731354,70.898049,-0.35699,0.067072,-0.35699,0.067072,0,0,English,English,No,0.22505,0.083703,0.34204,0,67.472509,36.141671,67.472509,85.885436,105.785127,80.208607,-0.333271,0.094376,-0.333271,0.094376,0,0,English,English,No,0.636105,0.154175,0.79028,0,93.000838,4.38248,93.000838,48.863203,119.543461,37.269866,-0.281024,0.15779,-0.281024,0.15779,0,0,English,English,No,6,High
0.283909,0.138297,0.64307,0,54.932613,61.969257,54.932613,91.302044,94.772022,59.771417,-0.136843,0.288713,-0.136843,0.288713,1,0.16365,0.167845,0.007205,0.17505,0,137.198633,16.05888,137.198633,10.870188,130.610594,27.649031,-0.015714,0.05905,-0.015714,0.05905,0,0,English,Spanish,Yes,0.21777,0.03662,0.25439,0,89.898275,31.024123,89.898275,76.222348,30.619812,3.064508,0.503631,0,0.503631,0,0,0,English,English,No,0.232605,0.075925,0.34131,0,-5.63458,70.86373,-5.63458,126.611733,111.595257,42.080229,0.071821,0.083442,0.071821,0.083442,1,0.16365,English,English,No,0.263182,0.114493,0.41528,0,42.932341,59.222778,42.932341,62.573035,102.894657,62.768315,-0.238684,0.137486,-0.238684,0.137486,0,0,English,English,No,0.36188,0.126247,0.56323,0,77.848777,64.502236,77.848777,76.294647,92.883486,65.707299,-0.295102,0.069261,-0.295102,0.069261,0,0,English,English,No,0.39746,0.191858,0.64307,0,42.979891,7.603038,42.979891,56.870236,82.904666,67.298584,-0.362506,0.061129,-0.362506,0.061129,0,0,English,English,No,6,High
0.248404,0.13431,0.8374,0.162791,-9.604012,149.432356,-9.604012,100.111108,99.73827,57.983195,0.030016,0.169865,0.030016,0.169865,3,0.20397,0.223388,0.073649,0.34961,0.4,-17.043278,33.039783,-17.043278,74.115074,76.603057,54.216958,0.294277,0.115245,0.294277,0.115245,0,0,English,Spanish,Yes,0.276513,0.213228,0.8374,0.1,4.313934,230.684527,4.313934,101.058916,129.828314,47.71667,0.013367,0.181318,0.013367,0.181318,2,0.20595,English,English,No,0.222936,0.068166,0.32788,0,-50.432542,62.062289,-50.432542,62.214941,93.568162,43.532316,-0.144232,0.123434,-0.144232,0.123434,0,0,English,English,No,0.237571,0.085881,0.40918,0.181818,-1.328277,101.925805,-1.328277,118.767999,77.9304,61.031494,-0.114259,0.052277,-0.114259,0.052277,1,0.20001,English,English,No,0.212077,0.024747,0.24707,0,1.342722,169.873116,1.342722,112.669742,151.304145,34.356099,0.02427,0.058637,0.02427,0.058637,0,0,English,English,No,0.43616,0.16858,0.60474,0,38.965811,167.097824,38.965811,129.545056,129.153963,50.063852,0.108498,0.066315,0.108498,0.066315,0,0,English,English,No,6,High
0.271147,0.131463,0.72266,0.086957,25.209169,128.116387,25.209169,88.905005,108.548333,56.260552,0.121525,0.162782,0.121525,0.162782,1,0.18433,0.22081,0.099715,0.47412,0.1875,36.987482,64.360997,36.987482,84.482526,124.434034,43.243433,0.447675,0.057342,0.447675,0.057342,1,0.18433,English,Spanish,Yes,0.312431,0.151826,0.6582,0,32.963922,92.275534,32.963922,84.536451,94.485467,46.08855,0.22639,0.160922,0.22639,0.160922,0,0,English,English,No,0.258712,0.109122,0.50928,0.131579,20.825782,142.297237,20.825782,100.441842,103.219168,60.347529,0.073762,0.087569,0.073762,0.087569,0,0,English,English,No,0.339722,0.205354,0.69043,0,56.386176,232.084287,56.386176,85.189193,82.624311,49.766454,-0.067827,0.102917,-0.067827,0.102917,0,0,English,English,No,0.337403,0.157245,0.72266,0,3.594336,120.577659,3.594336,72.804801,133.511844,54.535674,-0.108342,0.154402,-0.108342,0.154402,0,0,English,English,No,0.247461,0.100579,0.46143,0,21.308117,80.232243,21.308117,59.183746,108.47615,60.581968,-0.031248,0.091806,-0.031248,0.091806,0,0,English,English,No,6,High
0.294151,0.164463,1.30029,0.156463,16.090857,131.829242,16.090857,94.593833,108.207536,62.237855,0.056274,0.23016,0.056274,0.23016,2,0.17703,0.23309,0.105194,0.51709,0.185185,-20.394322,125.104363,-20.394322,83.207547,101.372807,61.691651,0.391004,0.103253,0.391004,0.103253,0,0,English,Spanish,Yes,0.273239,0.121664,0.62305,0.25,2.161921,135.295077,2.161921,95.047062,117.93315,52.426548,0.214698,0.140484,0.214698,0.140484,1,0.15973,English,English,No,0.305338,0.163613,0.59668,0.083333,58.775091,113.859474,58.775091,98.271776,121.206313,67.625607,0.07835,0.115318,0.07835,0.115318,0,0,English,English,No,0.276995,0.160105,0.6167,0,48.531024,138.682799,48.531024,87.622096,105.979227,62.571875,-0.130234,0.118283,-0.130234,0.118283,0,0,English,English,No,0.346129,0.216359,1.30029,0.205128,19.44731,139.255535,19.44731,98.446976,100.590354,65.558967,-0.195814,0.115757,-0.195814,0.115757,1,0.19433,English,English,No,0.326446,0.130874,0.58984,0.0625,22.745216,115.320088,22.745216,77.851908,112.03236,63.768935,-0.005881,0.086666,-0.005881,0.086666,0,0,English,English,No,6,High
0.328026,0.192409,1.06494,0.021277,19.168402,293.801973,19.168402,88.423867,106.82135,64.269146,0.079109,0.181358,0.079109,0.181358,4,0.183375,0.260597,0.117336,0.44922,0.1,50.904389,215.291234,50.904389,89.960518,112.33675,53.683885,0.477979,0.136717,0.477979,0.136717,1,0.204,English,Spanish,Yes,0.250002,0.116301,0.4209,0,28.215331,209.402403,28.215331,80.272164,84.785425,58.935506,0.292681,0.168125,0.292681,0.168125,2,0.17559,English,English,No,0.372207,0.214247,0.95752,0,7.219251,211.4002,7.219251,101.593867,96.614763,72.068018,-0.015631,0.136503,-0.015631,0.136503,0,0,English,English,No,0.288627,0.109538,0.46777,0,36.554983,54.909166,36.554983,55.655062,123.032159,51.597774,0.056946,0.171311,0.056946,0.171311,0,0,English,English,No,0.328973,0.183704,0.86328,0,-2.87974,202.543351,-2.87974,87.253452,114.332176,68.227502,-0.110934,0.095061,-0.110934,0.095061,1,0.17832,English,English,No,0.423029,0.270059,1.06494,0,15.564353,648.42147,15.564353,56.555952,103.041893,59.523015,-0.108703,0.096795,-0.108703,0.096795,0,0,English,English,No,6,High
0.299827,0.151081,0.82324,0.046512,36.102424,124.682983,36.102424,105.605529,116.652358,54.363176,0.076129,0.209219,0.076129,0.209219,3,0.173287,0.274047,0.172607,0.73682,0.083333,29.361112,177.737188,29.361112,126.100014,131.008333,54.965516,0.508083,0.14572,0.508083,0.14572,1,0.15993,English,Spanish,Yes,0.287923,0.107776,0.42822,0,-5.973203,121.126709,-5.973203,130.144071,77.752208,50.416479,0.185757,0.161944,0.185757,0.161944,1,0.16599,English,English,No,0.258999,0.075904,0.42773,0,12.303299,19.605635,12.303299,38.668202,151.876415,35.314309,-0.034345,0.052988,-0.034345,0.052988,0,0,English,English,No,0.28085,0.069915,0.40869,0.090909,66.108005,79.507396,66.108005,100.325437,100.295798,46.820272,-0.226666,0.078322,-0.226666,0.078322,0,0,English,English,No,0.539305,0.283935,0.82324,0,90.605026,101.462225,90.605026,72.653916,122.128843,35.46534,-0.246272,0.083805,-0.246272,0.083805,1,0.19394,English,English,No,0.379102,0.160231,0.65674,0,48.277784,112.973259,48.277784,68.789697,113.358356,58.174387,-0.164439,0.096306,-0.164439,0.096306,0,0,English,English,No,6,High
0.273637,0.131199,0.8042,0.093023,38.548137,153.62425,38.548137,96.350386,106.329596,59.933249,0.07567,0.1502,0.07567,0.1502,5,0.182986,0.265504,0.089038,0.3833,0.125,40.964492,259.249899,40.964492,122.809068,119.092694,53.041662,0.491881,0.139875,0.491881,0.139875,1,0.19152,English,Spanish,Yes,0.223368,0.115947,0.58301,0.041667,59.757175,171.748173,59.757175,105.516719,100.889973,52.853885,0.249726,0.078685,0.249726,0.078685,1,0.20501,English,English,No,0.270097,0.164742,0.8042,0.157895,19.51037,112.250913,19.51037,72.252005,98.930222,65.174304,-0.03929,0.084479,-0.03929,0.084479,2,0.15167,English,English,No,0.303825,0.125887,0.54932,0.076923,47.260218,116.713235,47.260218,71.431966,114.907961,65.807571,-0.142115,0.065408,-0.142115,0.065408,0,0,English,English,No,0.295168,0.105774,0.42871,0,68.355007,148.520378,68.355007,98.446935,97.326905,34.881024,-0.085867,0.035407,-0.085867,0.035407,1,0.21506,English,English,No,0.321425,0.108426,0.62988,0.111111,16.375101,104.342202,16.375101,98.629313,111.525498,63.538205,-0.058481,0.083884,-0.058481,0.083884,0,0,English,English,No,6,High
0.206969,0.093407,0.5957,0.073333,21.590278,119.328049,21.590278,87.434153,106.004084,54.792998,-0.331559,0.213129,-0.331559,0.213129,6,0.09358,0.187913,0.095831,0.51514,0.038462,20.041062,143.183811,20.041062,93.090484,91.453662,54.470826,-0.161738,0.134809,-0.161738,0.134809,0,0,English,English,No,0.190429,0.061727,0.31494,0.117647,33.793044,132.698574,33.793044,82.502241,101.595578,42.92586,-0.301292,0.210815,-0.301292,0.210815,0,0,English,English,No,0.204733,0.090277,0.39453,0,9.790879,129.767007,9.790879,90.797626,118.646836,55.413023,-0.30995,0.191629,-0.30995,0.191629,3,0.074933,English,English,No,0.200042,0.110824,0.5957,0,14.727537,113.501897,14.727537,74.995974,111.384663,55.358757,-0.601167,0.202705,-0.601167,0.202705,1,0.09307,English,English,No,0.221088,0.078003,0.44141,0.151515,14.48572,72.774762,14.48572,94.229347,105.715909,63.538222,-0.419325,0.136149,-0.419325,0.136149,2,0.121805,English,English,No,0.262486,0.131251,0.55566,0.071429,41.11983,102.201202,41.11983,73.615222,115.436436,48.990933,-0.197593,0.130701,-0.197593,0.130701,0,0,English,English,No,6,High
0.201396,0.090611,0.46875,0.08046,19.793094,129.362671,19.793094,92.75347,97.29172,53.425253,0.016148,0.188737,0.016148,0.188737,3,0.12379,0.146322,0.076457,0.30176,0.166667,55.98087,51.924095,55.98087,65.206444,94.956716,46.976639,0.289267,0.144707,0.289267,0.144707,0,0,English,Spanish,Yes,0.124025,0.023435,0.14746,0,-22.460696,0.932942,-22.460696,61.406592,143.418947,33.178243,0.114906,0.054445,0.114906,0.054445,0,0,English,English,No,0.191082,0.071956,0.34766,0,48.985776,158.878554,48.985776,90.899295,112.198313,65.7456,-0.043045,0.094235,-0.043045,0.094235,0,0,English,English,No,0.214741,0.074704,0.375,0.105263,-10.880141,99.823613,-10.880141,101.977669,97.792715,52.458257,-0.076904,0.11993,-0.076904,0.11993,1,0.09527,English,English,No,0.228724,0.11594,0.46875,0,34.042326,80.524771,34.042326,70.771225,93.606768,47.834873,-0.059551,0.118019,-0.059551,0.118019,0,0,English,English,No,0.206922,0.112312,0.37598,0.111111,49.352628,252.096596,49.352628,74.156868,73.895945,46.005616,0.237646,0.278317,0.237646,0.278317,2,0.13805,English,English,No,6,High
0.187788,0.077643,0.52344,0.080357,12.249327,144.774934,12.249327,88.767497,108.642058,54.832581,-0.110393,0.213776,-0.110393,0.213776,4,0.099205,0.152251,0.073189,0.31152,0.095238,1.661004,193.630801,1.661004,85.911816,100.897885,61.363025,-0.10762,0.163491,-0.10762,0.163491,1,0.08711,English,Spanish,Yes,0.186134,0.072799,0.36133,0.12,11.718676,160.95282,11.718676,90.211651,127.6561,47.632792,0.072891,0.168492,0.072891,0.168492,0,0,English,English,No,0.212422,0.08682,0.52344,0.04,-8.731819,104.772822,-8.731819,90.69623,105.742868,52.742074,-0.136313,0.205731,-0.136313,0.205731,0,0,English,English,No,0.171587,0.067509,0.31445,0.176471,37.907007,135.606756,37.907007,89.895126,106.240134,47.962004,-0.221037,0.072584,-0.221037,0.072584,1,0.06066,English,English,No,0.219376,0.055484,0.36914,0,-1.132965,80.188384,-1.132965,78.952347,96.58618,57.384281,-0.320252,0.206459,-0.320252,0.206459,1,0.10897,English,English,No,0.188282,0.078104,0.32227,0,63.381453,125.478459,63.381453,63.693403,105.579191,57.844157,-0.032863,0.092612,-0.032863,0.092612,1,0.14008,English,English,No,6,High
0.227414,0.08796,0.50879,0.06383,18.55061,166.16394,18.55061,79.878698,98.89436,56.612372,0.077319,0.205006,0.077319,0.205006,1,0.08482,0.244385,0.066323,0.33496,0,24.432954,252.945754,24.432954,112.635102,81.400602,46.774501,0.341989,0.202325,0.341989,0.202325,0,0,English,Spanish,Yes,0.205405,0.058993,0.26758,0,13.756188,230.436215,13.756188,66.863369,124.077176,48.221994,0.446668,0.051254,0.446668,0.051254,0,0,English,English,No,0.191932,0.083123,0.35547,0.076923,1.544737,26.503821,1.544737,68.681008,108.837605,45.315128,-0.019245,0.157836,-0.019245,0.157836,0,0,English,English,No,0.219992,0.064045,0.30859,0.181818,26.34845,143.574872,26.34845,95.715082,78.842911,62.136272,0.001299,0.141022,0.001299,0.141022,0,0,English,English,No,0.290852,0.096425,0.39453,0,41.404605,23.890624,41.404605,63.416627,128.753945,41.921148,-0.033347,0.075718,-0.033347,0.075718,0,0,English,English,No,0.259766,0.108187,0.50879,0,19.038223,235.786954,19.038223,63.527358,74.754988,63.307127,-0.010649,0.079293,-0.010649,0.079293,1,0.08482,English,English,No,6,High
0.197116,0.086411,0.52246,0.102564,33.165693,208.575053,33.165693,93.660103,98.363446,55.050334,0.265618,0.27084,0.265618,0.27084,5,0.105958,0.185085,0.083655,0.52246,0.131579,58.902165,301.628554,58.902165,88.090225,92.165649,50.969408,0.50506,0.224558,0.50506,0.224558,0,0,English,Spanish,Yes,0.169972,0.05298,0.27441,0.105263,35.611972,183.67553,35.611972,92.302438,90.389532,55.94525,0.292516,0.109413,0.292516,0.109413,1,0.08426,English,English,No,0.224936,0.08757,0.40137,0,10.838119,28.491874,10.838119,83.791918,131.936283,53.535578,0.05774,0.255329,0.05774,0.255329,2,0.099455,English,English,No,0.188634,0.07299,0.32227,0.08,-13.534756,81.67009,-13.534756,91.917803,92.198064,52.928716,0.072875,0.207724,0.072875,0.207724,0,0,English,English,No,0.210509,0.082661,0.38184,0.125,57.90997,196.813967,57.90997,86.660571,111.608632,57.9159,0.198505,0.240575,0.198505,0.240575,1,0.08011,English,English,No,0.288086,0.135458,0.52246,0.142857,35.318333,43.903483,35.318333,91.295691,87.84319,50.091013,0.0838,0.14257,0.0838,0.14257,1,0.16651,English,English,No,6,High
0.218124,0.100472,0.62891,0.126866,20.009304,100.842749,20.009304,82.262667,99.142346,54.960917,0.117163,0.204284,0.117163,0.204284,3,0.11531,0.208932,0.075157,0.38184,0.189189,27.521687,110.378246,27.521687,81.497315,100.897074,50.723783,0.24023,0.211,0.24023,0.211,0,0,English,Spanish,Yes,0.207519,0.101188,0.44238,0.041667,13.512991,69.817593,13.512991,60.811255,98.716191,53.027584,0.127546,0.178537,0.127546,0.178537,2,0.11146,English,English,No,0.22131,0.105927,0.50293,0.137931,35.928665,103.064641,35.928665,78.656788,93.674893,54.614132,-0.051432,0.157976,-0.051432,0.157976,0,0,English,English,No,0.215027,0.100804,0.50977,0.15625,-9.305536,101.235521,-9.305536,93.144057,106.734805,55.73518,0.112059,0.210932,0.112059,0.210932,0,0,English,English,No,0.238608,0.087118,0.39551,0,49.694254,69.796466,49.694254,70.724804,76.198938,64.563029,0.100669,0.179509,0.100669,0.179509,1,0.12301,English,English,No,0.3571,0.192292,0.62891,0,49.07668,160.183298,49.07668,85.282075,121.605965,56.53992,0.135561,0.11199,0.135561,0.11199,0,0,English,English,No,6,High
0.28401,0.178261,1.28125,0.221453,7.117093,179.31263,7.117093,95.859085,103.264418,63.177941,0.027255,0.391094,0.027255,0.391094,15,0.220085,0.302576,0.209903,1.28125,0.341176,-5.367384,132.283291,-5.367384,111.895154,101.170932,63.361516,0.379462,0.210002,0.379462,0.210002,2,0.19848,English,English,No,0.250003,0.166145,0.95313,0.2,-23.232967,96.800625,-23.232967,81.020218,101.210592,54.510342,0.137609,0.143898,0.137609,0.143898,1,0.22367,English,English,No,0.228674,0.121806,0.71875,0.253968,25.308253,279.716,25.308253,89.55951,97.260872,66.8994,-0.094123,0.18456,-0.094123,0.18456,2,0.193205,English,English,No,0.35192,0.184562,0.98438,0.113636,17.225059,154.796942,17.225059,86.023948,108.867699,63.29733,-0.278759,0.171971,-0.278759,0.171971,3,0.232573,English,English,No,0.305992,0.158635,0.875,0.111111,22.111505,142.371387,22.111505,90.748503,101.252943,65.156551,-0.300827,0.146513,-0.300827,0.146513,5,0.186246,English,English,No,0.262698,0.148974,0.60938,0.0625,25.638398,169.428639,25.638398,68.445165,132.918214,55.373658,-0.238636,0.168382,-0.238636,0.168382,2,0.332645,English,English,No,6,High
