@relation 'aoipage chinese median self'

@attribute Average_Fixation_Duration numeric
@attribute Fixation_Duration_SD numeric
@attribute Longest_Fixation_Duration numeric
@attribute Refixation_Ratio numeric
@attribute Average_Saccade_Length numeric
@attribute Saccade_Length_SD numeric
@attribute Average_Saccade_Absolute_Angle numeric
@attribute Saccade_Absolute_Angle_SD numeric
@attribute Average_Saccade_Relative_Angle numeric
@attribute Saccade_Relative_Angle_SD numeric
@attribute Average_Left_Eye_Difference numeric
@attribute Left_Eye_Difference_SD numeric
@attribute Average_Right_Eye_Difference numeric
@attribute Right_Eye_Difference_SD numeric
@attribute Blink_Count numeric
@attribute Average_Blink_Duration numeric
@attribute Average_Fixation_Duration_AOI1 numeric
@attribute Fixation_Duration_SD_AOI1 numeric
@attribute Longest_Fixation_Duration_AOI1 numeric
@attribute Refixation_Ratio_AOI1 numeric
@attribute Average_Saccade_Length_AOI1 numeric
@attribute Saccade_Length_SD_AOI1 numeric
@attribute Average_Saccade_Absolute_Angle_AOI1 numeric
@attribute Saccade_Absolute_Angle_SD_AOI1 numeric
@attribute Average_Saccade_Relative_Angle_AOI1 numeric
@attribute Saccade_Relative_Angle_SD_AOI1 numeric
@attribute Average_Left_Eye_Difference_AOI1 numeric
@attribute Left_Eye_Difference_SD_AOI1 numeric
@attribute Average_Right_Eye_Difference_AOI1 numeric
@attribute Right_Eye_Difference_SD_AOI1 numeric
@attribute Blink_Count_AOI1 numeric
@attribute Average_Blink_Duration_AOI1 numeric
@attribute AOI_Language_AOI1 {Chinese,English}
@attribute Previous_AOI_Language_AOI1 {English,Chinese}
@attribute Language_Switch_AOI1 {Yes,No}
@attribute Average_Fixation_Duration_AOI2 numeric
@attribute Fixation_Duration_SD_AOI2 numeric
@attribute Longest_Fixation_Duration_AOI2 numeric
@attribute Refixation_Ratio_AOI2 numeric
@attribute Average_Saccade_Length_AOI2 numeric
@attribute Saccade_Length_SD_AOI2 numeric
@attribute Average_Saccade_Absolute_Angle_AOI2 numeric
@attribute Saccade_Absolute_Angle_SD_AOI2 numeric
@attribute Average_Saccade_Relative_Angle_AOI2 numeric
@attribute Saccade_Relative_Angle_SD_AOI2 numeric
@attribute Average_Left_Eye_Difference_AOI2 numeric
@attribute Left_Eye_Difference_SD_AOI2 numeric
@attribute Average_Right_Eye_Difference_AOI2 numeric
@attribute Right_Eye_Difference_SD_AOI2 numeric
@attribute Blink_Count_AOI2 numeric
@attribute Average_Blink_Duration_AOI2 numeric
@attribute AOI_Language_AOI2 {Chinese,English}
@attribute Previous_AOI_Language_AOI2 {Chinese,English}
@attribute Language_Switch_AOI2 {No}
@attribute Average_Fixation_Duration_AOI3 numeric
@attribute Fixation_Duration_SD_AOI3 numeric
@attribute Longest_Fixation_Duration_AOI3 numeric
@attribute Refixation_Ratio_AOI3 numeric
@attribute Average_Saccade_Length_AOI3 numeric
@attribute Saccade_Length_SD_AOI3 numeric
@attribute Average_Saccade_Absolute_Angle_AOI3 numeric
@attribute Saccade_Absolute_Angle_SD_AOI3 numeric
@attribute Average_Saccade_Relative_Angle_AOI3 numeric
@attribute Saccade_Relative_Angle_SD_AOI3 numeric
@attribute Average_Left_Eye_Difference_AOI3 numeric
@attribute Left_Eye_Difference_SD_AOI3 numeric
@attribute Average_Right_Eye_Difference_AOI3 numeric
@attribute Right_Eye_Difference_SD_AOI3 numeric
@attribute Blink_Count_AOI3 numeric
@attribute Average_Blink_Duration_AOI3 numeric
@attribute AOI_Language_AOI3 {Chinese,English}
@attribute Previous_AOI_Language_AOI3 {Chinese,English}
@attribute Language_Switch_AOI3 {No}
@attribute Average_Fixation_Duration_AOI4 numeric
@attribute Fixation_Duration_SD_AOI4 numeric
@attribute Longest_Fixation_Duration_AOI4 numeric
@attribute Refixation_Ratio_AOI4 numeric
@attribute Average_Saccade_Length_AOI4 numeric
@attribute Saccade_Length_SD_AOI4 numeric
@attribute Average_Saccade_Absolute_Angle_AOI4 numeric
@attribute Saccade_Absolute_Angle_SD_AOI4 numeric
@attribute Average_Saccade_Relative_Angle_AOI4 numeric
@attribute Saccade_Relative_Angle_SD_AOI4 numeric
@attribute Average_Left_Eye_Difference_AOI4 numeric
@attribute Left_Eye_Difference_SD_AOI4 numeric
@attribute Average_Right_Eye_Difference_AOI4 numeric
@attribute Right_Eye_Difference_SD_AOI4 numeric
@attribute Blink_Count_AOI4 numeric
@attribute Average_Blink_Duration_AOI4 numeric
@attribute AOI_Language_AOI4 {Chinese}
@attribute Previous_AOI_Language_AOI4 {Chinese,English}
@attribute Language_Switch_AOI4 {No,Yes}
@attribute Average_Fixation_Duration_AOI5 numeric
@attribute Fixation_Duration_SD_AOI5 numeric
@attribute Longest_Fixation_Duration_AOI5 numeric
@attribute Refixation_Ratio_AOI5 numeric
@attribute Average_Saccade_Length_AOI5 numeric
@attribute Saccade_Length_SD_AOI5 numeric
@attribute Average_Saccade_Absolute_Angle_AOI5 numeric
@attribute Saccade_Absolute_Angle_SD_AOI5 numeric
@attribute Average_Saccade_Relative_Angle_AOI5 numeric
@attribute Saccade_Relative_Angle_SD_AOI5 numeric
@attribute Average_Left_Eye_Difference_AOI5 numeric
@attribute Left_Eye_Difference_SD_AOI5 numeric
@attribute Average_Right_Eye_Difference_AOI5 numeric
@attribute Right_Eye_Difference_SD_AOI5 numeric
@attribute Blink_Count_AOI5 numeric
@attribute Average_Blink_Duration_AOI5 numeric
@attribute AOI_Language_AOI5 {Chinese}
@attribute Previous_AOI_Language_AOI5 {Chinese}
@attribute Language_Switch_AOI5 {No}
@attribute Average_Fixation_Duration_AOI6 numeric
@attribute Fixation_Duration_SD_AOI6 numeric
@attribute Longest_Fixation_Duration_AOI6 numeric
@attribute Refixation_Ratio_AOI6 numeric
@attribute Average_Saccade_Length_AOI6 numeric
@attribute Saccade_Length_SD_AOI6 numeric
@attribute Average_Saccade_Absolute_Angle_AOI6 numeric
@attribute Saccade_Absolute_Angle_SD_AOI6 numeric
@attribute Average_Saccade_Relative_Angle_AOI6 numeric
@attribute Saccade_Relative_Angle_SD_AOI6 numeric
@attribute Average_Left_Eye_Difference_AOI6 numeric
@attribute Left_Eye_Difference_SD_AOI6 numeric
@attribute Average_Right_Eye_Difference_AOI6 numeric
@attribute Right_Eye_Difference_SD_AOI6 numeric
@attribute Blink_Count_AOI6 numeric
@attribute Average_Blink_Duration_AOI6 numeric
@attribute AOI_Language_AOI6 {Chinese}
@attribute Previous_AOI_Language_AOI6 {Chinese}
@attribute Language_Switch_AOI6 {No}
@attribute 'Number of English AOIs' numeric
@attribute 'Self Median' {Low,High}

@data
0.476563,0.144829,0.65625,0,53.8427,111.166042,53.8427,80.120267,108.710882,51.323539,0.020214,0.256985,0.020214,0.256985,1,0.10576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chinese,English,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chinese,Chinese,No,0.4375,0.09375,0.53125,0,35.650353,63.66666,35.650353,35.313298,63.896511,45.476893,0.109189,0.042985,0.109189,0.042985,1,0.10576,Chinese,Chinese,No,0.59375,0,0.59375,0,-87.699405,0,-87.699405,0,162.175777,0,0.166239,0,0.166239,0,0,0,Chinese,Chinese,No,0.5,0,0.5,0,87.665074,0,87.665074,0,174.650032,0,-0.283601,0,-0.283601,0,0,0,Chinese,Chinese,No,0.445315,0.210935,0.65625,0,125.894913,12.684676,125.894913,43.579807,93.82323,0.982845,0.010134,0.03905,0.010134,0.03905,0,0,Chinese,Chinese,No,0,Low
0.325151,0.156147,0.6875,0.047619,2.182983,109.274705,2.182983,99.955511,99.344929,50.074777,0.129542,0.418298,0.129542,0.418298,2,0.136265,0.333337,0.106994,0.48438,0,-26.720068,22.21749,-26.720068,46.538762,111.482474,49.368002,0.249309,0.173425,0.249309,0.173425,0,0,Chinese,English,Yes,0.268232,0.15817,0.54688,0,-34.620749,77.980996,-34.620749,119.931381,83.535728,27.870487,0.162719,0.492105,0.162719,0.492105,0,0,Chinese,Chinese,No,0.320315,0.130961,0.59375,0.125,27.748655,121.973288,27.748655,83.914306,97.171227,58.558546,0.168051,0.315817,0.168051,0.315817,0,0,Chinese,Chinese,No,0.48438,0,0.48438,0,-147.089378,0,-147.089378,0,133.057701,0,-0.302771,0,-0.302771,0,0,0,Chinese,Chinese,No,0.24219,0.00781,0.25,0,92.625917,7.800417,92.625917,23.242655,84.993665,48.521025,-0.222661,0.074455,-0.222661,0.074455,2,0.136265,Chinese,Chinese,No,0.6875,0,0.6875,0,73.575643,0,73.575643,0,170.166865,0,0.399839,0,0.399839,0,0,0,Chinese,Chinese,No,0,Low
0.277991,0.131409,0.76367,0.052632,8.570727,99.954434,8.570727,99.220795,95.116287,62.944841,0.227501,0.363573,0.227501,0.363573,3,0.218293,0.274414,0.164552,0.76367,0.071429,-3.080804,61.099939,-3.080804,110.624818,96.561235,66.27907,0.596669,0.395819,0.596669,0.395819,2,0.199865,Chinese,Chinese,No,0.266145,0.108076,0.49512,0.125,38.884139,29.07218,38.884139,91.143256,89.395019,60.226963,0.334531,0.255793,0.334531,0.255793,0,0,Chinese,Chinese,No,0.305259,0.116435,0.51025,0,-23.621643,78.511143,-23.621643,57.243475,113.147172,53.154271,0.098835,0.10257,0.098835,0.10257,0,0,Chinese,Chinese,No,0.281445,0.14203,0.52612,0.066667,8.595316,160.290577,8.595316,111.715216,85.639926,58.586681,0.037231,0.109896,0.037231,0.109896,1,0.25515,Chinese,Chinese,No,0.234551,0.078713,0.3418,0,10.442388,30.731859,10.442388,77.5147,101.589609,59.859546,0.05005,0.124915,0.05005,0.124915,0,0,Chinese,Chinese,No,0.315918,0.064528,0.39575,0,57.789485,22.330358,57.789485,95.284028,85.140057,83.76428,-0.16572,0.160059,-0.16572,0.160059,0,0,Chinese,Chinese,No,0,High
0.228497,0.089249,0.42896,0.026316,16.116974,141.362592,16.116974,100.94504,100.541153,58.001734,0.123832,0.392529,0.123832,0.392529,0,0,0.189088,0.01943,0.21509,0.166667,23.555645,103.371896,23.555645,92.992852,94.754944,62.942385,0.431902,0.493693,0.431902,0.493693,0,0,Chinese,English,Yes,0.279688,0.093814,0.42896,0,53.074009,39.852179,53.074009,125.899649,114.146492,51.177806,0.453787,0.361163,0.453787,0.361163,0,0,Chinese,Chinese,No,0.217439,0.072978,0.32031,0,37.480351,254.89678,37.480351,93.69284,90.369129,48.609904,0.336242,0.19074,0.336242,0.19074,0,0,Chinese,Chinese,No,0.173934,0.066978,0.30762,0,-48.440252,106.160088,-48.440252,48.578345,147.906733,38.158948,0.114374,0.130586,0.114374,0.130586,0,0,Chinese,Chinese,No,0.251492,0.099019,0.42285,0,-7.019257,61.035529,-7.019257,100.972583,65.22817,53.22556,-0.1996,0.120168,-0.1996,0.120168,0,0,Chinese,Chinese,No,0.309817,0.091875,0.37769,0,102.717792,18.842853,102.717792,58.507224,111.98267,48.669424,-0.509461,0.176547,-0.509461,0.176547,0,0,Chinese,Chinese,No,0,High
0.267691,0.144431,0.85718,0.105263,14.901086,114.599984,14.901086,92.285395,92.703724,64.456351,0.34462,0.396677,0.34462,0.396677,2,0.18117,0.236972,0.094535,0.46948,0.08,22.462912,106.994235,22.462912,94.37625,79.229502,61.752845,0.446895,0.537991,0.446895,0.537991,1,0.13354,Chinese,English,Yes,0.313419,0.12951,0.54956,0.153846,49.636798,89.300285,49.636798,69.419772,110.779308,59.717694,0.380113,0.400584,0.380113,0.400584,1,0.2288,Chinese,Chinese,No,0.283095,0.139737,0.62964,0.147059,-11.852093,105.942468,-11.852093,96.226381,105.491187,61.849572,0.428885,0.22932,0.428885,0.22932,0,0,Chinese,Chinese,No,0.203509,0.187149,0.85718,0.071429,17.15819,83.842962,17.15819,73.153605,110.307272,66.614419,0.223293,0.25652,0.223293,0.25652,0,0,Chinese,Chinese,No,0.22941,0.082459,0.34839,0,9.525183,219.652849,9.525183,99.42745,18.595626,16.765965,-0.125392,0.086257,-0.125392,0.086257,0,0,Chinese,Chinese,No,0.527017,0.077822,0.604,0,104.78581,89.919803,104.78581,54.052572,47.803087,21.867252,-0.165165,0.088995,-0.165165,0.088995,0,0,Chinese,Chinese,No,0,High
0.241881,0.13797,0.95166,0.04902,22.115792,129.456986,22.115792,100.18914,95.890591,58.76279,0.081043,0.367779,0.081043,0.367779,2,0.13842,0.319037,0.128563,0.6167,0.055556,-11.195468,144.762586,-11.195468,98.094156,96.369732,63.447271,0.664923,0.160615,0.664923,0.160615,0,0,Chinese,English,Yes,0.314657,0.109998,0.44873,0.083333,23.712643,96.799072,23.712643,74.42505,97.271332,57.483788,0.255184,0.146845,0.255184,0.146845,0,0,Chinese,Chinese,No,0.290365,0.175704,0.95166,0,46.70712,110.956755,46.70712,106.01663,100.39684,63.124427,0.048924,0.119932,0.048924,0.119932,1,0.2381,Chinese,Chinese,No,0.168921,0.062901,0.30078,0.095238,2.401585,104.466127,2.401585,94.816003,91.032488,50.275206,-0.106139,0.164452,-0.106139,0.164452,0,0,Chinese,Chinese,No,0.159754,0.058322,0.31494,0.043478,21.785096,152.698084,21.785096,101.662674,98.81025,56.560027,-0.256295,0.193923,-0.256295,0.193923,0,0,Chinese,Chinese,No,0.240725,0.160192,0.49561,0,125.079028,170.681311,125.079028,26.688196,71.271744,59.539151,-0.211625,0.049513,-0.211625,0.049513,1,0.03874,Chinese,Chinese,No,0,High
0.374949,0.276343,1.29004,0.0625,23.380352,108.802816,23.380352,95.567654,91.003071,65.161139,0.116832,0.455815,0.116832,0.455815,3,0.21813,0.283818,0.2114,0.95166,0.130435,19.818929,87.660314,19.818929,94.661362,100.577821,64.651939,0.234288,0.543673,0.234288,0.543673,1,0.21505,Chinese,English,Yes,0.412986,0.323496,0.97119,0,47.778503,103.647463,47.778503,81.41171,86.811617,44.250123,0.436225,0.418614,0.436225,0.418614,2,0.21967,Chinese,Chinese,No,0.48926,0.02002,0.50928,0,67.041113,39.244616,67.041113,74.962592,52.166134,49.307178,0.118932,0.037455,0.118932,0.037455,0,0,Chinese,Chinese,No,0.496547,0.344603,1.29004,0,11.14524,150.336399,11.14524,103.92644,72.554086,64.644073,-0.07642,0.178984,-0.07642,0.178984,0,0,Chinese,Chinese,No,0.36865,0.06992,0.44238,0,34.353356,26.579538,34.353356,82.23244,125.177485,70.468515,-0.269863,0.043307,-0.269863,0.043307,0,0,Chinese,Chinese,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chinese,Chinese,No,0,High
0.281176,0.143644,0.6665,0.075,47.625162,83.848555,47.625162,93.416719,89.904916,54.855907,0.207783,0.42482,0.207783,0.42482,1,0.24862,0.172422,0.110718,0.35547,0,42.779623,64.482681,42.779623,117.233695,63.597858,57.478162,0.429192,0.466067,0.429192,0.466067,0,0,Chinese,English,Yes,0.294596,0.189399,0.6665,0.222222,51.491121,102.002938,51.491121,98.63502,77.439247,58.978045,0.603098,0.383053,0.603098,0.383053,1,0.24862,Chinese,Chinese,No,0.270182,0.08406,0.38232,0,43.51003,120.836126,43.51003,85.848843,120.033156,28.82588,0.280077,0.134881,0.280077,0.134881,0,0,Chinese,Chinese,No,0.344605,0.126142,0.51709,0.125,71.989433,49.589234,71.989433,95.852792,109.036541,56.224559,-0.033969,0.042285,-0.033969,0.042285,0,0,Chinese,Chinese,No,0.397828,0.063358,0.49756,0,0.473937,35.787613,0.473937,47.676473,95.086167,37.792848,-0.178148,0.069992,-0.178148,0.069992,0,0,Chinese,Chinese,No,0.249416,0.077528,0.40088,0,52.095602,42.995282,52.095602,45.994472,83.524929,46.952055,-0.203088,0.077362,-0.203088,0.077362,0,0,Chinese,Chinese,No,0,High
0.241308,0.106978,0.53125,0.201613,16.18894,92.314668,16.18894,97.04493,98.249657,58.979219,-0.204633,0.20212,-0.204633,0.20212,1,0.06262,0.24512,0.101218,0.46875,0.1875,-6.431891,129.380334,-6.431891,84.359262,97.011514,71.758851,0.128372,0.144711,0.128372,0.144711,1,0.06262,Chinese,Chinese,No,0.222658,0.134582,0.53125,0.125,62.773405,66.285516,62.773405,74.494676,124.172057,43.82046,-0.008995,0.131913,-0.008995,0.131913,0,0,Chinese,Chinese,No,0.225914,0.095999,0.5,0.208333,13.023592,75.430538,13.023592,99.488501,104.610525,49.060535,-0.168388,0.116323,-0.168388,0.116323,0,0,Chinese,Chinese,No,0.247535,0.111038,0.51563,0.315789,9.755945,56.829844,9.755945,102.672472,82.919326,62.681542,-0.250057,0.093016,-0.250057,0.093016,0,0,Chinese,Chinese,No,0.238285,0.066638,0.29688,0,94.881086,31.811064,94.881086,26.814765,138.252395,15.936137,-0.275393,0.050127,-0.275393,0.050127,0,0,Chinese,Chinese,No,0.248164,0.107237,0.5,0.117647,16.039267,113.099362,16.039267,96.466472,100.670593,55.201021,-0.352564,0.066965,-0.352564,0.066965,0,0,Chinese,Chinese,No,0,Low
0.243976,0.124868,0.90625,0.178571,10.192742,104.980792,10.192742,93.356298,87.541406,58.852503,-0.152518,0.194045,-0.152518,0.194045,0,0,0.220426,0.098763,0.51563,0.178571,1.955915,95.915,1.955915,86.775033,102.13978,48.792798,0.067222,0.168631,0.067222,0.168631,0,0,Chinese,English,Yes,0.175554,0.055054,0.28125,0.117647,-2.125277,154.367262,-2.125277,85.889161,82.280617,61.186833,-0.032552,0.116413,-0.032552,0.116413,0,0,Chinese,Chinese,No,0.245539,0.124454,0.625,0.190476,27.062616,62.31255,27.062616,76.874375,70.139449,51.152089,-0.147844,0.129846,-0.147844,0.129846,0,0,Chinese,Chinese,No,0.246654,0.112753,0.59375,0.238095,27.256148,69.890254,27.256148,94.384244,82.5409,58.168137,-0.242468,0.091279,-0.242468,0.091279,0,0,Chinese,Chinese,No,0.30423,0.182461,0.90625,0.176471,-31.714829,134.766841,-31.714829,113.565395,86.688977,68.532935,-0.271379,0.076655,-0.271379,0.076655,0,0,Chinese,Chinese,No,0.287503,0.128442,0.625,0.066667,15.628456,120.933952,15.628456,86.956194,105.583577,62.693798,-0.310636,0.09169,-0.310636,0.09169,0,0,Chinese,Chinese,No,0,Low
0.243798,0.118001,0.67188,0.132353,21.485238,102.190118,21.485238,88.767999,90.340204,53.293095,-0.161115,0.166674,-0.161115,0.166674,0,0,0.214064,0.09608,0.42188,0.1,15.97222,63.656887,15.97222,89.123132,48.303288,50.600787,0.080713,0.107242,0.080713,0.107242,0,0,Chinese,English,Yes,0.203126,0.086149,0.34375,0,29.354455,24.150541,29.354455,54.07319,99.164074,38.20922,-0.006389,0.105347,-0.006389,0.105347,0,0,Chinese,Chinese,No,0.259676,0.144858,0.67188,0.285714,7.565521,100.870508,7.565521,102.099986,83.663801,54.341085,-0.122445,0.130511,-0.122445,0.130511,0,0,Chinese,Chinese,No,0.201174,0.079071,0.375,0.0625,21.810536,49.439922,21.810536,84.144183,98.074964,47.841153,-0.237739,0.118617,-0.237739,0.118617,0,0,Chinese,Chinese,No,0.29219,0.105985,0.46875,0.1,42.036552,192.50334,42.036552,77.510105,119.638388,39.510787,-0.326786,0.065602,-0.326786,0.065602,0,0,Chinese,Chinese,No,0.304692,0.105876,0.5,0,37.715272,59.010345,37.715272,80.634789,106.959576,51.296879,-0.347995,0.081875,-0.347995,0.081875,0,0,Chinese,Chinese,No,0,Low
0.225305,0.098057,0.5,0.11828,20.948408,121.300148,20.948408,106.402914,98.406148,54.495548,-0.134013,0.181199,-0.134013,0.181199,0,0,0.27284,0.103394,0.48438,0.076923,24.340063,190.964739,24.340063,114.937831,101.265277,54.801063,0.13264,0.099244,0.13264,0.099244,0,0,Chinese,English,Yes,0.19643,0.095173,0.34375,0,8.110761,145.251739,8.110761,114.33584,107.673661,60.085409,-0.062495,0.135601,-0.062495,0.135601,0,0,Chinese,Chinese,No,0.21464,0.099643,0.5,0.184211,-6.813287,78.381299,-6.813287,106.968754,88.483558,49.710994,-0.113289,0.106226,-0.113289,0.106226,0,0,Chinese,Chinese,No,0.204243,0.097124,0.46875,0,60.808782,83.429298,60.808782,84.438314,113.283292,46.750264,-0.195521,0.076695,-0.195521,0.076695,0,0,Chinese,Chinese,No,0.246097,0.092246,0.4375,0.166667,58.668433,155.134108,58.668433,102.176774,102.684871,58.464711,-0.309285,0.142628,-0.309285,0.142628,0,0,Chinese,Chinese,No,0.229169,0.057055,0.3125,0.111111,30.951845,50.634968,30.951845,80.92794,100.116424,65.456646,-0.332929,0.079005,-0.332929,0.079005,0,0,Chinese,Chinese,No,0,Low
0.244533,0.145427,0.6875,0.066667,26.840221,112.76984,26.840221,93.514456,90.21001,56.375063,-0.04246,0.183692,-0.04246,0.183692,0,0,0.254169,0.141083,0.65625,0.066667,17.522708,166.567894,17.522708,97.959906,107.868459,52.351422,0.228555,0.25561,0.228555,0.25561,0,0,Chinese,English,Yes,0.25521,0.108506,0.39063,0,127.60593,79.251336,127.60593,25.051541,20.621812,3.339706,0.243955,0.160112,0.243955,0.160112,0,0,Chinese,Chinese,No,0.237218,0.187596,0.65625,0.090909,25.217958,96.384802,25.217958,78.527469,95.561817,53.289249,-0.142074,0.105392,-0.142074,0.105392,0,0,Chinese,Chinese,No,0.197919,0.095071,0.375,0.066667,11.104056,26.058554,11.104056,92.543802,94.622,50.300763,-0.11755,0.090123,-0.11755,0.090123,0,0,Chinese,Chinese,No,0.264205,0.113547,0.4375,0.090909,10.692317,111.725198,10.692317,105.736346,80.353614,61.269481,-0.229933,0.07793,-0.229933,0.07793,0,0,Chinese,Chinese,No,0.321878,0.200729,0.6875,0,80.636204,91.681245,80.636204,36.73622,75.661709,58.520755,-0.245477,0.057476,-0.245477,0.057476,0,0,Chinese,Chinese,No,0,Low
0.231018,0.095768,0.48438,0.075269,28.389393,69.04842,28.389393,92.802672,95.095463,52.372703,-0.051667,0.217298,-0.051667,0.217298,0,0,0.203128,0.107119,0.46875,0.055556,28.658441,66.086303,28.658441,74.460028,111.90692,52.893068,0.227567,0.131136,0.227567,0.131136,0,0,Chinese,English,Yes,0.242191,0.094884,0.48438,0.125,29.57008,44.159361,29.57008,85.062862,77.611144,48.133594,0.054197,0.133982,0.054197,0.133982,0,0,Chinese,Chinese,No,0.223093,0.089427,0.42188,0.222222,42.580569,45.696986,42.580569,85.257054,86.719405,59.363075,-0.069563,0.107927,-0.069563,0.107927,0,0,Chinese,Chinese,No,0.262156,0.087082,0.46875,0,35.174823,62.091801,35.174823,90.846328,106.304951,37.291635,-0.119773,0.100322,-0.119773,0.100322,0,0,Chinese,Chinese,No,0.223348,0.07945,0.39063,0,36.647523,90.356568,36.647523,100.939491,104.916593,42.506088,-0.190332,0.109466,-0.190332,0.109466,0,0,Chinese,Chinese,No,0.252086,0.099784,0.48438,0,-3.652749,80.204531,-3.652749,111.48438,85.766618,55.185815,-0.261562,0.092816,-0.261562,0.092816,0,0,Chinese,Chinese,No,0,Low
0.252716,0.126457,0.75049,0.257862,-4.050692,134.595038,-4.050692,100.581463,97.903596,55.390235,-0.268016,0.278106,-0.268016,0.278106,2,0.122325,0.191651,0.099449,0.48792,0.405405,17.327829,102.51691,17.327829,91.352941,102.456255,53.435686,0.071443,0.146534,0.071443,0.146534,0,0,Chinese,English,Yes,0.234506,0.116429,0.50916,0.133333,-59.438341,177.818417,-59.438341,78.440825,86.924343,52.310423,-0.265208,0.198924,-0.265208,0.198924,1,0.11562,Chinese,Chinese,No,0.257528,0.117616,0.55627,0.306122,-9.854708,109.934622,-9.854708,96.78275,107.179763,50.904035,-0.336604,0.115155,-0.336604,0.115155,1,0.12903,Chinese,Chinese,No,0.280078,0.096035,0.45581,0,31.933576,116.628959,31.933576,121.25837,82.239625,65.98531,-0.39479,0.121964,-0.39479,0.121964,0,0,Chinese,Chinese,No,0.366707,0.170415,0.75049,0.066667,-21.705166,147.163109,-21.705166,94.075324,89.18417,58.85453,-0.475542,0.136834,-0.475542,0.136834,0,0,Chinese,Chinese,No,0.262211,0.112574,0.65698,0.242424,2.894178,165.161244,2.894178,107.999918,92.725999,57.046398,-0.417935,0.229723,-0.417935,0.229723,0,0,Chinese,Chinese,No,0,High
0.230355,0.097929,0.64307,0.192308,23.609841,107.288555,23.609841,100.205128,103.343317,56.648727,-0.168117,0.340469,-0.168117,0.340469,2,0.117095,0.207082,0.080888,0.4425,0.270833,50.463244,78.694014,50.463244,95.691027,108.585706,52.992617,0.104285,0.129566,0.104285,0.129566,2,0.117095,Chinese,English,Yes,0.22116,0.055051,0.28137,0.25,-16.849707,32.248888,-16.849707,84.267319,42.145301,34.131031,-0.181732,0.057762,-0.181732,0.057762,0,0,Chinese,Chinese,No,0.225604,0.102352,0.375,0.285714,13.548252,148.743711,13.548252,80.05371,127.483742,42.398683,-0.258752,0.163625,-0.258752,0.163625,0,0,Chinese,Chinese,No,0.250293,0.10152,0.5094,0.12,10.46608,116.631226,10.46608,100.915272,116.611312,64.654771,-0.468966,0.132277,-0.468966,0.132277,0,0,Chinese,Chinese,No,0.315332,0.099171,0.51233,0,10.484392,216.323755,10.484392,101.173164,91.74002,28.726652,-0.600983,0.108053,-0.600983,0.108053,0,0,Chinese,Chinese,No,0.247941,0.119399,0.64307,0.066667,-20.555009,70.659431,-20.555009,99.798643,73.376053,47.714677,-0.348173,0.162253,-0.348173,0.162253,0,0,Chinese,Chinese,No,0,High
0.251778,0.149388,1.11841,0.198198,-0.818218,79.290277,-0.818218,97.471591,99.488934,53.510131,-0.127635,0.331776,-0.127635,0.331776,0,0,0.233896,0.139322,0.76965,0.34,-8.219839,33.908544,-8.219839,106.594098,98.718964,47.325511,0.073826,0.199374,0.073826,0.199374,0,0,Chinese,English,Yes,0.22379,0.081977,0.37402,0.125,-14.201398,101.756027,-14.201398,79.094084,110.02488,52.41674,-0.037048,0.15631,-0.037048,0.15631,0,0,Chinese,Chinese,No,0.255821,0.115368,0.54297,0.105263,13.205559,51.047011,13.205559,104.556468,100.117235,64.839449,-0.34716,0.122613,-0.34716,0.122613,0,0,Chinese,Chinese,No,0.207194,0.029386,0.27075,0,-8.849525,47.399807,-8.849525,79.370528,97.126823,62.268063,-0.578988,0.135428,-0.578988,0.135428,0,0,Chinese,Chinese,No,0.533204,0.324775,1.11841,0,62.616476,181.510911,62.616476,51.725927,83.671418,39.295123,-0.633943,0.201231,-0.633943,0.201231,0,0,Chinese,Chinese,No,0.372557,0.11173,0.50244,0,44.165262,70.603405,44.165262,68.865763,68.00011,48.581403,-0.553137,0.118038,-0.553137,0.118038,0,0,Chinese,Chinese,No,0,High
0.28126,0.15072,0.85425,0.0625,5.231636,137.475948,5.231636,107.084137,82.082638,59.209604,-0.094938,0.4286,-0.094938,0.4286,0,0,0.190629,0.053821,0.26147,0.090909,-28.069438,239.004044,-28.069438,96.550635,100.482011,57.918213,0.236964,0.075345,0.236964,0.075345,0,0,Chinese,English,Yes,0.267072,0.139502,0.64258,0.142857,55.457243,70.302165,55.457243,99.91314,90.593774,52.100083,0.134176,0.262229,0.134176,0.262229,0,0,Chinese,Chinese,No,0.238064,0.082017,0.43555,0,-41.424942,109.61958,-41.424942,108.588168,62.984551,73.677367,-0.160689,0.131995,-0.160689,0.131995,0,0,Chinese,Chinese,No,0.353273,0.1478,0.50977,0,33.651422,21.016105,33.651422,56.304222,103.135768,33.29649,-0.341384,0.377284,-0.341384,0.377284,0,0,Chinese,Chinese,No,0.449645,0.245722,0.85425,0,-20.980016,22.988965,-20.980016,112.936961,54.430686,31.501767,-0.555355,0.0975,-0.555355,0.0975,0,0,Chinese,Chinese,No,0.38051,0.125694,0.54834,0,19.895888,45.637878,19.895888,98.330477,67.480096,57.722949,-0.574062,0.046762,-0.574062,0.046762,0,0,Chinese,Chinese,No,0,High
