Average_Fixation_Duration,Fixation_Duration_SD,Longest_Fixation_Duration,Refixation_Ratio,Average_Saccade_Length,Saccade_Length_SD,Average_Saccade_Absolute_Angle,Saccade_Absolute_Angle_SD,Average_Saccade_Relative_Angle,Saccade_Relative_Angle_SD,Average_Left_Eye_Difference,Left_Eye_Difference_SD,Average_Right_Eye_Difference,Right_Eye_Difference_SD,Blink_Count,Average_Blink_Duration,LanguageSwitch,CEFR Median
0.298639444,0.11383802900000001,0.5705600000000001,0.0,29.76035283,87.31590343,29.76035283,83.90936757,101.9132912,62.38482579,-0.083592108,0.24460567100000002,-0.083592108,0.24460567100000002,0,0.0,Yes,High
0.2104,0.054444599,0.26245,0.0,72.175975,96.55658629,72.175975,66.82420184,112.00989679999999,45.05964389,-0.283495167,0.10199765400000001,-0.283495167,0.10199765400000001,1,0.19605999999999998,No,High
0.36841,0.0,0.36841,0.0,46.44240644,0.0,46.44240644,0.0,80.94877502,0.0,-0.36442916700000005,0.0,-0.36442916700000005,0.0,0,0.0,No,High
0.225901765,0.106050875,0.52783,0.117647059,25.60037207,178.0396311,25.60037207,113.2904645,111.08993770000001,58.73921363,-0.014193542,0.34178645799999996,-0.014193542,0.34178645799999996,0,0.0,Yes,High
0.222126667,0.148877036,0.5422399999999999,0.0,127.0140229,134.4445658,127.0140229,60.41558913,100.9703198,65.43264807,-0.030015833,0.139309162,-0.030015833,0.139309162,0,0.0,Yes,High
0.357650625,0.20942183600000003,0.8024899999999999,0.0,36.43871588,130.5347209,36.43871588,107.99123909999999,84.95702627,74.41747426,-0.345284551,0.12468215,-0.345284551,0.12468215,0,0.0,Yes,High
0.177734,0.06171042400000001,0.27466,0.0,73.9320243,47.9878093,73.9320243,72.52272708,89.04374882,50.48980695,-0.232685833,0.08931774,-0.232685833,0.08931774,0,0.0,Yes,High
0.2531125,0.11177351699999999,0.41528000000000004,0.0,83.08182679,62.85324314,83.08182679,87.39324984,75.69977121,73.7799871,0.053967499999999995,0.08637338800000001,0.053967499999999995,0.08637338800000001,0,0.0,No,High
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,No,High
0.269225,0.06836970099999999,0.35522,0.0,57.96833401,180.27713119999999,57.96833401,64.55903057,90.07491925,66.73211544,-0.33652416700000004,0.062879748,-0.33652416700000004,0.062879748,0,0.0,No,High
0.319335455,0.146810135,0.57593,0.0,-39.24650987,109.84124380000002,-39.24650987,89.73714142,93.0751128,78.95734814,-0.464340985,0.09448434900000001,-0.464340985,0.09448434900000001,0,0.0,No,High
0.30102666699999997,0.201317515,0.75,0.222222222,47.28353668,40.22713461,47.28353668,111.1950905,81.97789168,61.94928473,-0.47667666700000005,0.16986734,-0.47667666700000005,0.16986734,0,0.0,No,High
0.200925,0.060545,0.26147,0.0,12.30350496,288.74171980000006,12.30350496,127.1196136,84.83918832,54.75569001,-0.39936416700000005,0.048525,-0.39936416700000005,0.048525,0,0.0,No,High
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,No,High
0.1875,0.04639,0.23389000000000001,0.0,-23.83795306,230.21301119999998,-23.83795306,65.78819259,168.14144240000002,9.398904462,-0.181339167,0.0,-0.181339167,0.0,0,0.0,No,High
0.64966,0.0,0.64966,0.0,93.53209238,0.0,93.53209238,0.0,83.0770606,0.0,-0.154499167,0.0,-0.154499167,0.0,0,0.0,Yes,High
0.46143,0.0,0.46143,0.0,135.9262732,0.0,135.9262732,0.0,106.36309740000002,0.0,0.0,0.0,0.0,0.0,0,0.0,No,High
0.482055,0.181275,0.66333,0.0,84.10299685,28.15723134,84.10299685,58.24627216,94.16523624,30.65778055,-0.34693916700000005,0.03735,-0.34693916700000005,0.03735,1,0.19292,No,High
0.13214,0.075246096,0.22119,0.0,9.671014658999999,310.08581000000004,9.671014658999999,68.02913023,129.1754324,58.74884044,-0.615284167,0.012695,-0.615284167,0.012695,3,0.17005,Yes,High
0.21785500000000002,0.130765894,0.38866999999999996,0.0,48.48594677,172.88015900000002,48.48594677,92.56971346,120.81156509999998,57.01121651,-0.056911167,0.126649701,-0.056911167,0.126649701,0,0.0,Yes,High
0.360175714,0.22307460699999998,0.8444799999999999,0.0,40.08255127,104.1364017,40.08255127,62.1434476,87.23484221,63.96648441,-0.450035833,0.081887775,-0.450035833,0.081887775,0,0.0,Yes,High
0.234342857,0.121681847,0.39502,0.14285714300000002,-1.7225696119999998,30.93059072,-1.7225696119999998,104.06578509999999,102.6840501,65.28646895,-0.2649225,0.11673998099999999,-0.2649225,0.11673998099999999,0,0.0,Yes,High
0.32785125,0.11357582199999999,0.5166,0.0,35.875012700000006,193.0321845,35.875012700000006,79.86357936,113.85744240000001,65.80636205,0.085335119,0.131019136,0.085335119,0.131019136,0,0.0,No,High
0.22530166699999998,0.08734571,0.38061999999999996,0.166666667,41.46110802,30.59950633,41.46110802,64.39475755,86.24075221,55.0860286,0.034000833,0.062769487,0.034000833,0.062769487,0,0.0,No,High
0.36181666700000004,0.114218993,0.51636,0.0,50.42076057,113.84380049999999,50.42076057,62.22073033,122.04490990000002,51.35154868,-0.26645250000000004,0.12095174800000001,-0.26645250000000004,0.12095174800000001,0,0.0,No,High
0.3064275,0.061999555,0.43456999999999996,0.0,61.79977061,152.9092117,61.79977061,77.02001697,82.87756701,75.93191669,-0.444182024,0.060311069,-0.444182024,0.060311069,0,0.0,No,High
0.46924,0.205701907,0.7641600000000001,0.0,76.68754237,131.44851880000002,76.68754237,70.87615129999999,97.84964631,62.64150011,-0.585571167,0.10909154199999999,-0.585571167,0.10909154199999999,0,0.0,No,High
0.26040173899999997,0.135631038,0.68945,0.130434783,11.00378891,292.1960287,11.00378891,107.0066324,86.56102128,59.98406504,-0.316076042,0.344381499,-0.316076042,0.344381499,2,0.158545,No,High
0.23673333300000002,0.099187661,0.33545,0.0,64.65113296,32.68160058,64.65113296,51.27410344,88.59318348,47.82675787,0.145644167,0.110424486,0.145644167,0.110424486,0,0.0,No,High
0.23779,0.0437,0.28149,0.0,81.54760508,128.8902488,81.54760508,75.09503909,79.81189133,75.52095241,-0.040499167,0.053360000000000005,-0.040499167,0.053360000000000005,0,0.0,No,High
0.272053333,0.09260837400000001,0.4021,0.0,53.48805314,78.22245859,53.48805314,66.66238365,85.50099157,63.12514435,-0.168065833,0.028831118,-0.168065833,0.028831118,0,0.0,Yes,High
0.421254615,0.459609657,1.9191900000000002,0.0,46.02703673,108.232809,46.02703673,83.82159578,111.51883810000001,65.62194973,-0.444950167,0.07277444799999999,-0.444950167,0.07277444799999999,0,0.0,No,High
0.327442,0.151987845,0.59644,0.0,56.23936923,56.88416876,56.23936923,72.00307591,99.47969917,56.48106363,-0.43972716700000003,0.061673738,-0.43972716700000003,0.061673738,0,0.0,No,High
0.264526667,0.055836585,0.35498,0.166666667,64.06470146,162.7767804,64.06470146,90.16857352,84.00263281,53.56687136,-0.328961167,0.242869411,-0.328961167,0.242869411,0,0.0,Yes,High
0.16460999999999998,0.137856119,0.40160999999999997,0.0,84.92069538,88.49866113,84.92069538,51.49922701,102.9720943,35.33072649,0.11542083300000001,0.17034000000000002,0.11542083300000001,0.17034000000000002,0,0.0,Yes,High
0.24975250000000002,0.058594337,0.33569,0.0,33.84277203,70.91652255,33.84277203,90.71099607,105.9131361,64.39089691,-0.38683916700000004,0.057949574000000004,-0.38683916700000004,0.057949574000000004,0,0.0,Yes,High
0.29077142899999997,0.161690691,0.6030300000000001,0.0,58.1929786,108.64636159999999,58.1929786,72.41889742,91.74813114,63.95601246,0.145226548,0.260114275,0.145226548,0.260114275,0,0.0,Yes,High
0.185626667,0.073303292,0.24072,0.0,-28.98021576,269.851589,-28.98021576,44.94854121,90.18872502,60.57094179,-0.072609167,0.130205,-0.072609167,0.130205,0,0.0,No,High
0.1969,0.07678,0.27368000000000003,0.0,58.21563684,12.33571734,58.21563684,62.61156208,170.3594526,3.503759218,-0.200499167,0.047035,-0.200499167,0.047035,0,0.0,No,High
0.33927666700000003,0.07541975299999999,0.40845,0.0,146.9243235,40.69860563,146.9243235,22.88828445,115.2222088,49.12901807,-0.271139167,0.102656304,-0.271139167,0.102656304,0,0.0,No,High
0.22705,0.0,0.22705,0.0,101.00496650000001,0.0,101.00496650000001,0.0,171.5275996,0.0,-0.442929167,0.0,-0.442929167,0.0,0,0.0,No,High
0.273775,0.10048832099999999,0.46973000000000004,0.0,18.49747103,101.1595858,18.49747103,86.51046375,58.63001965,54.99278471,-0.42526345200000004,0.157384828,-0.42526345200000004,0.157384828,0,0.0,No,High
0.1736775,0.076193502,0.28809,0.125,-5.600938945,474.4089322,-5.600938945,103.67023990000001,89.24643234,56.93769339,-0.17622291699999998,0.325016236,-0.17622291699999998,0.325016236,0,0.0,No,High
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,No,High
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,No,High
0.348754286,0.146107959,0.5752,0.071428571,55.21659644,153.95859019999997,55.21659644,82.23923986,91.3856515,68.95658332,-0.169061212,0.108685177,-0.169061212,0.108685177,1,0.14427,Yes,Low
0.366847,0.222032554,0.8571799999999999,0.0,23.90817701,145.0033015,23.90817701,85.55337402,110.91505049999999,69.06667990000001,-0.162,0.11552710699999999,-0.162,0.11552710699999999,0,0.0,No,Low
0.37435749999999995,0.19776908699999998,0.77075,0.0,54.29539511,210.1290846,54.29539511,68.73398871,113.09952120000001,56.05672757,-0.10610041699999999,0.159019299,-0.10610041699999999,0.159019299,1,0.21156999999999998,No,Low
0.22644,0.10205520400000001,0.45605,0.1,29.66964776,95.94642045,29.66964776,111.58401709999998,109.567301,59.61835179999999,0.178211569,0.123758644,0.178211569,0.123758644,0,0.0,Yes,Low
0.246682,0.038927806,0.31494,0.0,103.692542,62.99925891,103.692542,70.61667193,76.90427476,50.96903481,-0.052174667,0.164526322,-0.052174667,0.164526322,1,0.21943000000000001,Yes,Low
0.325525135,0.149161559,0.66235,0.18918918899999998,19.50857755,115.15064879999998,19.50857755,90.06089694,99.71903309,66.43772262,-0.19420181,0.092735259,-0.19420181,0.092735259,2,0.202655,Yes,Low
0.185677333,0.08576327,0.34765999999999997,0.2,50.34878823,67.23188323,50.34878823,77.34163225,112.75452379999999,44.23442813,0.366764762,0.140536897,0.366764762,0.140536897,0,0.0,Yes,Low
0.31234625,0.10541800300000001,0.47534,0.0,-16.48184468,105.9675854,-16.48184468,92.34353282,86.98472963,57.25387282,-0.036451667,0.15335027099999998,-0.036451667,0.15335027099999998,0,0.0,No,Low
0.38741,0.11450335199999999,0.58301,0.0,47.80474115,108.4244527,47.80474115,69.20619778,97.96073482,64.35370429,-0.156373333,0.13433187,-0.156373333,0.13433187,0,0.0,No,Low
0.3754875,0.188108987,0.7094699999999999,0.125,25.14967946,124.1777503,25.14967946,114.75757720000001,94.514717,56.72675694,-0.221360952,0.070955609,-0.221360952,0.070955609,0,0.0,No,Low
0.341621429,0.15944768199999998,0.54932,0.14285714300000002,92.52761164,126.8201278,92.52761164,83.45161037,80.6361749,74.28229623,-0.108475,0.076052454,-0.108475,0.076052454,0,0.0,No,Low
1.2073975000000001,0.751332705,2.35767,0.0,113.60022520000001,77.31359738,113.60022520000001,67.18021242,52.36467826,47.10420445,0.144280833,0.182036473,0.144280833,0.182036473,1,0.18669000000000002,No,Low
0.217025625,0.09202694199999999,0.40234000000000003,0.0625,8.785113969,146.0325362,8.785113969,87.08182409,101.177515,53.64277879,0.15841333300000002,0.08075583,0.15841333300000002,0.08075583,0,0.0,No,Low
0.285443636,0.133940513,0.4895,0.090909091,-19.41657228,134.8286977,-19.41657228,94.07086387,83.02845414,46.52385251,-0.006692121,0.092464906,-0.006692121,0.092464906,0,0.0,No,Low
0.20698052600000003,0.099896237,0.48218,0.21052631600000002,6.308896459,110.56412079999998,6.308896459,116.08626129999999,82.95635883,50.51039228,-0.152445,0.105716999,-0.152445,0.105716999,0,0.0,No,Low
0.3165275,0.046794826,0.36182,0.0,55.10926866,76.74625482,55.10926866,63.93493959,99.22412294,52.69656532,-0.232726667,0.060049923,-0.232726667,0.060049923,0,0.0,Yes,Low
0.296251111,0.146252495,0.54272,0.222222222,36.14763416,137.9580338,36.14763416,83.15053151,87.84728699,57.83925642,-0.18575333300000002,0.17385476100000002,-0.18575333300000002,0.17385476100000002,0,0.0,No,Low
0.267017,0.07479989999999999,0.40845,0.0,9.649984807000001,265.1882864,9.649984807000001,100.6396146,127.6832805,43.150701,-0.174715667,0.095331104,-0.174715667,0.095331104,0,0.0,No,Low
0.2410475,0.10730030900000001,0.56885,0.166666667,-14.46569768,107.4384748,-14.46569768,88.19280109,94.73606842,63.11714397,0.44302333299999996,0.119906761,0.44302333299999996,0.119906761,0,0.0,Yes,Low
0.266438667,0.144269819,0.57617,0.066666667,49.94710221,111.99546129999999,49.94710221,77.40668132,116.3681038,56.21759036,-0.032314667000000005,0.07217280599999999,-0.032314667000000005,0.07217280599999999,0,0.0,Yes,Low
0.245216,0.097963581,0.4502,0.133333333,33.30563054,336.8970853,33.30563054,86.51363467,77.72357454,60.34929974,-0.18069381,0.054853839,-0.18069381,0.054853839,1,0.09781000000000001,Yes,Low
0.2730125,0.115309501,0.52295,0.125,0.244839525,210.6078182,0.244839525,120.70879520000001,75.5869198,57.01396433,0.5710770829999999,0.128837397,0.5710770829999999,0.128837397,0,0.0,Yes,Low
0.303377895,0.177446955,0.83154,0.263157895,-9.18091102,135.56917990000002,-9.18091102,93.36370732,93.36851242,63.01113241,0.27481611100000003,0.16347762300000002,0.27481611100000003,0.16347762300000002,1,0.17502,No,Low
0.380616667,0.178997585,0.68311,0.083333333,28.17014868,115.9666926,28.17014868,75.55287571,84.90997519,66.20652154,0.1336675,0.126334217,0.1336675,0.126334217,0,0.0,No,Low
0.316948519,0.163947213,0.7832,0.185185185,23.71145057,174.1716439,23.71145057,96.73818285,99.26904434,64.10721086,-0.031786667000000005,0.113806323,-0.031786667000000005,0.113806323,0,0.0,No,Low
0.3804325,0.243496238,0.91748,0.0,78.19169567,93.79683029,78.19169567,74.43291486,79.55492813,67.46503913,-0.039476667,0.114312618,-0.039476667,0.114312618,0,0.0,No,Low
0.37412,0.150165083,0.60352,0.0,32.76829785,88.86847335,32.76829785,59.71889605,111.27380990000002,76.87598449,0.02766,0.122586377,0.02766,0.122586377,0,0.0,No,Low
0.264462,0.139202147,0.7299800000000001,0.254545455,18.13562729,93.43939752,18.13562729,97.42870309999999,106.4882761,60.39917358,0.35197522,0.13395339,0.35197522,0.13395339,3,0.14972333300000001,No,Low
0.330206522,0.200428915,0.99756,0.130434783,19.07075746,102.73883740000001,19.07075746,89.00097624,115.466427,51.9581186,0.20259571399999998,0.142555102,0.20259571399999998,0.142555102,1,0.18552000000000002,No,Low
0.22417555600000003,0.137017007,0.45653999999999995,0.111111111,-34.86655361,274.9003042,-34.86655361,109.2486426,97.88899766,50.15421565,0.172967083,0.28237851199999997,0.172967083,0.28237851199999997,2,0.169225,No,Low
0.0874,0.0,0.0874,0.0,156.0047039,0.0,156.0047039,0.0,165.1242284,0.0,-0.18555666699999998,0.0,-0.18555666699999998,0.0,0,0.0,Yes,Low
0.29843125,0.158649528,0.71729,0.0,8.55629693,22.91015893,8.55629693,71.8046343,108.28115679999999,50.82556176,-0.336878,0.070168437,-0.336878,0.070168437,1,0.20797,No,Low
0.33169,0.15113143,0.6704100000000001,0.1,4.654365395,137.993688,4.654365395,94.15979334,90.01560776,66.36890821,-0.197131494,0.105304248,-0.197131494,0.105304248,0,0.0,No,Low
0.23352035699999998,0.13558651800000002,0.64404,0.17857142899999998,26.09569213,86.83706852,26.09569213,91.01161457,93.71099192,62.47748435,0.42890933299999995,0.149542998,0.42890933299999995,0.149542998,1,0.11879,Yes,Low
0.30665186,0.18800036899999997,0.9785200000000001,0.046511628,16.397374300000003,163.4650001,16.397374300000003,98.902343,92.10529749,60.59496682,0.012940407,0.125795742,0.012940407,0.125795742,1,0.20835,Yes,Low
0.361871714,0.222163878,1.22559,0.14285714300000002,40.47383054,126.4280048,40.47383054,98.28081519,103.8084863,66.00529552,-0.137556373,0.13864953,-0.137556373,0.13864953,0,0.0,Yes,Low
0.25692750000000003,0.140628549,0.60938,0.0625,24.26594845,90.95574476,24.26594845,97.53591678,101.30281459999999,66.78980676,0.284759333,0.135232037,0.284759333,0.135232037,0,0.0,Yes,Low
0.37182666700000006,0.139426339,0.55615,0.0,26.20199084,84.00812308,26.20199084,62.77291796,130.0147278,54.78762113,0.014697333,0.05752152,0.014697333,0.05752152,1,0.18894,No,Low
0.388305,0.163121596,0.6499,0.0,54.65658622,149.9626718,54.65658622,77.6605146,75.91462818,36.7365224,-0.178576667,0.20646152899999998,-0.178576667,0.20646152899999998,0,0.0,No,Low
0.655466,0.23736149399999998,1.08545,0.0,26.59935016,24.57465288,26.59935016,57.953914000000005,115.39110120000001,71.68722006,-0.377790667,0.096175137,-0.377790667,0.096175137,0,0.0,No,Low
0.500976667,0.188595875,0.69971,0.0,19.61075232,93.37295803,19.61075232,110.219124,88.61396663,59.96027151,-0.34352,0.058596234000000004,-0.34352,0.058596234000000004,0,0.0,No,Low
0.288695,0.091374709,0.38721,0.0,25.29881893,169.2721426,25.29881893,88.98019484,65.17524206,60.54170084,-0.080266667,0.058016362,-0.080266667,0.058016362,0,0.0,No,Low
0.20982440000000002,0.104363169,0.56201,0.12,-5.03105857,176.3348368,-5.03105857,106.56244740000001,100.5175903,57.01390798,0.39483666700000003,0.135342695,0.39483666700000003,0.135342695,1,0.18347,No,Low
0.277602813,0.170353595,0.9179700000000001,0.28125,37.04584956,124.20299059999999,37.04584956,86.47669565,95.48432622,56.59558224,0.205443646,0.141956849,0.205443646,0.141956849,2,0.146655,No,Low
0.269131818,0.11260332699999999,0.51563,0.0,26.84988868,123.2616574,26.84988868,109.8611717,96.29674676,49.73729288,-0.132155556,0.104964339,-0.132155556,0.104964339,0,0.0,No,Low
0.324766,0.148437019,0.72412,0.04,26.58139036,140.6906449,26.58139036,76.99142553,85.17370897,61.89256149,-0.14990375,1.0512478920000001,-0.14990375,1.0512478920000001,1,0.20611,Yes,Low
0.374073,0.239490165,1.05811,0.05,15.25882576,170.0596865,15.25882576,90.82515388,96.80383907,59.73687678,-0.35031929799999995,0.096625194,-0.35031929799999995,0.096625194,1,0.24209,No,Low
0.421529583,0.227466802,1.104,0.166666667,15.85725918,112.10127299999999,15.85725918,83.6556448,87.37650467,51.83244404,-0.209954394,0.094944189,-0.209954394,0.094944189,1,0.2065,No,Low
0.25690949999999996,0.192522308,0.99854,0.15,15.48174264,147.3716815,15.48174264,107.90934469999999,101.1609245,48.70240919,0.472187222,0.111209066,0.472187222,0.111209066,0,0.0,Yes,Low
0.328341111,0.137536453,0.62305,0.0,41.55690962,146.71870719999998,41.55690962,73.4422031,100.63034240000002,69.87380999,-0.0070379169999999994,0.113690283,-0.0070379169999999994,0.113690283,0,0.0,Yes,Low
0.02051,0.0,0.02051,0.0,-53.36448678,0.0,-53.36448678,0.0,6.397769844,0.0,0.259383333,0.0,0.259383333,0.0,0,0.0,Yes,Low
0.224217174,0.09437648300000001,0.5293,0.19565217399999998,31.48733729,175.15177859999997,31.48733729,103.3014697,95.11627243,61.08259453,0.445341429,0.091480046,0.445341429,0.091480046,1,0.19451,Yes,Low
0.22803,0.084523196,0.32178,0.0,87.92971942,16.61732684,87.92971942,22.33674312,112.1212199,32.49856955,0.221123333,0.053685045,0.221123333,0.053685045,3,0.133036667,No,Low
0.321370833,0.111189309,0.53027,0.083333333,22.3123647,136.6258811,22.3123647,84.42714606,116.33934540000001,62.85663588,0.068678788,0.099793826,0.068678788,0.099793826,0,0.0,No,Low
0.341641364,0.178432817,0.88428,0.045454545,25.50494137,230.58473519999998,25.50494137,89.02331856,106.3194124,57.81358605,-0.201129394,0.131608221,-0.201129394,0.131608221,1,0.15596,No,Low
0.43012473700000003,0.16692738599999998,0.82324,0.0,29.55542362,181.0484448,29.55542362,93.67669190000001,90.44881552,66.0035852,-0.24901035100000002,0.10835029199999999,-0.24901035100000002,0.10835029199999999,1,0.14022,No,Low
0.34637625,0.20750783399999997,0.8242200000000001,0.0,60.26978638,20.49290636,60.26978638,66.29583905,85.90179712,73.43011381,-0.20315523800000002,0.057501704,-0.20315523800000002,0.057501704,0,0.0,No,Low
0.2253125,0.09650873,0.46875,0.125,16.703557,102.2207273,16.703557,77.07289059,91.81887573,57.46912202,0.358309583,0.121434846,0.358309583,0.121434846,1,0.24341,No,Low
0.26627641,0.12768203,0.61621,0.076923077,-15.76740904,114.4424067,-15.76740904,95.70188269,93.64796936,56.72385402,0.17297805600000002,0.112399438,0.17297805600000002,0.112399438,1,0.17676,No,Low
0.437212941,0.301920587,1.94629,0.254901961,29.93685046,163.755041,29.93685046,94.26846418,104.8039292,63.91967495,-0.024756042000000002,0.12318548,-0.024756042000000002,0.12318548,2,0.18848499999999999,No,Low
0.171974,0.064624063,0.27393,0.0,5.4432852270000005,65.38317276,5.4432852270000005,117.2910994,130.59720890000003,15.75135483,-0.289954167,0.12679183900000002,-0.289954167,0.12679183900000002,0,0.0,Yes,Low
0.279882,0.078163058,0.41503999999999996,0.0,64.30441514,78.40304843,64.30441514,105.5748318,127.9160515,26.07354403,-0.251479167,0.102800584,-0.251479167,0.102800584,0,0.0,No,Low
0.29899000000000003,0.04120942,0.33447,0.0,16.24772273,60.10446127,16.24772273,72.13994898,150.4868937,13.79948759,-0.176263333,0.11765447400000001,-0.176263333,0.11765447400000001,0,0.0,No,Low
0.1875,0.058130506,0.26123,0.333333333,135.6318267,66.9162562,135.6318267,22.0982658,115.077506,65.34404864,0.501795,0.06399342400000001,0.501795,0.06399342400000001,0,0.0,Yes,Low
0.258790769,0.114079129,0.49706999999999996,0.0,21.4094342,29.46215453,21.4094342,54.18946321,100.50483050000001,47.06334899,0.000154167,0.144667254,0.000154167,0.144667254,0,0.0,Yes,Low
0.202638,0.09187438199999999,0.36963,0.0,26.70506747,55.09570077,26.70506747,98.62580173,58.52404731,46.15211887,-0.094998667,0.10813793199999999,-0.094998667,0.10813793199999999,0,0.0,Yes,Low
0.23334147100000002,0.109301575,0.48926000000000003,0.117647059,14.2122825,90.80955795,14.2122825,92.35773114,91.19037225,55.77892418,0.300487204,0.16514567300000002,0.300487204,0.16514567300000002,2,0.16366,Yes,Low
0.267244545,0.124371346,0.55566,0.045454545,18.46078473,106.650291,18.46078473,97.15447507,94.63109412,58.20483203,0.109373333,0.13234111099999998,0.109373333,0.13234111099999998,0,0.0,No,Low
0.27465900000000004,0.196570766,0.9716799999999999,0.05,40.51146575,150.0749424,40.51146575,81.75993817,113.8953831,52.06054857,-0.06002824599999999,0.091824949,-0.06002824599999999,0.091824949,0,0.0,No,Low
0.276250476,0.126067286,0.60547,0.047619048,-9.108734794,66.60209595,-9.108734794,97.65224029999999,117.59794690000001,59.15738482,-0.294024561,0.08316501400000001,-0.294024561,0.08316501400000001,0,0.0,No,Low
0.20323,0.092738006,0.42188000000000003,0.071428571,-17.42190845,53.58465802,-17.42190845,108.0429118,84.11654622,50.04739132,-0.057431667,0.123144664,-0.057431667,0.123144664,0,0.0,No,Low
0.25656555600000003,0.054076703,0.34229,0.0,2.276063455,31.15878245,2.276063455,58.01785323,121.35283700000001,53.21392331,-0.029063332999999997,0.15578861,-0.029063332999999997,0.15578861,0,0.0,No,Low
0.26607857100000004,0.128804663,0.48926000000000003,0.0,49.39567774,73.88278762,49.39567774,81.01541781,109.95823,52.05686741,0.465887179,0.119342141,0.465887179,0.119342141,0,0.0,No,Low
0.244044,0.13764533699999998,0.47705,0.0,-14.23187141,45.80987763,-14.23187141,98.57106839,73.51394862,59.30613358,0.272605333,0.046630254,0.272605333,0.046630254,1,0.15962,No,Low
0.250402174,0.130914124,0.58154,0.043478261,27.58385542,81.50983108,27.58385542,83.64949364,105.63756200000002,52.88737052,0.006623333,0.117553139,0.006623333,0.117553139,0,0.0,No,Low
0.3999,0.281153492,0.9511700000000001,0.0,65.73524271,67.55900181,65.73524271,68.70543822,118.0130127,49.38052089,-0.26125,0.070331039,-0.26125,0.070331039,1,0.20006,Yes,Low
0.31738277800000003,0.214154665,1.0849600000000001,0.055555556,13.05732427,77.90496062,13.05732427,88.00185704,112.4477876,66.21788692,-0.269460784,0.089887309,-0.269460784,0.089887309,0,0.0,No,Low
0.34838875,0.201275685,0.7973600000000001,0.125,13.83518192,111.14997679999999,13.83518192,92.09463518,92.37655364,56.54536493,-0.047708667,0.151108061,-0.047708667,0.151108061,0,0.0,No,Low
0.27295,0.120163147,0.42236,0.0,90.49776175,109.07395220000001,90.49776175,62.47116965,93.90162985,48.73301872,0.554703333,0.139273468,0.554703333,0.139273468,1,0.16274,Yes,Low
0.296876667,0.193944846,0.56934,0.0,54.86529637,136.4019635,54.86529637,90.75358505,85.32192379,40.77088684,0.079568333,0.133101608,0.079568333,0.133101608,0,0.0,Yes,Low
0.2244875,0.065897636,0.30908,0.25,-26.96692241,43.41358926,-26.96692241,65.33215713,100.2672814,30.82579972,-0.032921667,0.147832385,-0.032921667,0.147832385,0,0.0,Yes,Low
0.165317143,0.057514584,0.26025,0.14285714300000002,38.69953282,108.24864309999998,38.69953282,78.55121749,130.0017866,24.42065344,0.427221905,0.10252728800000001,0.427221905,0.10252728800000001,0,0.0,Yes,Low
0.232271538,0.11599719300000001,0.47558999999999996,0.0,14.89648592,133.5187381,14.89648592,89.46318972,101.45013730000001,57.33749342,0.272431515,0.182074542,0.272431515,0.182074542,1,0.16303,No,Low
0.20438583300000002,0.078656294,0.36084,0.0,22.74206619,143.9743025,22.74206619,89.31918406,102.9959587,57.50594052,-0.08649833300000001,0.11719079800000001,-0.08649833300000001,0.11719079800000001,0,0.0,No,Low
0.27773400000000004,0.110863531,0.50293,0.1,13.33805395,53.71436409,13.33805395,81.89060468,109.9542639,57.63841315,-0.211790877,0.083573625,-0.211790877,0.083573625,0,0.0,No,Low
0.403518,0.149288312,0.60352,0.0,86.17060619,28.99533021,86.17060619,73.48563273,52.97352636,55.35511718,-0.142508667,0.029507769,-0.142508667,0.029507769,0,0.0,No,Low
0.2363275,0.114420505,0.35547,0.0,20.29652495,16.45168132,20.29652495,83.99851865,93.39855644,71.52938041,-0.041646667000000005,0.040184774,-0.041646667000000005,0.040184774,0,0.0,No,Low
0.28586,0.18109019399999998,0.69629,0.0,35.31166391,62.31565822,35.31166391,94.79456288,43.45738392,36.58641612,0.39949458299999996,0.129284184,0.39949458299999996,0.129284184,1,0.19172999999999998,No,Low
0.188355,0.04746771,0.26366999999999996,0.0,54.68244838,119.9728804,54.68244838,79.59088837,70.40119133,54.24522096,0.117323333,0.144332373,0.117323333,0.144332373,0,0.0,No,Low
0.283869091,0.153319023,0.68311,0.090909091,51.37496871,139.878125,51.37496871,84.01934489,103.1313776,59.05891755,-0.003813939,0.119160566,-0.003813939,0.119160566,1,0.17099,No,Low
0.1751955,0.065838418,0.3418,0.2,-7.371571157000001,99.60082259,-7.371571157000001,99.71723079,91.79004911,55.77837525,-0.164957584,0.139440136,-0.164957584,0.139440136,1,0.06727999999999999,Yes,Low
0.1964652,0.081108365,0.39453,0.04,27.21082465,93.22927785,27.21082465,93.56651936,86.87017366,63.15408041,-0.398222549,0.15453713300000002,-0.398222549,0.15453713300000002,1,0.11954000000000001,Yes,Low
0.248744524,0.127460294,0.61621,0.166666667,12.10789513,69.39192494,12.10789513,88.99364288,108.20394840000002,66.66057687,-0.356127636,0.22222991,-0.356127636,0.22222991,0,0.0,Yes,Low
