Average_Fixation_Duration,Fixation_Duration_SD,Longest_Fixation_Duration,Refixation_Ratio,Average_Saccade_Length,Saccade_Length_SD,Average_Saccade_Absolute_Angle,Saccade_Absolute_Angle_SD,Average_Saccade_Relative_Angle,Saccade_Relative_Angle_SD,Average_Left_Eye_Difference,Left_Eye_Difference_SD,Average_Right_Eye_Difference,Right_Eye_Difference_SD,Blink_Count,Average_Blink_Duration,Number of English AOIs,CEFR Median
0.29218526300000003,0.155897854,0.76367,0.013157895,29.47927469,120.56617309999999,29.47927469,88.44841444,94.53121416,66.39644117,0.25177208100000004,0.332531819,0.25177208100000004,0.332531819,0,0.0,3,Low
0.329868354,0.207970023,1.22656,0.088607595,30.83317019,119.59591680000001,30.83317019,88.89089720000001,96.50416953,60.76268108,0.37749372200000003,0.276911996,0.37749372200000003,0.276911996,1,0.09058,3,Low
0.316868182,0.19170505699999998,1.125,0.036363636,39.77502941,174.2220418,39.77502941,89.94420395,102.5049803,69.98769875,0.151414679,0.285150617,0.151414679,0.285150617,3,0.11623,0,Low
0.30822775,0.168181398,1.00488,0.0625,43.08585965,131.5985077,43.08585965,85.85922578,90.11921582,71.06590673,0.140495747,0.33964911,0.140495747,0.33964911,2,0.1085,3,Low
0.340676136,0.181068502,1.02148,0.090909091,25.32244386,110.7670969,25.32244386,81.52028067,94.57680891,77.34708495,0.183739452,0.296505785,0.183739452,0.296505785,5,0.12085599999999999,3,Low
0.326660465,0.165889391,0.9111299999999999,0.069767442,42.53248943,164.88498869999998,42.53248943,88.04783253,87.62878304,71.01947845,0.444521349,0.291566681,0.444521349,0.291566681,3,0.079626667,3,Low
0.38566905700000004,0.22422994100000002,1.17773,0.0,32.99827281,149.74014309999998,32.99827281,78.09380902,104.0350779,67.51295099,0.26320540000000003,0.335151459,0.26320540000000003,0.335151459,1,0.13617,0,Low
0.274346897,0.15086337800000002,0.78223,0.068965517,47.83782986,101.67506479999999,47.83782986,88.7366026,97.62180977,70.01153459999999,0.423037034,0.286776579,0.423037034,0.286776579,1,0.11864000000000001,3,Low
0.266539149,0.102352527,0.56934,0.106382979,45.4539396,171.2556361,45.4539396,95.14607019,90.20465202,66.38370141,0.21515252199999998,0.288545221,0.21515252199999998,0.288545221,0,0.0,3,Low
0.270125652,0.12061786699999999,0.80371,0.086956522,37.74477969,165.46705780000002,37.74477969,81.20116729,89.08634725,66.95252222,0.5115488260000001,0.332949259,0.5115488260000001,0.332949259,0,0.0,3,Low
0.45954226200000003,0.30762384600000003,1.5332,0.130952381,17.04178264,120.4770159,17.04178264,85.93827236,91.82600666,70.55585994,0.46564481,0.309923897,0.46564481,0.309923897,4,0.1247625,0,Low
0.339714167,0.20662592,1.0820299999999998,0.016666667,42.02116857,118.73613529999999,42.02116857,88.80793025,89.90258422,69.02073043,0.288342207,0.35753081,0.288342207,0.35753081,1,0.11642000000000001,3,Low
0.330829107,0.184574858,0.9179700000000001,0.017857143,45.64094817,135.8815811,45.64094817,78.24750136,103.37655620000001,73.46224248,0.24357957100000002,0.281701873,0.24357957100000002,0.281701873,1,0.09126000000000001,3,Low
0.268941515,0.13184099400000002,0.59375,0.090909091,45.91462178,116.61860530000001,45.91462178,101.208011,77.65427054,60.19447835,-0.019367500000000003,0.246872306,-0.019367500000000003,0.246872306,0,0.0,3,Low
0.277904286,0.105838605,0.51563,0.071428571,29.32876487,110.1269368,29.32876487,100.1978009,86.57771011,65.84452244,-0.091691085,0.257955008,-0.091691085,0.257955008,1,0.12599000000000002,3,Low
0.270185417,0.11878053400000001,0.5625,0.020833333,20.2727021,94.10141014,20.2727021,89.96476883,102.53110670000001,62.70180898,-0.177316202,0.242598597,-0.177316202,0.242598597,2,0.178265,0,Low
0.254885625,0.127703497,0.70313,0.041666667000000004,20.06763311,113.1482277,20.06763311,87.32168959,100.05328840000001,59.23922637,-0.098414074,0.249399313,-0.098414074,0.249399313,0,0.0,3,Low
0.244181373,0.12962423,0.76563,0.117647059,28.10121955,101.1989035,28.10121955,94.0869452,75.69506783,53.26475915,-0.10397529999999999,0.257836792,-0.10397529999999999,0.257836792,1,0.13857,3,Low
0.254835052,0.114013912,0.625,0.07216494799999999,12.5218881,114.27050049999998,12.5218881,101.4213918,87.23994371,60.762745499999994,-0.18021278,0.193296975,-0.18021278,0.193296975,2,0.139735,3,Low
0.234651754,0.11807441199999999,0.65625,0.035087718999999996,23.63609773,129.64225919999998,23.63609773,103.01834670000001,86.78546947,59.70277242,-0.0885645,0.21730020600000002,-0.0885645,0.21730020600000002,1,0.16296,0,Low
0.232464082,0.08774535300000001,0.48438000000000003,0.081632653,18.99401965,206.10163269999998,18.99401965,98.14861565,86.859329,58.28510302,-0.240487389,0.246935605,-0.240487389,0.246935605,3,0.19315,3,Low
0.221805747,0.08720053800000001,0.54688,0.045977011,15.87875707,121.6476834,15.87875707,94.06767102,81.39271076,63.38366372,-0.17917461899999998,0.215876115,-0.17917461899999998,0.215876115,3,0.190976667,3,Low
0.21368432399999998,0.077833374,0.42188000000000003,0.054054054000000004,21.286537600000003,116.55444640000002,21.286537600000003,91.96906308,104.98300259999998,55.56312498,-0.1403395,0.261063041,-0.1403395,0.261063041,0,0.0,3,Low
0.269624884,0.11799476099999999,0.70313,0.0,58.81566165,101.2433051,58.81566165,93.36354783,94.2854943,66.93801514,-0.072597523,0.22922251,-0.072597523,0.22922251,1,0.15912,0,Low
0.23090500000000003,0.109257591,0.57813,0.055555556,30.43645814,117.7288602,30.43645814,87.66190045,99.05348303,60.236528899999996,-0.09606328800000001,0.266535869,-0.09606328800000001,0.266535869,0,0.0,3,Low
0.209898,0.09108063,0.46875,0.033333333,20.05171472,135.5032994,20.05171472,92.84787307,87.04089658,55.00300502,-0.081091038,0.203215478,-0.081091038,0.203215478,1,0.12636,3,Low
0.26649611100000004,0.136560365,0.8125,0.027777778,11.62668042,167.23201310000002,11.62668042,92.72064369,105.9464155,56.19761161,0.010335500000000001,0.206984876,0.010335500000000001,0.206984876,2,0.11672,3,Low
0.248439333,0.108204303,0.53125,0.033333333,47.65582137,140.7796381,47.65582137,81.97017478,92.58385778,62.83559612,-0.067982086,0.233559753,-0.067982086,0.233559753,0,0.0,0,Low
0.290084348,0.124218021,0.57813,0.086956522,42.71051041,130.8928174,42.71051041,100.22080629999999,99.58303553,51.2655049,-0.09432177300000001,0.20339153899999998,-0.09432177300000001,0.20339153899999998,2,0.166285,3,Low
0.311014762,0.201250028,0.875,0.095238095,7.183365616000001,105.3127971,7.183365616000001,108.5347631,89.46869418,43.35529186,-0.04936607900000001,0.21791376899999998,-0.04936607900000001,0.21791376899999998,1,0.13513,3,Low
0.254525526,0.12884273699999998,0.70313,0.10526315800000001,41.01367589,140.78840280000003,41.01367589,83.73434171,97.18549377,55.35444987,-0.096577833,0.197568368,-0.096577833,0.197568368,1,0.1319,3,Low
0.242926792,0.127139911,0.71875,0.09433962300000001,32.42852846,131.1029349,32.42852846,92.90759808,82.41769625,57.77303961,-0.06728630000000001,0.24776957300000002,-0.06728630000000001,0.24776957300000002,1,0.18697,0,Low
0.245538571,0.126583566,0.65625,0.057142857000000005,12.72836903,214.74663059999997,12.72836903,95.57706822,106.69739569999999,70.08961648,-0.029380952000000002,0.28444808899999996,-0.029380952000000002,0.28444808899999996,0,0.0,3,Low
0.23381999999999997,0.104938766,0.48438000000000003,0.107142857,17.71480463,118.18203329999999,17.71480463,85.50886255,104.2748563,60.35648142,-0.17136598100000003,0.277657347,-0.17136598100000003,0.277657347,1,0.13546,3,Low
0.27827619,0.110656336,0.51563,0.0,57.27779342,169.6353787,57.27779342,81.69391705,91.45473536,60.02142343,-0.038033974,0.19310991100000002,-0.038033974,0.19310991100000002,1,0.15777,3,Low
0.22713634100000002,0.109080836,0.57813,0.073170732,39.60140911,336.47523160000003,39.60140911,85.83929298,96.89542862,62.67307893,-0.049386722,0.29531212,-0.049386722,0.29531212,0,0.0,0,Low
0.262502,0.12287262199999999,0.65625,0.0,43.89723874,144.8041879,43.89723874,90.38035576,113.2362726,68.72863249,0.0304605,0.211215773,0.0304605,0.211215773,0,0.0,3,Low
0.41272802799999997,0.34503601,2.12354,0.014084507,11.17258248,236.505522,11.17258248,87.70086564,103.39152209999999,64.96902426,-0.286377775,0.36668946700000005,-0.286377775,0.36668946700000005,1,0.1261,3,High
0.374715,0.157130084,0.7373,0.020833333,42.38135165,106.92659309999999,42.38135165,83.83961843,81.62510434,65.30791021,-0.20234075,0.407860839,-0.20234075,0.407860839,0,0.0,3,High
0.319939636,0.155631712,0.79785,0.036363636,14.00648501,134.59430419999998,14.00648501,90.41898599,85.88801496,61.90431743,-0.217032545,0.360936976,-0.217032545,0.360936976,0,0.0,3,High
0.362462258,0.24357953899999998,1.8691400000000002,0.032258065,22.111820899999998,104.4043205,22.111820899999998,92.31570974,99.98139558,63.02305226,-0.056388833,0.37814457,-0.056388833,0.37814457,0,0.0,0,High
0.306918977,0.151416481,0.97656,0.034090908999999996,10.35882764,105.22518400000001,10.35882764,77.47892646,110.3690696,63.73554215,-0.26021758100000003,0.391622033,-0.26021758100000003,0.391622033,0,0.0,3,High
0.385220685,0.230216165,1.3662100000000001,0.04109589,19.91779949,120.1979521,19.91779949,80.92486343,107.9680685,70.13705258,-0.285313806,0.335432257,-0.285313806,0.335432257,0,0.0,3,High
0.298262895,0.17250628,0.8701200000000001,0.052631579000000005,21.09141059,107.57562709999999,21.09141059,76.55813855,97.76258916,64.93555708,-0.043961459,0.383077705,-0.043961459,0.383077705,0,0.0,3,High
0.414799846,0.31858679100000004,2.25684,0.061538462,32.13583912,150.90579259999998,32.13583912,90.25463252,106.9728158,67.31040356,-0.27196,0.393865839,-0.27196,0.393865839,0,0.0,0,High
0.319219552,0.16976217600000001,0.9101600000000001,0.074626866,27.2373992,114.81827609999999,27.2373992,89.85018045,96.1624984,61.63583011,-0.151817385,0.398959711,-0.151817385,0.398959711,1,0.11235,3,High
0.34645492299999997,0.24967905,1.4541,0.046153846,20.7816785,188.4296256,20.7816785,83.4026759,97.23418572,70.95946795,-0.257914187,0.400964603,-0.257914187,0.400964603,0,0.0,3,High
0.306808714,0.127717568,0.67676,0.028571429,25.10056106,247.56220580000002,25.10056106,94.07421253,95.16118132,65.58973051,-0.172197507,0.389661972,-0.172197507,0.389661972,3,0.115506667,3,High
0.331070312,0.152920798,1.1992200000000002,0.0,7.858899312,109.8410365,7.858899312,83.42231329,93.97114986,69.84613157,-0.127885016,0.428881713,-0.127885016,0.428881713,0,0.0,0,High
0.327493176,0.208029885,1.33984,0.094117647,8.31413005,100.4432604,8.31413005,84.97501641,102.8061056,66.28819554,-0.254658296,0.408464365,-0.254658296,0.408464365,2,0.126745,3,High
0.317301333,0.17760611699999998,1.07715,0.033333333,15.81152501,122.11897490000001,15.81152501,88.99772106,96.20934737,60.79014531,-0.10214403400000001,0.39800663,-0.10214403400000001,0.39800663,0,0.0,3,High
0.368750364,0.223274843,0.9716799999999999,0.036363636,21.43152247,90.16193399,21.43152247,82.32681091,108.0905399,65.86171494,-0.174619455,0.384301431,-0.174619455,0.384301431,1,0.08791,3,High
0.30643318199999997,0.136587297,0.7041,0.045454545,29.05815506,128.5573194,29.05815506,76.95520728,98.11845682,70.91451076,-0.07161092299999999,0.373472215,-0.07161092299999999,0.373472215,0,0.0,0,High
0.360778592,0.213629901,1.18848,0.014084507,21.63337551,146.0973872,21.63337551,88.68580323,89.6887508,61.95902783,-0.079372,0.520909615,-0.079372,0.520909615,1,0.10095,3,High
0.310019,0.156504006,0.80371,0.02,24.22711227,94.71333796,24.22711227,80.13511536,109.8066831,61.879388899999995,-0.062849143,0.363411514,-0.062849143,0.363411514,2,0.13292,3,High
0.28104125,0.139225134,0.84277,0.089285714,21.80136001,100.35920870000001,21.80136001,83.96207447,90.14034162,63.53559589,0.022642,0.304681925,0.022642,0.304681925,1,0.12212999999999999,3,High
0.36330810799999996,0.199498285,0.93848,0.040540541,13.47969319,108.33232040000001,13.47969319,82.61340535,102.25624479999999,70.36923972,0.000537452,0.433088364,0.000537452,0.433088364,1,0.12925,0,High
0.365109,0.22506591199999998,1.32617,0.057142857000000005,21.94559244,173.1451278,21.94559244,86.35476143,92.67218932,64.87974068,-0.08804817599999999,0.477760303,-0.08804817599999999,0.477760303,3,0.138386667,3,High
0.284330769,0.15205944400000002,0.75098,0.076923077,28.39029482,155.5535884,28.39029482,78.73769545,94.60121591,62.25851058,0.056009538,0.458205824,0.056009538,0.458205824,0,0.0,3,High
0.355341688,0.171108772,0.84375,0.051948052,26.91366318,142.5956372,26.91366318,81.18734352,105.06790079999999,64.66528309,0.036540838,0.509161574,0.036540838,0.509161574,0,0.0,3,High
0.329924561,0.173016141,0.95801,0.035087718999999996,32.67704059,116.97902759999998,32.67704059,88.45490943,91.17967193,61.59178004,0.012100632,0.45721980700000003,0.012100632,0.45721980700000003,0,0.0,0,High
0.29517072699999997,0.21206249800000002,1.36011,0.054545455,39.92361365,200.882482,39.92361365,99.52215652,94.74852228,65.17420234,-0.012530128,0.283080793,-0.012530128,0.283080793,2,0.214025,3,High
0.23174250000000002,0.11465962800000001,0.48291000000000006,0.035714286,58.85853337,92.31173614,58.85853337,83.58016754,107.55760670000001,56.56282436,0.027664907000000002,0.263868958,0.027664907000000002,0.263868958,0,0.0,3,High
0.1906175,0.09906038199999999,0.52271,0.017857143,27.99844762,283.709573,27.99844762,90.93975433,105.9992986,53.14232112,0.05117211,0.28988592,0.05117211,0.28988592,1,0.14844000000000002,0,High
0.326302667,0.159024798,0.69019,0.022222222000000003,27.14399906,111.35801670000001,27.14399906,91.99700387,99.45471087,64.40802015,-0.131859411,0.254361534,-0.131859411,0.254361534,3,0.195093333,3,High
0.267135526,0.108135879,0.5161100000000001,0.052631579000000005,45.8746075,152.62503610000002,45.8746075,96.79357591,98.59823083,58.13454246,-0.029764842000000003,0.272318593,-0.029764842000000003,0.272318593,0,0.0,3,High
0.3163864,0.13257949,0.6967800000000001,0.0,46.09799587,114.6111538,46.09799587,93.06893563,86.10319802,50.33860562,-0.12255541699999999,0.30785180300000003,-0.12255541699999999,0.30785180300000003,2,0.14622000000000002,3,High
0.289032083,0.144909763,0.78223,0.0,25.89470362,130.6547573,25.89470362,98.47955218,98.35517841,58.18880747,-0.194613818,0.327122327,-0.194613818,0.327122327,1,0.04215,0,High
0.285998333,0.20326654,0.93042,0.0,66.05112901,60.15032626,66.05112901,81.5722176,80.26384427,57.676998100000006,-0.08148857799999999,0.216091229,-0.08148857799999999,0.216091229,0,0.0,3,High
0.23117093800000002,0.116000695,0.50879,0.125,20.7401471,360.64060960000006,20.7401471,113.6680774,85.73490899,57.06144865,-0.09415916699999999,0.263937551,-0.09415916699999999,0.263937551,0,0.0,3,High
0.388972286,0.245133873,1.15869,0.028571429,37.64553783,93.90996555,37.64553783,82.42284758,93.42199049,58.18702523,-0.38093207,0.281625725,-0.38093207,0.281625725,1,0.07,3,High
0.30811,0.0,0.30811,0.0,149.18575369999996,0.0,149.18575369999996,0.0,22.88687966,0.0,-0.47219916700000003,0.0,-0.47219916700000003,0.0,1,0.07382000000000001,0,High
0.33058952399999997,0.147687082,0.62988,0.0,68.39893605,162.5348262,68.39893605,85.02888785,93.03013325,68.43686347,-0.27629152,0.279998865,-0.27629152,0.279998865,0,0.0,3,High
0.279924865,0.109510104,0.5705600000000001,0.027027027000000002,28.79510397,115.31568940000001,28.79510397,88.28664795,110.69840970000001,52.81376841,-0.050448880999999994,0.306447033,-0.050448880999999994,0.306447033,1,0.19605999999999998,3,High
0.288085893,0.16899359600000002,0.8024899999999999,0.053571429000000004,41.65800361,146.5169292,41.65800361,111.08566609999998,100.0338013,65.72859277,-0.127012436,0.37808918,-0.127012436,0.37808918,1,0.22956999999999997,3,High
0.278786364,0.152370585,0.75,0.060606060999999996,28.1121511,107.1943727,28.1121511,103.3888583,86.96802339,68.89858358,-0.37253158,0.362524522,-0.37253158,0.362524522,0,0.0,0,High
0.23394230800000002,0.10181897599999999,0.40771,0.0,27.69421242,187.7018527,27.69421242,78.07456146,114.16226090000002,57.09077212,-0.460070076,0.135707349,-0.460070076,0.135707349,0,0.0,3,High
0.32133,0.173880184,0.66333,0.0,56.47525198,158.3582781,56.47525198,85.02617156,102.0622785,42.67997372,-0.07192849999999999,0.36383776700000003,-0.07192849999999999,0.36383776700000003,2,0.182645,3,High
0.30335575800000003,0.221941147,1.17896,0.060606060999999996,25.59591406,163.3548059,25.59591406,91.13778699,101.6276261,55.36311116,-0.25467985600000004,0.289735793,-0.25467985600000004,0.289735793,3,0.17005,3,High
0.31458850000000005,0.14151212900000001,0.7641600000000001,0.05,42.60173006,137.8034811,42.60173006,82.27433254,100.7907657,65.61931598,-0.227676464,0.40278316299999994,-0.227676464,0.40278316299999994,0,0.0,0,High
0.29242054100000003,0.16902518600000002,0.95142,0.081081081,35.53710692,236.7878975,35.53710692,99.65122172,89.84920963,60.22351266,-0.245474833,0.33067704,-0.245474833,0.33067704,3,0.129623333,3,High
0.336618421,0.298108567,1.9191900000000002,0.026315789,39.92434777,117.68281709999998,39.92434777,81.76008795,103.019614,59.50429192,-0.273696024,0.39189343200000004,-0.273696024,0.39189343200000004,0,0.0,3,High
0.23763269199999998,0.12431807,0.5827600000000001,0.038461537999999997,51.614993,114.12361609999998,51.614993,101.1702849,96.98334019,50.37635473,-0.17743074600000003,0.289545855,-0.17743074600000003,0.289545855,0,0.0,3,High
0.267548333,0.122481535,0.6030300000000001,0.0,46.94163258,136.6907863,46.94163258,84.13156091,93.32318256,64.61355432,-0.171037348,0.471221637,-0.171037348,0.471221637,0,0.0,0,High
0.28143619,0.22171838,1.11206,0.095238095,16.64966762,397.89827349999996,16.64966762,99.93923112,85.85412973,56.61800275,-0.260136944,0.349528544,-0.260136944,0.349528544,1,0.054279999999999995,3,High
0.310620125,0.16901011100000002,0.8571799999999999,0.0625,24.71505514,118.04019960000001,24.71505514,83.33023249,107.88231770000002,61.55177008,-0.031400278,0.172495263,-0.031400278,0.172495263,4,0.1877425,3,High
0.271490625,0.133904592,0.66235,0.125,28.55282317,99.99645178,28.55282317,100.3072522,100.6170934,61.71133395,-0.050560775999999995,0.170075618,-0.050560775999999995,0.170075618,3,0.208246667,3,High
0.371525625,0.36359564,2.35767,0.10416666699999999,46.11452356,105.02123770000001,46.11452356,94.34898496,93.85395366,59.09304296,0.050702222000000005,0.21486017899999998,0.050702222000000005,0.21486017899999998,1,0.18669000000000002,0,High
0.27764058,0.159007489,0.9782700000000001,0.115942029,6.2098680139999995,146.19616430000002,6.2098680139999995,96.72986861,92.61402391,56.26901417,-0.003444242,0.154649543,-0.003444242,0.154649543,2,0.20583,3,High
0.28197766,0.10170687,0.54272,0.063829787,29.42123045,179.0476929,29.42123045,94.21680909,101.8006082,55.54385011,-0.021047305,0.17827411199999998,-0.021047305,0.17827411199999998,0,0.0,3,High
0.264481917,0.140047746,0.9902299999999999,0.091666667,16.62556668,173.661726,16.62556668,93.25366499,96.76703996,63.39240986,0.032664847999999996,0.19725314600000002,0.032664847999999996,0.19725314600000002,4,0.0847275,3,High
0.33164226199999997,0.176912455,0.91748,0.14285714300000002,20.94034405,150.74212649999998,20.94034405,93.37978349,93.17926807,66.33015157,0.128318333,0.198025825,0.128318333,0.198025825,1,0.17502,0,High
0.296543945,0.166181372,0.99756,0.174311927,20.06297272,121.9062399,20.06297272,94.00503166,106.5309389,58.57635461,0.250703819,0.15503419,0.250703819,0.15503419,6,0.16219,3,High
0.302753816,0.144823454,0.71729,0.039473684,14.0075415,129.1236698,14.0075415,91.7987997,99.83008196,62.99333178,-0.104658611,0.170352394,-0.104658611,0.170352394,1,0.20797,3,High
0.293145865,0.173474436,1.22559,0.160337553,23.76193897,126.03378229999998,23.76193897,97.70320879,97.09828573,64.10895894,0.008344628,0.19680219899999998,0.008344628,0.19680219899999998,3,0.169586667,3,High
0.363948947,0.208452699,1.08545,0.026315789,27.81888812,107.41275690000002,27.81888812,87.09053874,100.2129023,64.90888161,0.010833056,0.223519532,0.010833056,0.223519532,1,0.18894,0,High
0.280429794,0.157007742,1.11865,0.170103093,18.81959522,148.5794378,18.81959522,97.91224356,101.4431451,62.26949915,0.045054529,0.531360274,0.045054529,0.531360274,6,0.15885833300000002,3,High
0.304785455,0.176363082,1.104,0.084848485,5.127217537,146.2745956,5.127217537,96.49529834,100.7361365,61.69097723,0.08913884,0.910162151,0.08913884,0.910162151,4,0.1805325,3,High
0.251314615,0.16408062199999998,0.99854,0.096153846,27.91513872,141.6289562,27.91513872,93.09513249,104.6506551,58.38882191,0.28188884399999997,0.254259616,0.28188884399999997,0.254259616,0,0.0,3,High
0.30218063100000003,0.159614451,0.88428,0.09909909900000001,33.08743081,178.75144,33.08743081,93.75097132,98.78085137,62.35854522,0.091779295,0.22910272199999998,0.091779295,0.22910272199999998,6,0.1483,0,High
0.332862609,0.210197432,1.94629,0.12422360199999999,11.12078339,133.5239118,11.12078339,92.26664441,102.9475874,63.15805821,-0.042694117999999996,0.160972989,-0.042694117999999996,0.160972989,6,0.194805,3,High
0.26675261899999997,0.16345169199999998,1.0376,0.0,42.19984178,155.6430665,42.19984178,87.27030008,105.5586904,58.6178321,0.045898718,0.218958824,0.045898718,0.218958824,1,0.17122,3,High
0.250647353,0.132664838,0.6713899999999999,0.058823529000000006,40.12481587,127.73589720000001,40.12481587,78.97385395,104.4431806,56.39639061,0.11522363599999999,0.147746434,0.11522363599999999,0.147746434,1,0.12964,3,High
0.252181167,0.131428721,0.9716799999999999,0.066666667,10.70732172,100.2514297,10.70732172,94.19903511,101.6635704,56.97266855,0.034462281000000004,0.211009848,0.034462281000000004,0.211009848,2,0.16366,0,High
0.28357726,0.144211355,0.68994,0.04109589,34.89240386,92.57591888,34.89240386,86.60604136,102.1181316,60.08973503,0.026829531,0.175004756,0.026829531,0.175004756,2,0.165385,3,High
0.296887368,0.18722852399999998,1.0849600000000001,0.078947368,19.28667834,155.5505196,19.28667834,100.39668759999999,107.07732549999999,57.73867927,-0.0069456940000000005,0.19828469399999998,-0.0069456940000000005,0.19828469399999998,3,0.176386667,3,High
0.26666931,0.14540176900000001,0.68311,0.068965517,40.5599022,114.7202018,40.5599022,77.98506658,93.44675939,48.02862918,0.136194405,0.175310253,0.136194405,0.175310253,1,0.16274,3,High
0.24831082,0.12112739,0.60352,0.049180327999999995,24.85665657,105.86594579999999,24.85665657,86.51146322,103.3174251,58.36640808,0.001540526,0.202826566,0.001540526,0.202826566,1,0.16303,0,High
0.28244035100000003,0.145136955,0.69629,0.01754386,51.19387915,118.24874609999999,51.19387915,85.85345188,88.70000451,64.19874279999999,-0.046870185,0.195132038,-0.046870185,0.195132038,2,0.18136,3,High
0.21059898,0.096137098,0.61621,0.163265306,13.37009853,119.83967379999999,13.37009853,91.21966955,95.20828959,59.86189602,-0.25991743100000003,0.20706282,-0.25991743100000003,0.20706282,4,0.10372999999999999,3,High
0.21149115899999998,0.09509805800000001,0.5664100000000001,0.10975609800000001,12.23477143,227.74526219999998,12.23477143,88.74889964,96.7194505,59.35757257,-0.148537403,0.21395318800000002,-0.148537403,0.21395318800000002,7,0.098878571,3,High
0.23295500000000002,0.12123768,0.75098,0.15584415599999998,7.376426492999999,247.3967036,7.376426492999999,89.86120719,110.14180590000001,52.56884501,-0.13874673199999998,0.197065783,-0.13874673199999998,0.197065783,5,0.112352,3,High
0.24239229999999998,0.119931775,0.75195,0.12,22.05657151,154.70403530000002,22.05657151,92.30845846,107.6916865,55.37754722,-0.068597147,0.183469047,-0.068597147,0.183469047,2,0.116255,0,High
0.220525,0.11200151,0.84375,0.125,19.2471195,177.81496930000003,19.2471195,95.56268529,90.47982814,63.55367234,-0.09421961699999999,0.262625922,-0.09421961699999999,0.262625922,3,0.09111,3,High
0.209316981,0.101108184,0.58301,0.08490566,22.18353774,112.96658390000002,22.18353774,82.35319208,106.42320929999998,58.811009,-0.148623636,0.19359048399999998,-0.148623636,0.19359048399999998,5,0.09887,3,High
0.212789841,0.120168107,0.75098,0.071428571,10.87731548,102.4843517,10.87731548,82.09888579,107.4041314,54.51522577,0.008039114,0.193299162,0.008039114,0.193299162,4,0.1029275,3,High
0.217721327,0.09828069,0.62305,0.10619469,20.24983434,125.964672,20.24983434,92.437551,97.76356820000001,55.19254485,-0.11681909900000001,0.213927662,-0.11681909900000001,0.213927662,1,0.11356,0,High
0.20963016899999998,0.123499543,0.90527,0.152542373,9.160267349,116.1867764,9.160267349,91.02627316,99.77749619,55.49015062,0.047146685,0.22030194399999997,0.047146685,0.22030194399999997,4,0.11606500000000002,3,High
0.20473820199999998,0.09842729300000001,0.5351600000000001,0.112359551,36.46248848,146.7200923,36.46248848,94.20703693,101.398671,63.18190487,-0.007088061999999999,0.219066204,-0.007088061999999999,0.219066204,2,0.09493,3,High
0.20906101100000002,0.11318213199999999,1.00488,0.112359551,14.67826266,137.2262276,14.67826266,91.30510234,100.08451190000001,53.56791838,0.031769707,0.188596188,0.031769707,0.188596188,3,0.09077333300000001,3,High
0.23910864899999998,0.144192242,1.01758,0.072072072,16.64645946,99.29431116,16.64645946,92.82930985,101.9486435,57.38593985,-0.048487398,0.208342215,-0.048487398,0.208342215,3,0.14023,0,High
0.19758117600000003,0.078768903,0.48241999999999996,0.058823529000000006,5.155517089,191.68360619999999,5.155517089,91.08932436,103.4488738,54.90446131,0.18516484800000002,0.29688158600000003,0.18516484800000002,0.29688158600000003,0,0.0,3,High
0.216848092,0.111542575,0.74316,0.111842105,7.954606929,127.1205442,7.954606929,96.8899796,101.01714559999999,57.91295607,0.007610411,0.218186598,0.007610411,0.218186598,1,0.13319,3,High
0.225165538,0.110871129,0.6308600000000001,0.061538462,23.2001152,123.3220945,23.2001152,91.10906476,101.44460550000001,59.95688138,0.050340425999999994,0.22978114800000002,0.050340425999999994,0.22978114800000002,1,0.12711,3,High
0.21082324300000002,0.116110418,0.72168,0.072072072,23.05892087,136.0517347,23.05892087,87.32840315,100.11996429999999,58.0180007,0.07998664700000001,0.211101,0.07998664700000001,0.211101,3,0.08935333300000001,0,High
0.21511502899999999,0.10263772800000001,0.68457,0.115606936,14.46150384,186.07335080000001,14.46150384,97.53113399,101.1368421,56.66076187,0.220180885,0.246227198,0.220180885,0.246227198,3,0.123946667,3,High
0.201195349,0.089698512,0.47461000000000003,0.104651163,26.88369659,77.61108054,26.88369659,89.70998789,102.6014444,53.82194007,0.165333291,0.246057406,0.165333291,0.246057406,3,0.12410666699999999,3,High
0.214400567,0.08687275900000001,0.50195,0.078014184,14.92763386,264.8188955,14.92763386,89.96322602,106.80385120000001,58.18540983,0.09157517,0.23593039,0.09157517,0.23593039,1,0.15012999999999999,3,High
0.229127778,0.098444561,0.50781,0.131313131,18.64098916,204.2003663,18.64098916,87.90582528,105.37520890000002,56.73529554,0.12035594699999999,0.282800903,0.12035594699999999,0.282800903,2,0.130455,0,High
0.222184655,0.075789063,0.39453,0.051724137999999996,28.44629224,115.59008590000002,28.44629224,87.44239734,107.4380567,59.82471692,0.21783382,0.3003705,0.21783382,0.3003705,2,0.075895,3,High
0.200805893,0.09336232,0.47558999999999996,0.035714286,27.09237752,80.83365647,27.09237752,83.02063358,92.42952761,61.58111349,0.144050232,0.218108708,0.144050232,0.218108708,0,0.0,3,High
0.19351241,0.082518921,0.44823999999999997,0.084337349,19.55670268,82.36324478,19.55670268,96.14757694,107.42864750000001,50.4130468,0.35597288299999996,0.24221987399999997,0.35597288299999996,0.24221987399999997,2,0.078545,3,High
0.20959499999999998,0.076985941,0.39551,0.09375,22.72412355,134.7673542,22.72412355,93.61351545,78.94915845,54.94494417,0.185920052,0.219180242,0.185920052,0.219180242,2,0.109925,0,High
