Page,AOI_TYPE,Blink_Count,Total_Blink_Duration,Average_Blink_Duration
22,RESULT4,2,0.23349999999999999,0.11674999999999999
22,RESULT5,5,0.31453,0.06290599999999999
22,RESULT6,4,0.12064,0.03016
22,NOT_AOI,26,2.57634,0.09909
23,QUERY,0,0.0,0.0
23,RESULT1,1,0.08069,0.08069
23,RESULT2,2,0.12227000000000002,0.06113500000000001
23,RESULT3,0,0.0,0.0
23,RESULT4,1,0.03392,0.03392
23,RESULT5,2,0.08273,0.041365
23,RESULT6,0,0.0,0.0
23,NOT_AOI,12,2.41364,0.20113666666666666
24,QUERY,0,0.0,0.0
24,RESULT1,0,0.0,0.0
24,RESULT2,2,0.07266,0.03633
24,RESULT3,4,0.32045,0.0801125
24,RESULT4,0,0.0,0.0
24,RESULT5,1,0.02522,0.02522
24,RESULT6,0,0.0,0.0
24,NOT_AOI,10,1.3922299999999999,0.13922299999999999
25,QUERY,0,0.0,0.0
25,RESULT1,0,0.0,0.0
25,RESULT2,1,0.15272,0.15272
25,RESULT3,1,0.03124,0.03124
25,RESULT4,0,0.0,0.0
25,RESULT5,1,0.22696,0.22696
25,RESULT6,0,0.0,0.0
25,NOT_AOI,6,0.64761,0.107935
26,QUERY,0,0.0,0.0
26,RESULT1,1,0.15792,0.15792
26,RESULT2,3,0.07133999999999999,0.023779999999999996
26,RESULT3,2,0.06428,0.03214
26,RESULT4,1,0.16615,0.16615
26,RESULT5,3,0.09555999999999999,0.03185333333333333
26,RESULT6,2,0.06988,0.03494
26,NOT_AOI,13,0.9637600000000002,0.07413538461538463
27,QUERY,0,0.0,0.0
27,RESULT1,0,0.0,0.0
27,RESULT2,0,0.0,0.0
27,RESULT3,2,0.11409,0.057045
27,RESULT4,0,0.0,0.0
27,RESULT5,0,0.0,0.0
27,RESULT6,0,0.0,0.0
27,NOT_AOI,7,0.8789100000000001,0.12555857142857144
28,QUERY,0,0.0,0.0
28,RESULT1,0,0.0,0.0
28,RESULT2,2,0.26452,0.13226
28,RESULT3,0,0.0,0.0
28,RESULT4,0,0.0,0.0
28,RESULT5,0,0.0,0.0
28,RESULT6,0,0.0,0.0
28,NOT_AOI,3,0.27416,0.09138666666666667
29,QUERY,0,0.0,0.0
29,RESULT1,0,0.0,0.0
29,RESULT2,1,0.03067,0.03067
29,RESULT3,2,0.1154,0.0577
29,RESULT4,2,0.07637,0.038185
29,RESULT5,1,0.0307,0.0307
29,RESULT6,2,0.41595,0.207975
29,NOT_AOI,6,0.7219199999999999,0.12031999999999998
30,QUERY,0,0.0,0.0
30,RESULT1,0,0.0,0.0
30,RESULT2,0,0.0,0.0
30,RESULT3,1,0.18355,0.18355
30,RESULT4,0,0.0,0.0
30,RESULT5,1,0.1865,0.1865
30,RESULT6,0,0.0,0.0
30,NOT_AOI,2,0.17815,0.089075
