userID,Total_Fixation_Count,Total_Fixation_Duration,Average_Fixation_Duration,Fixation_Duration_SD,Longest_Fixation_Duration,Total_Refixation_Count,Refixation_Ratio,Total_Saccade_Length,Average_Saccade_Length,Saccade_Length_SD,Total_Saccade_Absolute_Angle,Average_Saccade_Absolute_Angle,Saccade_Absolute_Angle_SD,Total_Saccade_Relative_Angle,Average_Saccade_Relative_Angle,Saccade_Relative_Angle_SD,Total_Left_Eye_Difference,Average_Left_Eye_Difference,Left_Eye_Difference_SD,Total_Right_Eye_Difference,Average_Right_Eye_Difference,Right_Eye_Difference_SD,Blink_Count,Total_Blink_Duration,Average_Blink_Duration,Number of English AOIs
2068,52,9.29689,0.178786346,0.106441342,0.55664,7,0.134615385,15437.38535,-5.470758612,1005.124982,-284.4794478,-5.470758612,92.94261138,5318.839622,102.2853773,59.07511669,35.03080091,2.189425057,3.803859059,35.03080091,2.189425057,3.803859059,0,0,0,0
2068,35,5.57422,0.159263429,0.100986913,0.62891,0,0,2784.969316,39.74256705,62.85009125,1390.989847,39.74256705,77.64757868,3243.646311,92.6756089,55.6651691,12.31542,1.119583636,2.75759627,12.31542,1.119583636,2.75759627,0,0,0,3
2068,33,4.70702,0.14263697,0.071031337,0.31445,0,0,5563.514408,9.480567775,347.9222681,312.8587366,9.480567775,88.29058554,2821.834858,85.51014722,60.19419257,19.80990364,2.201100404,2.698554099,19.80990364,2.201100404,2.698554099,1,0.05054,0.05054,3
2068,33,6.71291,0.203421515,0.084540893,0.46875,3,0.090909091,4598.236926,43.2379746,184.5552299,1426.853162,43.2379746,92.3364063,3227.420611,97.80062456,57.03053192,-12.28382818,-0.383869631,0.286073072,-12.28382818,-0.383869631,0.286073072,1,0.23418,0.23418,3
2068,36,6.92971,0.192491944,0.083520586,0.39453,2,0.055555556,4062.696673,17.83849861,110.1375575,642.1859499,17.83849861,97.15679714,3690.252879,102.5070244,53.15197534,-8.351871818,-0.245643289,0.287244081,-8.351871818,-0.245643289,0.287244081,1,0.05482,0.05482,0
2068,38,7.47852,0.196803158,0.078546053,0.41602,1,0.026315789,4213.58665,8.122368532,171.8669235,308.6500042,8.122368532,86.06635097,4149.729824,109.2034164,56.61181223,-11.86870909,-0.31233445,0.302006388,-11.86870909,-0.31233445,0.302006388,0,0,0,3
2068,53,11.31842,0.213555094,0.094976685,0.51758,0,0,4309.906845,19.82969489,64.30839588,1050.973829,19.82969489,96.20668708,4548.327588,85.81750165,60.9271173,-14.15856909,-0.28895039,0.382743052,-14.15856909,-0.28895039,0.382743052,0,0,0,3
2068,78,17.2266,0.220853846,0.134812804,0.81641,7,0.08974359,6288.476319,9.662448784,76.14586436,753.6710052,9.662448784,97.08241126,7519.801708,96.4077142,49.71029678,-15.78954727,-0.225564961,1.329233377,-15.78954727,-0.225564961,1.329233377,0,0,0,3
2068,60,9.59768,0.159961333,0.078063084,0.44922,4,0.066666667,7002.80727,17.13823258,155.531223,1028.293955,17.13823258,87.43457324,6180.425754,103.0070959,48.99077414,-11.20173091,-0.287223869,1.011341285,-11.20173091,-0.287223869,1.011341285,0,0,0,0
2068,58,12.43558,0.214406552,0.191656196,1.40039,6,0.103448276,8883.319984,15.4693311,406.0486569,897.221204,15.4693311,99.74189599,6212.59509,107.1137084,54.27248213,-5.864338182,-0.108598855,1.45887232,-5.864338182,-0.108598855,1.45887232,0,0,0,3
3545,374,94.59971,0.252940401,0.158533192,1.48657,103,0.27540107,38422.23907,1.524602507,115.8175339,570.2013375,1.524602507,97.91747684,34749.05101,92.9119011,58.993079,77.75516947,0.210149107,0.417829846,77.75516947,0.210149107,0.417829846,1,0.1418,0.1418,3
3545,266,66.08357,0.248434474,0.160577187,1.21484,53,0.19924812,25401.66511,15.49725906,132.8346663,4122.270909,15.49725906,99.58088112,25689.22132,96.57602001,54.94664067,95.12606684,0.361696072,0.445602994,95.12606684,0.361696072,0.445602994,4,0.37151,0.0928775,0
3545,246,62.71948,0.254957236,0.13964215,1.01831,48,0.195121951,27582.5991,7.598391239,108.9762871,1869.204245,7.598391239,100.4313032,24856.21476,101.0415234,60.96337604,20.73259579,0.085319324,0.337267768,20.73259579,0.085319324,0.337267768,4,0.36899,0.0922475,3
3545,200,46.48637,0.23243185,0.139853476,1.09131,36,0.18,19781.51957,11.76853987,117.9602287,2353.707974,11.76853987,101.3807567,18260.30862,91.30154311,54.0991012,53.31908526,0.273431206,0.379533222,53.31908526,0.273431206,0.379533222,1,0.14304,0.14304,3
3545,73,17.16432,0.235127671,0.121418887,0.60278,17,0.232876712,6384.263627,17.70235869,84.44371285,1292.272185,17.70235869,97.45364592,7334.313374,100.4700462,57.81350974,13.93314579,0.193515914,0.257208283,13.93314579,0.193515914,0.257208283,1,0.13204,0.13204,3
3545,52,12.31395,0.236806731,0.127076067,0.65503,7,0.134615385,4269.855263,-2.036962423,107.5118066,-105.922046,-2.036962423,110.4259218,4706.668228,90.51285054,59.1776162,16.45279368,0.322603798,0.296106854,16.45279368,0.322603798,0.296106854,1,0.09163,0.09163,0
3545,211,46.093,0.218450237,0.100465039,0.54248,41,0.194312796,20369.75162,9.532073263,91.9752531,2011.267459,9.532073263,100.7965839,21373.47887,101.2961084,54.19669999,12.97068,0.06206067,0.245929134,12.97068,0.06206067,0.245929134,0,0,0,3
