userID,Total_Fixation_Count,Total_Fixation_Duration,Average_Fixation_Duration,Fixation_Duration_SD,Longest_Fixation_Duration,Total_Refixation_Count,Refixation_Ratio,Total_Saccade_Length,Average_Saccade_Length,Saccade_Length_SD,Total_Saccade_Absolute_Angle,Average_Saccade_Absolute_Angle,Saccade_Absolute_Angle_SD,Total_Saccade_Relative_Angle,Average_Saccade_Relative_Angle,Saccade_Relative_Angle_SD,Total_Left_Eye_Difference,Average_Left_Eye_Difference,Left_Eye_Difference_SD,Total_Right_Eye_Difference,Average_Right_Eye_Difference,Right_Eye_Difference_SD,Blink_Count,Total_Blink_Duration,Average_Blink_Duration,LanguageSwitch
5385,8,2.41406,0.3017575,0.148695713,0.59961,0,0,892.8141565,36.98967103,47.6267072,295.9173682,36.98967103,98.46544737,748.0984976,93.5123122,66.66473736,6.406334545,0.915190649,0.256620128,6.406334545,0.915190649,0.256620128,0,0,0,No
5385,6,2.30469,0.384115,0.313078683,1.03711,1,0.166666667,1032.51481,17.75630183,102.8134008,106.537811,17.75630183,65.56413676,589.3252514,98.22087524,59.67180012,2.447458182,0.407909697,0.236103189,2.447458182,0.407909697,0.236103189,0,0,0,No
5385,7,4.52149,0.645927143,0.384077929,1.19141,0,0,1284.530552,49.31746463,141.8974714,345.2222524,49.31746463,77.45703012,684.1384073,97.73405819,64.2176716,2.158954545,0.308422078,0.253502529,2.158954545,0.308422078,0.253502529,0,0,0,No
5385,8,4.45314,0.5566425,0.306130583,1.19141,0,0,2099.853397,32.90119916,213.8073643,263.2095933,32.90119916,108.7744616,737.8414313,92.23017891,70.22742478,0.400720909,0.050090114,0.213400136,0.400720909,0.050090114,0.213400136,0,0,0,No
5385,2,0.57031,0.285155,0.115235,0.40039,0,0,200.5857365,61.18146813,46.80564998,122.3629363,61.18146813,52.7716236,94.31424773,47.15712387,21.08099334,-0.056653636,-0.056653636,0,-0.056653636,-0.056653636,0,0,0,0,No
5385,8,2.0703,0.2587875,0.169461492,0.63867,0,0,1165.029746,-41.53307121,123.3884876,-332.2645697,-41.53307121,97.46489909,645.8059151,80.72573939,68.79991039,0.315500909,0.039437614,0.079268349,0.315500909,0.039437614,0.079268349,0,0,0,Yes
5385,5,3.23633,0.647266,0.446402752,1.40039,0,0,347.3353848,35.96305282,29.57589445,179.8152641,35.96305282,51.49194462,485.6051724,97.12103448,54.64243829,0.941095455,0.235273864,0.167106466,0.941095455,0.235273864,0.167106466,0,0,0,No
5385,2,0.87304,0.43652,0.24707,0.68359,0,0,90.50626262,128.3853487,15.57785103,256.7706974,128.3853487,16.86938308,192.9165241,96.45826207,49.80297176,0.527692727,0.263846364,0.072015,0.527692727,0.263846364,0.072015,0,0,0,No
5385,13,2.91797,0.224459231,0.109417644,0.41602,4,0.307692308,1779.911131,18.64358041,141.416471,242.3665453,18.64358041,85.98736066,1006.38453,77.41419464,65.10256835,9.676696364,0.806391364,0.347865795,9.676696364,0.806391364,0.347865795,0,0,0,No
5385,4,1.06641,0.2666025,0.136051832,0.49805,0,0,616.2648025,29.62366671,85.35947448,118.4946668,29.62366671,89.42606241,435.1141374,108.7785344,59.63834706,3.152305455,0.788076364,0.181641979,3.152305455,0.788076364,0.181641979,0,0,0,Yes
5385,3,0.9375,0.3125,0.069458395,0.38867,0,0,650.4319528,54.67161925,134.8176953,164.0148577,54.67161925,32.13824876,297.017518,99.00583932,68.88683016,1.027409091,0.342469697,0.202116355,1.027409091,0.342469697,0.202116355,0,0,0,Yes
5385,18,6.88868,0.382704444,0.268654018,1.16016,3,0.166666667,1494.10032,26.62763801,114.3216859,479.2974842,26.62763801,88.26449316,2122.652481,117.9251378,57.59888374,10.85946455,0.603303586,0.168484999,10.85946455,0.603303586,0.168484999,0,0,0,Yes
5385,4,1.42383,0.3559575,0.189543313,0.68359,0,0,286.0035258,-48.03270207,52.84242774,-192.1308083,-48.03270207,87.53215014,608.2425622,152.0606406,22.10872269,3.077785455,0.769446364,0.271941578,3.077785455,0.769446364,0.271941578,0,0,0,No
5385,5,2.43946,0.487892,0.409840509,1.29297,0,0,745.3607566,23.04760599,50.15895966,115.23803,23.04760599,66.43177317,639.764819,127.9529638,48.63074238,3.546841818,0.709368364,0.197925398,3.546841818,0.709368364,0.197925398,0,0,0,No
5385,8,2.37305,0.29663125,0.172666114,0.59766,1,0.125,559.4475007,66.19621337,37.21507596,529.569707,66.19621337,68.73954428,840.7438313,105.0929789,73.22445032,7.759060909,0.969882614,0.49579511,7.759060909,0.969882614,0.49579511,0,0,0,Yes
5385,4,1.51172,0.37793,0.123744578,0.53711,1,0.25,542.7316147,-0.406336421,38.94030367,-1.625345684,-0.406336421,88.57332241,372.8254289,93.20635721,81.44015517,3.919875455,0.979968864,0.103173384,3.919875455,0.979968864,0.103173384,0,0,0,No
5385,5,2.7793,0.55586,0.295396399,0.95117,0,0,514.120667,64.27109233,28.23995661,321.3554617,64.27109233,42.78214052,340.5708105,68.1141621,57.14986235,4.247621818,0.849524364,0.189579677,4.247621818,0.849524364,0.189579677,0,0,0,No
5385,1,0.79297,0.79297,0,0.79297,0,0,147.8519966,111.4017643,0,111.4017643,111.4017643,0,147.8123691,147.8123691,0,0.175826364,0.175826364,0,0.175826364,0.175826364,0,0,0,0,No
5385,1,1.3457,1.3457,0,1.3457,0,0,123.0144416,79.21413343,0,79.21413343,79.21413343,0,110.8824738,110.8824738,0,0.187336364,0.187336364,0,0.187336364,0.187336364,0,0,0,0,No
5385,1,0.30078,0.30078,0,0.30078,0,0,132.7039285,139.8243991,0,139.8243991,139.8243991,0,55.68316848,55.68316848,0,0.020856364,0.020856364,0,0.020856364,0.020856364,0,0,0,0,No
5385,8,13.58399,1.69799875,2.400431306,7.87695,0,0,1039.883636,-13.74294335,104.6993475,-109.9435468,-13.74294335,74.80071118,723.3428198,90.41785247,73.88813937,2.123480909,0.265435114,0.133206088,2.123480909,0.265435114,0.133206088,0,0,0,Yes
5385,20,14.22461,0.7112305,0.714667569,3.44336,0,0,3046.20555,-17.46963898,148.1015924,-349.3927797,-17.46963898,107.9198328,2042.191954,102.1095977,65.54011559,1.665437273,0.083271864,0.258244275,1.665437273,0.083271864,0.258244275,0,0,0,No
5385,7,6.54493,0.93499,0.948603139,3.05469,0,0,1506.432598,-28.63547097,151.9425733,-200.4482968,-28.63547097,99.03452612,661.9473682,94.56390975,75.48792561,0.326578182,0.054429697,0.102757085,0.326578182,0.054429697,0.102757085,0,0,0,No
5385,6,1.18555,0.197591667,0.065447227,0.28711,0,0,570.1579154,48.7158659,31.46729342,292.2951954,48.7158659,66.0509765,713.1003322,118.8500554,54.44432297,4.579198182,0.763199697,0.368412011,4.579198182,0.763199697,0.368412011,0,0,0,No
5385,7,2.83984,0.405691429,0.238450814,0.83789,0,0,914.8516091,11.32781046,58.4627456,79.29467321,11.32781046,84.86376923,502.3785636,71.76836623,54.52109587,2.779384545,0.397054935,0.194985437,2.779384545,0.397054935,0.194985437,0,0,0,Yes
5385,4,1.22462,0.306155,0.079498424,0.41602,0,0,640.7919068,59.58878031,104.1092791,238.3551212,59.58878031,57.61125297,475.1936097,118.7984024,49.57574296,0.024115455,0.006028864,0.045885136,0.024115455,0.006028864,0.045885136,0,0,0,Yes
5385,7,1.75976,0.251394286,0.186533822,0.68945,0,0,705.3448959,33.40688796,61.1450704,233.8482157,33.40688796,79.79962083,602.7728583,86.11040833,73.43966702,6.063754545,0.866250649,0.340507863,6.063754545,0.866250649,0.340507863,0,0,0,Yes
5385,5,1.63477,0.326954,0.176086272,0.5293,0,0,437.5040857,17.86643087,49.80703338,89.33215433,17.86643087,91.20540926,470.5851468,94.11702935,50.37131526,3.339031818,0.667806364,0.226585158,3.339031818,0.667806364,0.226585158,0,0,0,No
5385,10,2.8496,0.28496,0.156919061,0.68164,1,0.1,1485.940568,28.93397059,133.5976052,289.3397059,28.93397059,87.98344919,775.9152103,77.59152103,52.60446554,4.373333636,0.437333364,0.137989882,4.373333636,0.437333364,0.137989882,0,0,0,No
5385,10,3.83984,0.383984,0.225571522,0.87695,1,0.1,745.2840601,-5.964688592,93.90088839,-59.64688592,-5.964688592,90.90079682,1006.453996,100.6453996,66.81163699,9.350117273,1.038901919,0.365080404,9.350117273,1.038901919,0.365080404,0,0,0,Yes
5385,3,1.67969,0.559896667,0.242595959,0.79688,0,0,185.5517502,104.1799359,47.13941725,312.5398077,104.1799359,50.5289271,290.4792273,96.82640911,30.57512016,2.116679091,0.705559697,0.152220247,2.116679091,0.705559697,0.152220247,1,0.04974,0.04974,No
5385,6,3.55274,0.592123333,0.497277821,1.48828,0,0,557.9704798,31.14099504,94.91029187,186.8459702,31.14099504,54.81632905,545.8380012,90.97300021,49.93763702,3.361308182,0.56021803,0.204281372,3.361308182,0.56021803,0.204281372,0,0,0,No
5385,2,1.41601,0.708005,0.524415,1.23242,0,0,230.9349299,93.39110219,21.71198399,186.7822044,93.39110219,57.00345666,154.1777646,77.08888229,11.09579562,0.250312727,0.125156364,0.14197,0.250312727,0.125156364,0.14197,1,0.0679,0.0679,No
5385,2,1.58789,0.793945,0.526365,1.32031,1,0.5,207.9739726,14.6052888,61.48499901,29.2105776,14.6052888,113.5976788,283.7414083,141.8707041,4.368110889,0.148102727,0.074051364,0.124935,0.148102727,0.074051364,0.124935,0,0,0,No
5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
5385,3,1.68164,0.560546667,0.161447319,0.7793,1,0.333333333,359.1345794,36.98154288,19.25173924,110.9446286,36.98154288,82.6607128,210.6088558,70.20295192,76.17958264,0.947509091,0.315836364,0.167453171,0.947509091,0.315836364,0.167453171,0,0,0,Yes
5385,3,2.38282,0.794273333,0.09092061,0.88477,0,0,276.7749614,65.25855443,46.79121419,195.7756633,65.25855443,40.67919969,175.6999364,58.56664546,42.68162536,0.653189091,0.217729697,0.056255092,0.653189091,0.217729697,0.056255092,0,0,0,No
5385,1,0.74414,0.74414,0,0.74414,0,0,70.4143601,114.811967,0,114.811967,114.811967,0,20.43987268,20.43987268,0,0.196666364,0.196666364,0,0.196666364,0.196666364,0,0,0,0,No
5385,10,1.38088,0.138088,0.042943246,0.22852,0,0,1873.973733,-28.78171345,165.7444655,-287.8171345,-28.78171345,99.45198007,986.8702283,98.68702283,68.6863786,5.292648182,0.88210803,0.387514721,5.292648182,0.88210803,0.387514721,0,0,0,No
5385,13,2.54102,0.195463077,0.165227623,0.48242,3,0.230769231,2607.370146,-5.776417623,142.5902504,-75.0934291,-5.776417623,103.439257,1443.689604,111.0530465,63.47662624,2.207548182,0.367924697,1.617973461,2.207548182,0.367924697,1.617973461,0,0,0,Yes
5385,12,1.8418,0.153483333,0.093829271,0.30859,1,0.083333333,2197.925674,25.71957033,168.9132915,308.6348439,25.71957033,97.25602121,1146.188965,95.5157471,40.93947715,5.429330909,0.678666364,1.484547221,5.429330909,0.678666364,1.484547221,0,0,0,Yes
