userID,Total_Fixation_Count,Total_Fixation_Duration,Average_Fixation_Duration,Fixation_Duration_SD,Longest_Fixation_Duration,Total_Refixation_Count,Refixation_Ratio,Total_Saccade_Length,Average_Saccade_Length,Saccade_Length_SD,Total_Saccade_Absolute_Angle,Average_Saccade_Absolute_Angle,Saccade_Absolute_Angle_SD,Total_Saccade_Relative_Angle,Average_Saccade_Relative_Angle,Saccade_Relative_Angle_SD,Total_Left_Eye_Difference,Average_Left_Eye_Difference,Left_Eye_Difference_SD,Total_Right_Eye_Difference,Average_Right_Eye_Difference,Right_Eye_Difference_SD,Blink_Count,Total_Blink_Duration,Average_Blink_Duration,Number of English AOIs
1699,124,15.5,0.125,0.098821177,0.5,8,0.064516129,43632.9841,11.37941372,547.1538719,1411.047301,11.37941372,96.89925569,9851.624201,79.44858227,53.42757165,0.039061613,0.000355106,0.705232995,0.039061613,0.000355106,0.705232995,1,0.09881,0.09881,0
1699,25,2.5,0.1,0.072886899,0.3125,0,0,11377.55215,-21.4611194,377.7755439,-536.5279851,-21.4611194,98.5049525,2100.188338,84.00753353,62.51974682,17.56706935,0.975948297,2.476702396,17.56706935,0.975948297,2.476702396,0,0,0,3
1699,7,0.4375,0.0625,0.047245559,0.125,0,0,4368.575431,46.3243998,381.6946331,324.2707986,46.3243998,91.76422845,287.2879913,41.04114162,56.18857686,-2.055556774,-0.685185591,0.835393793,-2.055556774,-0.685185591,0.835393793,1,0.05996,0.05996,3
1699,30,5.375,0.179166667,0.104249967,0.4375,1,0.033333333,21884.67214,32.23432348,3134.617128,967.0297043,32.23432348,94.60139908,2701.056325,90.03521085,56.00173573,-10.32282548,-0.355959499,0.357929406,-10.32282548,-0.355959499,0.357929406,0,0,0,3
1699,27,6.875,0.25462963,0.180763176,0.75,0,0,6102.051688,18.60217256,232.6739908,502.2586592,18.60217256,85.0674002,2694.720144,99.80444977,61.39505902,-7.410904194,-0.308787675,0.318370593,-7.410904194,-0.308787675,0.318370593,0,0,0,0
1699,203,33,0.162561576,0.104239693,0.5625,23,0.113300493,32100.41644,14.8829502,320.8370167,3021.238891,14.8829502,97.5591312,19712.82582,97.10751634,53.8218467,87.65693516,0.444959062,0.798089172,87.65693516,0.444959062,0.798089172,3,0.37953,0.12651,3
1699,16,2.1875,0.13671875,0.070637271,0.3125,0,0,6801.45428,11.82820061,550.6028634,189.2512098,11.82820061,65.87524353,1699.119103,106.1949439,51.37260321,5.873355161,0.533941378,0.942448604,5.873355161,0.533941378,0.942448604,0,0,0,3
1699,1,0.125,0.125,0,0.125,0,0,827.1425374,-87.49352756,0,-87.49352756,-87.49352756,0,58.50749558,58.50749558,0,0,0,0,0,0,0,0,0,0,3
1699,2,0.25,0.125,0.0625,0.1875,0,0,509.2008681,-13.61463965,80.74133408,-27.22927931,-13.61463965,84.58165954,186.855545,93.42777249,82.59109156,0.826957742,0.826957742,0,0.826957742,0.826957742,0,0,0,0,0
1699,36,4.625,0.128472222,0.067418361,0.3125,2,0.055555556,9300.567455,4.346108015,351.0760767,156.4598885,4.346108015,93.29946711,2556.363195,71.01008876,49.54994593,4.903019677,0.544779964,0.48857325,4.903019677,0.544779964,0.48857325,3,0.44048,0.146826667,3
