userID,Total_Fixation_Count,Total_Fixation_Duration,Average_Fixation_Duration,Fixation_Duration_SD,Longest_Fixation_Duration,Total_Refixation_Count,Refixation_Ratio,Total_Saccade_Length,Average_Saccade_Length,Saccade_Length_SD,Total_Saccade_Absolute_Angle,Average_Saccade_Absolute_Angle,Saccade_Absolute_Angle_SD,Total_Saccade_Relative_Angle,Average_Saccade_Relative_Angle,Saccade_Relative_Angle_SD,Total_Left_Eye_Difference,Average_Left_Eye_Difference,Left_Eye_Difference_SD,Total_Right_Eye_Difference,Average_Right_Eye_Difference,Right_Eye_Difference_SD,Blink_Count,Total_Blink_Duration,Average_Blink_Duration,LanguageSwitch
4799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
4799,2,0.375,0.1875,0.1875,0.375,0,0,4421.163126,-39.30625078,2096.285371,-78.61250156,-39.30625078,130.0758677,96.68684821,48.3434241,31.80831127,-0.287603636,-0.143801818,0.424695,-0.287603636,-0.143801818,0.424695,0,0,0,No
4799,3,0.875,0.291666667,0.155902391,0.5,0,0,432.3705879,-28.07018228,66.52926234,-84.21054684,-28.07018228,45.17871761,510.1327131,170.0442377,9.333658756,-0.093825455,-0.031275152,0.39182514,-0.093825455,-0.031275152,0.39182514,2,0.2173,0.10865,No
4799,1,0.25,0.25,0,0.25,0,0,78.23286656,144.7375536,0,144.7375536,144.7375536,0,113.5101608,113.5101608,0,-0.142091818,-0.142091818,0,-0.142091818,-0.142091818,0,0,0,0,No
4799,3,0.375,0.125,0,0.125,0,0,395.6882647,17.66869061,24.12720361,53.00607184,17.66869061,98.81112816,185.387411,61.79580366,10.43874059,1.153434545,0.384478182,0.409354138,1.153434545,0.384478182,0.409354138,0,0,0,Yes
4799,4,0.375,0.09375,0.054126588,0.125,0,0,2129.185597,-74.95947217,440.6224212,-299.8378887,-74.95947217,88.69278545,303.3431381,75.83578454,60.45829811,1.956482727,0.489120682,0.337554012,1.956482727,0.489120682,0.337554012,0,0,0,Yes
4799,11,3.375,0.306818182,0.27881464,1.125,2,0.181818182,2209.277861,27.81415412,340.6024596,305.9556953,27.81415412,98.8419956,728.6165714,66.23787013,49.49498336,0.89178,0.081070909,0.099653857,0.89178,0.081070909,0.099653857,0,0,0,Yes
4799,4,0.625,0.15625,0.054126588,0.25,0,0,713.909051,11.74823046,153.8231764,46.99292184,11.74823046,131.7745231,540.1595464,135.0398866,27.98300822,0.950972727,0.237743182,0.80798331,0.950972727,0.237743182,0.80798331,0,0,0,Yes
4799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
4799,1,0.125,0.125,0,0.125,0,0,2761.18008,91.56873218,0,91.56873218,91.56873218,0,3.790753034,3.790753034,0,0.447878182,0.447878182,0,0.447878182,0.447878182,0,0,0,0,No
4799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
