ID,userID,resultID,Rank,Relevance,QueryLanguage,createdAt,updatedAt
"1378","5492","151","0","1","English","2019-11-12 12:03:42.032","2019-11-12 12:03:42.032"
"1379","5492","1230","1","0","English","2019-11-12 12:03:58.255","2019-11-12 12:03:58.255"
"1380","5492","152","2","1","English","2019-11-12 12:04:33.574","2019-11-12 12:04:33.574"
"1381","5492","1231","3","0","English","2019-11-12 12:04:34.350","2019-11-12 12:04:34.350"
"1382","5492","153","4","1","English","2019-11-12 12:04:35.973","2019-11-12 12:04:35.973"
"1383","5492","1232","5","0","English","2019-11-12 12:04:36.629","2019-11-12 12:04:36.629"
"1384","5492","870","0","0","Spanish","2019-11-12 12:04:56.482","2019-11-12 12:04:56.482"
"1385","5492","871","1","0","Spanish","2019-11-12 12:05:02.623","2019-11-12 12:05:02.623"
"1386","5492","872","2","1","Spanish","2019-11-12 12:05:49.014","2019-11-12 12:05:49.014"
"1387","5492","1949","3","0","Spanish","2019-11-12 12:05:49.891","2019-11-12 12:05:49.891"
"1388","5492","1950","4","0","Spanish","2019-11-12 12:05:53.552","2019-11-12 12:05:53.552"
"1389","5492","1951","5","0","Spanish","2019-11-12 12:05:56.594","2019-11-12 12:05:56.594"
"1390","5492","181","0","1","English","2019-11-12 12:07:12.226","2019-11-12 12:07:12.226"
"1391","5492","182","1","0","English","2019-11-12 12:07:12.909","2019-11-12 12:07:12.909"
"1392","5492","183","2","1","English","2019-11-12 12:07:16.548","2019-11-12 12:07:16.548"
"1393","5492","184","3","0","English","2019-11-12 12:07:21.682","2019-11-12 12:07:21.682"
"1394","5492","185","4","1","English","2019-11-12 12:07:27.609","2019-11-12 12:07:27.609"
"1395","5492","186","5","0","English","2019-11-12 12:07:28.362","2019-11-12 12:07:28.362"
"1396","5492","1919","0","1","Spanish","2019-11-12 12:08:44.224","2019-11-12 12:08:44.224"
"1397","5492","1920","1","1","Spanish","2019-11-12 12:08:45.450","2019-11-12 12:08:45.450"
"1398","5492","1921","2","1","Spanish","2019-11-12 12:09:10.284","2019-11-12 12:09:10.284"
"1399","5492","1922","3","1","Spanish","2019-11-12 12:09:11.176","2019-11-12 12:09:11.176"
"1400","5492","1923","4","1","Spanish","2019-11-12 12:09:14.838","2019-11-12 12:09:14.838"
"1401","5492","1924","5","0","Spanish","2019-11-12 12:09:15.797","2019-11-12 12:09:15.797"
"1402","5492","1290","0","1","English","2019-11-12 12:09:35.745","2019-11-12 12:09:35.745"
"1403","5492","1291","1","0","English","2019-11-12 12:09:36.388","2019-11-12 12:09:36.388"
"1404","5492","1292","2","1","English","2019-11-12 12:10:27.657","2019-11-12 12:10:27.657"
"1405","5492","211","3","0","English","2019-11-12 12:10:29.002","2019-11-12 12:10:29.002"
"1406","5492","212","4","0","English","2019-11-12 12:10:29.677","2019-11-12 12:10:29.677"
"1407","5492","213","5","1","English","2019-11-12 12:10:30.420","2019-11-12 12:10:30.420"
"1408","5492","810","0","0","Spanish","2019-11-12 12:11:01.340","2019-11-12 12:11:01.340"
"1409","5492","1889","1","0","Spanish","2019-11-12 12:11:11.918","2019-11-12 12:11:11.918"
"1410","5492","811","2","0","Spanish","2019-11-12 12:11:21.418","2019-11-12 12:11:21.418"
"1411","5492","1890","3","0","Spanish","2019-11-12 12:11:37.701","2019-11-12 12:11:37.701"
"1412","5492","812","4","0","Spanish","2019-11-12 12:11:38.718","2019-11-12 12:11:38.718"
"1413","5492","1891","5","0","Spanish","2019-11-12 12:11:39.334","2019-11-12 12:11:39.334"
"1414","5492","241","0","0","English","2019-11-12 12:11:47.648","2019-11-12 12:11:47.648"
"1415","5492","242","1","0","English","2019-11-12 12:11:55.568","2019-11-12 12:11:55.568"
"1416","5492","243","2","0","English","2019-11-12 12:12:01.311","2019-11-12 12:12:01.311"
"1417","5492","1320","3","0","English","2019-11-12 12:12:05.229","2019-11-12 12:12:05.229"
"1418","5492","1321","4","0","English","2019-11-12 12:12:13.228","2019-11-12 12:12:13.228"
"1419","5492","1322","5","0","English","2019-11-12 12:12:17.785","2019-11-12 12:12:17.785"
"1420","5492","780","0","0","Spanish","2019-11-12 12:12:32.053","2019-11-12 12:12:32.053"
"1421","5492","781","1","1","Spanish","2019-11-12 12:12:38.008","2019-11-12 12:12:38.008"
"1422","5492","782","2","0","Spanish","2019-11-12 12:13:08.007","2019-11-12 12:13:08.007"
"1423","5492","783","3","1","Spanish","2019-11-12 12:13:08.588","2019-11-12 12:13:08.588"
"1424","5492","784","4","1","Spanish","2019-11-12 12:13:09.233","2019-11-12 12:13:09.233"
"1425","5492","785","5","1","Spanish","2019-11-12 12:13:09.956","2019-11-12 12:13:09.956"
"1426","5492","1350","0","0","English","2019-11-12 12:13:22.241","2019-11-12 12:13:22.241"
"1427","5492","1351","1","0","English","2019-11-12 12:14:02.968","2019-11-12 12:14:02.968"
"1428","5492","1352","2","1","English","2019-11-12 12:14:03.708","2019-11-12 12:14:03.708"
"1429","5492","1353","3","1","English","2019-11-12 12:14:08.864","2019-11-12 12:14:08.864"
"1430","5492","1354","4","1","English","2019-11-12 12:14:12.057","2019-11-12 12:14:12.057"
"1431","5492","1355","5","1","English","2019-11-12 12:14:16.108","2019-11-12 12:14:16.108"
"1432","5492","1830","0","0","Spanish","2019-11-12 12:14:36.566","2019-11-12 12:14:36.566"
"1433","5492","1831","1","0","Spanish","2019-11-12 12:14:46.705","2019-11-12 12:14:46.705"
"1434","5492","1832","2","1","Spanish","2019-11-12 12:14:47.946","2019-11-12 12:14:47.946"
"1435","5492","750","3","0","Spanish","2019-11-12 12:14:52.850","2019-11-12 12:14:52.850"
"1436","5492","751","4","0","Spanish","2019-11-12 12:14:56.616","2019-11-12 12:14:56.616"
"1437","5492","752","5","0","Spanish","2019-11-12 12:15:00.074","2019-11-12 12:15:00.074"
"1438","5492","301","0","0","English","2019-11-12 12:15:12.304","2019-11-12 12:15:12.304"
"1439","5492","1380","1","0","English","2019-11-12 12:15:21.932","2019-11-12 12:15:21.932"
"1440","5492","302","2","1","English","2019-11-12 12:15:31.209","2019-11-12 12:15:31.209"
"1441","5492","1381","3","0","English","2019-11-12 12:15:37.111","2019-11-12 12:15:37.111"
"1442","5492","303","4","0","English","2019-11-12 12:15:43.255","2019-11-12 12:15:43.255"
"1443","5492","1382","5","0","English","2019-11-12 12:15:55.753","2019-11-12 12:15:55.753"
"1444","5492","720","0","0","Spanish","2019-11-12 12:16:10.333","2019-11-12 12:16:10.333"
"1445","5492","721","1","0","Spanish","2019-11-12 12:16:23.457","2019-11-12 12:16:23.457"
"1446","5492","722","2","0","Spanish","2019-11-12 12:16:26.120","2019-11-12 12:16:26.120"
"1447","5492","1800","3","1","Spanish","2019-11-12 12:16:33.777","2019-11-12 12:16:33.777"
"1448","5492","1801","4","0","Spanish","2019-11-12 12:16:34.406","2019-11-12 12:16:34.406"
"1449","5492","1802","5","1","Spanish","2019-11-12 12:16:40.470","2019-11-12 12:16:40.470"
"1450","5492","331","0","0","English","2019-11-12 12:17:42.660","2019-11-12 12:17:42.660"
"1451","5492","332","1","1","English","2019-11-12 12:17:43.392","2019-11-12 12:17:43.392"
"1452","5492","333","2","0","English","2019-11-12 12:17:48.543","2019-11-12 12:17:48.543"
"1453","5492","334","3","0","English","2019-11-12 12:17:52.653","2019-11-12 12:17:52.653"
"1454","5492","335","4","1","English","2019-11-12 12:17:53.969","2019-11-12 12:17:53.969"
"1455","5492","336","5","1","English","2019-11-12 12:17:54.731","2019-11-12 12:17:54.731"
"1456","5492","1770","0","0","Spanish","2019-11-12 12:18:28.472","2019-11-12 12:18:28.472"
"1457","5492","1771","1","1","Spanish","2019-11-12 12:18:32.982","2019-11-12 12:18:32.982"
"1458","5492","1772","2","0","Spanish","2019-11-12 12:18:39.041","2019-11-12 12:18:39.041"
"1459","5492","1773","3","0","Spanish","2019-11-12 12:18:48.588","2019-11-12 12:18:48.588"
"1460","5492","1774","4","1","Spanish","2019-11-12 12:18:53.517","2019-11-12 12:18:53.517"
"1461","5492","1775","5","0","Spanish","2019-11-12 12:19:12.189","2019-11-12 12:19:12.189"
"1462","5492","1440","0","0","English","2019-11-12 12:19:34.932","2019-11-12 12:19:34.932"
"1463","5492","1441","1","1","English","2019-11-12 12:19:37.713","2019-11-12 12:19:37.713"
"1464","5492","1442","2","0","English","2019-11-12 12:19:40.820","2019-11-12 12:19:40.820"
"1465","5492","361","3","0","English","2019-11-12 12:19:46.851","2019-11-12 12:19:46.851"
"1466","5492","362","4","0","English","2019-11-12 12:19:55.123","2019-11-12 12:19:55.123"
"1467","5492","363","5","1","English","2019-11-12 12:19:56.008","2019-11-12 12:19:56.008"
"1468","5492","660","0","0","Spanish","2019-11-12 12:20:20.023","2019-11-12 12:20:20.023"
"1469","5492","1740","1","0","Spanish","2019-11-12 12:20:22.174","2019-11-12 12:20:22.174"
"1470","5492","661","2","0","Spanish","2019-11-12 12:20:34.170","2019-11-12 12:20:34.170"
"1471","5492","1741","3","0","Spanish","2019-11-12 12:20:36.294","2019-11-12 12:20:36.294"
"1472","5492","662","4","0","Spanish","2019-11-12 12:20:42.006","2019-11-12 12:20:42.006"
"1473","5492","1742","5","1","Spanish","2019-11-12 12:20:49.802","2019-11-12 12:20:49.802"
"1474","5492","391","0","1","English","2019-11-12 12:21:47.232","2019-11-12 12:21:47.232"
"1475","5492","392","1","0","English","2019-11-12 12:21:52.431","2019-11-12 12:21:52.431"
"1476","5492","393","2","1","English","2019-11-12 12:21:57.273","2019-11-12 12:21:57.273"
"1477","5492","1470","3","0","English","2019-11-12 12:21:58.105","2019-11-12 12:21:58.105"
"1478","5492","1471","4","0","English","2019-11-12 12:22:01.784","2019-11-12 12:22:01.784"
"1479","5492","1472","5","1","English","2019-11-12 12:22:04.682","2019-11-12 12:22:04.682"
"1480","5492","630","0","1","Spanish","2019-11-12 12:22:20.815","2019-11-12 12:22:20.815"
"1481","5492","631","1","1","Spanish","2019-11-12 12:22:32.258","2019-11-12 12:22:32.258"
"1482","5492","632","2","1","Spanish","2019-11-12 12:22:33.539","2019-11-12 12:22:33.539"
"1483","5492","633","3","0","Spanish","2019-11-12 12:22:37.919","2019-11-12 12:22:37.919"
"1484","5492","634","4","0","Spanish","2019-11-12 12:22:41.975","2019-11-12 12:22:41.975"
"1485","5492","635","5","1","Spanish","2019-11-12 12:22:45.841","2019-11-12 12:22:45.841"
"1486","5492","1500","0","0","English","2019-11-12 12:23:16.851","2019-11-12 12:23:16.851"
"1487","5492","1501","1","0","English","2019-11-12 12:23:58.691","2019-11-12 12:23:58.691"
"1488","5492","1502","2","0","English","2019-11-12 12:24:07.146","2019-11-12 12:24:07.146"
"1489","5492","1503","3","0","English","2019-11-12 12:24:31.527","2019-11-12 12:24:31.527"
"1490","5492","1504","4","1","English","2019-11-12 12:24:34.254","2019-11-12 12:24:34.254"
"1491","5492","1505","5","0","English","2019-11-12 12:24:40.164","2019-11-12 12:24:40.164"
"1492","5492","1680","0","0","Spanish","2019-11-12 12:24:56.209","2019-11-12 12:24:56.209"
"1493","5492","1681","1","0","Spanish","2019-11-12 12:24:59.582","2019-11-12 12:24:59.582"
"1494","5492","1682","2","0","Spanish","2019-11-12 12:25:05.425","2019-11-12 12:25:05.425"
"1495","5492","600","3","0","Spanish","2019-11-12 12:25:16.011","2019-11-12 12:25:16.011"
"1496","5492","601","4","1","Spanish","2019-11-12 12:25:28.481","2019-11-12 12:25:28.481"
"1497","5492","602","5","0","Spanish","2019-11-12 12:25:32.320","2019-11-12 12:25:32.320"
"1498","5492","451","0","1","English","2019-11-12 12:25:42.793","2019-11-12 12:25:42.793"
"1499","5492","1530","1","0","English","2019-11-12 12:25:44.122","2019-11-12 12:25:44.122"
"1500","5492","452","2","1","English","2019-11-12 12:25:45.577","2019-11-12 12:25:45.577"
"1501","5492","1531","3","0","English","2019-11-12 12:25:47.142","2019-11-12 12:25:47.142"
"1502","5492","453","4","0","English","2019-11-12 12:25:50.753","2019-11-12 12:25:50.753"
"1503","5492","1532","5","0","English","2019-11-12 12:25:54.065","2019-11-12 12:25:54.065"
"1504","5492","570","0","1","Spanish","2019-11-12 12:26:08.309","2019-11-12 12:26:08.309"
"1505","5492","571","1","1","Spanish","2019-11-12 12:26:13.246","2019-11-12 12:26:13.246"
"1506","5492","572","2","1","Spanish","2019-11-12 12:26:31.539","2019-11-12 12:26:31.539"
"1507","5492","1650","3","1","Spanish","2019-11-12 12:26:32.695","2019-11-12 12:26:32.695"
"1508","5492","1651","4","1","Spanish","2019-11-12 12:26:36.334","2019-11-12 12:26:36.334"
"1509","5492","1652","5","0","Spanish","2019-11-12 12:26:37.237","2019-11-12 12:26:37.237"
"1510","5492","481","0","0","English","2019-11-12 12:28:00.314","2019-11-12 12:28:00.314"
"1511","5492","482","1","0","English","2019-11-12 12:28:04.761","2019-11-12 12:28:04.761"
"1512","5492","483","2","0","English","2019-11-12 12:28:08.114","2019-11-12 12:28:08.114"
"1513","5492","484","3","0","English","2019-11-12 12:28:16.384","2019-11-12 12:28:16.384"
"1514","5492","485","4","1","English","2019-11-12 12:28:29.478","2019-11-12 12:28:29.478"
"1515","5492","486","5","0","English","2019-11-12 12:28:32.205","2019-11-12 12:28:32.205"
"1516","5492","1620","0","0","Spanish","2019-11-12 12:28:41.946","2019-11-12 12:28:41.946"
"1517","5492","1621","1","0","Spanish","2019-11-12 12:28:46.848","2019-11-12 12:28:46.848"
"1518","5492","1622","2","1","Spanish","2019-11-12 12:28:56.596","2019-11-12 12:28:56.596"
"1519","5492","1623","3","0","Spanish","2019-11-12 12:29:08.116","2019-11-12 12:29:08.116"
"1520","5492","1624","4","0","Spanish","2019-11-12 12:29:27.326","2019-11-12 12:29:27.326"
"1521","5492","1625","5","1","Spanish","2019-11-12 12:29:28.303","2019-11-12 12:29:28.303"
"1522","5492","1590","0","1","English","2019-11-12 12:29:46.338","2019-11-12 12:29:46.338"
"1523","5492","1591","1","0","English","2019-11-12 12:30:13.494","2019-11-12 12:30:13.494"
"1524","5492","1592","2","1","English","2019-11-12 12:30:20.164","2019-11-12 12:30:20.164"
"1525","5492","511","3","0","English","2019-11-12 12:30:22.808","2019-11-12 12:30:22.808"
"1526","5492","512","4","1","English","2019-11-12 12:30:23.672","2019-11-12 12:30:23.672"
"1527","5492","513","5","1","English","2019-11-12 12:30:24.606","2019-11-12 12:30:24.606"
"1528","213","3328","0","0","Chinese","2019-11-13 10:12:39.325","2019-11-13 10:12:39.325"
"1529","132","2518","0","0","Chinese","2019-11-13 10:17:05.063","2019-11-13 10:17:05.063"
"1530","132","3598","1","0","Chinese","2019-11-13 10:17:09.032","2019-11-13 10:17:09.032"
"1531","132","2519","2","0","Chinese","2019-11-13 10:17:10.223","2019-11-13 10:17:10.223"
"1532","132","3599","3","1","Chinese","2019-11-13 10:17:11.851","2019-11-13 10:17:11.851"
"1533","132","2520","4","0","Chinese","2019-11-13 10:17:13.301","2019-11-13 10:17:13.301"
"1534","132","3600","5","0","Chinese","2019-11-13 10:17:15.361","2019-11-13 10:17:15.361"
"1535","132","2548","0","0","English","2019-11-13 10:17:27.905","2019-11-13 10:17:27.905"
"1536","132","2549","1","0","English","2019-11-13 10:17:29.496","2019-11-13 10:17:29.496"
"1537","132","2550","2","0","English","2019-11-13 10:17:35.306","2019-11-13 10:17:35.306"
"1538","132","3628","3","0","English","2019-11-13 10:17:37.576","2019-11-13 10:17:37.576"
"1539","132","3629","4","0","English","2019-11-13 10:17:40.044","2019-11-13 10:17:40.044"
"1540","132","3630","5","0","English","2019-11-13 10:17:51.988","2019-11-13 10:17:51.988"
"1541","132","2488","0","0","Chinese","2019-11-13 10:18:01.695","2019-11-13 10:18:01.695"
"1542","132","2489","1","0","Chinese","2019-11-13 10:18:02.037","2019-11-13 10:18:02.037"
"1543","132","2490","2","1","Chinese","2019-11-13 10:18:24.022","2019-11-13 10:18:24.022"
"1544","132","2491","3","1","Chinese","2019-11-13 10:18:26.438","2019-11-13 10:18:26.438"
"1545","132","2492","4","1","Chinese","2019-11-13 10:18:31.031","2019-11-13 10:18:31.031"
"1546","132","2493","5","1","Chinese","2019-11-13 10:19:07.352","2019-11-13 10:19:07.352"
"1547","132","3658","0","0","English","2019-11-13 10:19:19.979","2019-11-13 10:19:19.979"
"1548","132","3659","1","0","English","2019-11-13 10:19:21.510","2019-11-13 10:19:21.510"
"1549","132","3660","2","0","English","2019-11-13 10:19:25.284","2019-11-13 10:19:25.284"
"1550","132","3661","3","0","English","2019-11-13 10:19:42.768","2019-11-13 10:19:42.768"
"1551","132","3662","4","0","English","2019-11-13 10:19:44.619","2019-11-13 10:19:44.619"
"1552","132","3663","5","1","English","2019-11-13 10:19:45.270","2019-11-13 10:19:45.270"
"1553","132","3538","0","0","Chinese","2019-11-13 10:20:03.231","2019-11-13 10:20:03.231"
"1554","132","3539","1","1","Chinese","2019-11-13 10:20:14.337","2019-11-13 10:20:14.337"
"1555","132","3540","2","0","Chinese","2019-11-13 10:20:48.007","2019-11-13 10:20:48.007"
"1556","132","2458","3","1","Chinese","2019-11-13 10:20:59.638","2019-11-13 10:20:59.638"
"1557","132","2459","4","0","Chinese","2019-11-13 10:21:02.052","2019-11-13 10:21:02.052"
"1558","132","2460","5","1","Chinese","2019-11-13 10:21:03.093","2019-11-13 10:21:03.093"
"1559","132","2608","0","0","English","2019-11-13 10:21:10.162","2019-11-13 10:21:10.162"
"1560","132","3688","1","0","English","2019-11-13 10:21:12.372","2019-11-13 10:21:12.372"
"1561","132","2609","2","1","English","2019-11-13 10:21:15.169","2019-11-13 10:21:15.169"
"1562","132","3689","3","1","English","2019-11-13 10:21:17.598","2019-11-13 10:21:17.598"
"1563","132","2610","4","0","English","2019-11-13 10:21:18.492","2019-11-13 10:21:18.492"
"1564","132","3690","5","0","English","2019-11-13 10:21:19.929","2019-11-13 10:21:19.929"
"1565","132","2428","0","1","Chinese","2019-11-13 10:21:30.522","2019-11-13 10:21:30.522"
"1566","132","2429","1","1","Chinese","2019-11-13 10:21:34.864","2019-11-13 10:21:34.864"
"1567","132","3508","3","0","Chinese","2019-11-13 10:21:40.548","2019-11-13 10:21:40.548"
"1568","132","3509","4","0","Chinese","2019-11-13 10:21:47.306","2019-11-13 10:21:47.306"
"1569","132","2430","2","1","Chinese","2019-11-13 10:21:50.694","2019-11-13 10:21:50.694"
"1570","132","3510","5","1","Chinese","2019-11-13 10:21:54.110","2019-11-13 10:21:54.110"
"1571","132","2638","0","1","English","2019-11-13 10:22:28.064","2019-11-13 10:22:28.064"
"1572","132","2639","1","1","English","2019-11-13 10:22:28.919","2019-11-13 10:22:28.919"
"1573","132","2640","2","0","English","2019-11-13 10:22:29.887","2019-11-13 10:22:29.887"
"1574","132","2641","3","1","English","2019-11-13 10:22:39.882","2019-11-13 10:22:39.882"
"1575","132","2642","4","1","English","2019-11-13 10:22:41.112","2019-11-13 10:22:41.112"
"1576","132","2643","5","0","English","2019-11-13 10:22:42.383","2019-11-13 10:22:42.383"
"1577","132","3478","0","0","Chinese","2019-11-13 10:22:48.634","2019-11-13 10:22:48.634"
"1578","132","3479","1","0","Chinese","2019-11-13 10:22:54.042","2019-11-13 10:22:54.042"
"1579","132","3480","2","0","Chinese","2019-11-13 10:22:54.715","2019-11-13 10:22:54.715"
"1580","132","3481","3","0","Chinese","2019-11-13 10:23:00.729","2019-11-13 10:23:00.729"
"1581","132","3482","4","0","Chinese","2019-11-13 10:23:23.527","2019-11-13 10:23:23.527"
"1582","132","3483","5","0","Chinese","2019-11-13 10:23:27.701","2019-11-13 10:23:27.701"
"1583","132","3748","0","1","English","2019-11-13 10:23:47.271","2019-11-13 10:23:47.271"
"1584","132","3749","1","1","English","2019-11-13 10:24:02.545","2019-11-13 10:24:02.545"
"1585","132","3750","2","1","English","2019-11-13 10:24:03.591","2019-11-13 10:24:03.591"
"1586","132","2668","3","0","English","2019-11-13 10:24:05.599","2019-11-13 10:24:05.599"
"1587","132","2669","4","1","English","2019-11-13 10:24:10.403","2019-11-13 10:24:10.403"
"1588","132","2670","5","0","English","2019-11-13 10:24:17.281","2019-11-13 10:24:17.281"
"1589","132","2368","0","1","Chinese","2019-11-13 10:24:38.595","2019-11-13 10:24:38.595"
"1590","132","2369","2","1","Chinese","2019-11-13 10:24:43.420","2019-11-13 10:24:43.420"
"1591","132","3449","3","0","Chinese","2019-11-13 10:25:15.738","2019-11-13 10:25:15.738"
"1592","132","2370","4","1","Chinese","2019-11-13 10:25:28.747","2019-11-13 10:25:28.747"
"1593","132","3448","1","0","Chinese","2019-11-13 10:25:36.587","2019-11-13 10:25:36.587"
"1594","132","3450","5","1","Chinese","2019-11-13 10:25:44.867","2019-11-13 10:25:44.867"
"1595","132","2698","0","0","English","2019-11-13 10:26:15.024","2019-11-13 10:26:15.024"
"1596","132","2699","1","0","English","2019-11-13 10:26:15.860","2019-11-13 10:26:15.860"
"1597","132","2700","2","1","English","2019-11-13 10:26:16.809","2019-11-13 10:26:16.809"
"1598","132","3778","3","0","English","2019-11-13 10:26:21.430","2019-11-13 10:26:21.430"
"1599","132","3779","4","0","English","2019-11-13 10:26:22.265","2019-11-13 10:26:22.265"
"1600","132","3780","5","0","English","2019-11-13 10:26:22.917","2019-11-13 10:26:22.917"
"1601","132","2338","0","1","Chinese","2019-11-13 10:26:43.286","2019-11-13 10:26:43.286"
"1602","132","2339","1","0","Chinese","2019-11-13 10:26:51.233","2019-11-13 10:26:51.233"
"1603","132","2340","2","1","Chinese","2019-11-13 10:26:51.989","2019-11-13 10:26:51.989"
"1604","132","2341","3","0","Chinese","2019-11-13 10:26:55.328","2019-11-13 10:26:55.328"
"1605","132","2342","4","1","Chinese","2019-11-13 10:26:58.647","2019-11-13 10:26:58.647"
"1606","132","2343","5","0","Chinese","2019-11-13 10:27:00.911","2019-11-13 10:27:00.911"
"1607","132","3808","0","0","English","2019-11-13 10:27:33.440","2019-11-13 10:27:33.440"
"1608","132","3809","1","1","English","2019-11-13 10:28:21.482","2019-11-13 10:28:21.482"
"1609","132","3810","2","0","English","2019-11-13 10:28:30.504","2019-11-13 10:28:30.504"
"1610","132","3811","3","1","English","2019-11-13 10:28:54.943","2019-11-13 10:28:54.943"
"1611","132","3812","4","1","English","2019-11-13 10:29:02.868","2019-11-13 10:29:02.868"
"1612","132","3813","5","1","English","2019-11-13 10:29:04.712","2019-11-13 10:29:04.712"
"1613","132","3388","0","0","Chinese","2019-11-13 10:29:26.847","2019-11-13 10:29:26.847"
"1614","132","3389","1","0","Chinese","2019-11-13 10:30:15.528","2019-11-13 10:30:15.528"
"1615","132","3390","2","0","Chinese","2019-11-13 10:30:21.169","2019-11-13 10:30:21.169"
"1616","132","2308","3","1","Chinese","2019-11-13 10:30:22.135","2019-11-13 10:30:22.135"
"1617","132","2309","4","1","Chinese","2019-11-13 10:30:23.070","2019-11-13 10:30:23.070"
"1618","132","2310","5","1","Chinese","2019-11-13 10:30:24.080","2019-11-13 10:30:24.080"
"1619","132","2758","0","0","English","2019-11-13 10:30:35.514","2019-11-13 10:30:35.514"
"1620","132","3838","1","0","English","2019-11-13 10:30:36.834","2019-11-13 10:30:36.834"
"1621","132","3839","3","0","English","2019-11-13 10:30:47.542","2019-11-13 10:30:47.542"
"1622","132","2760","4","1","English","2019-11-13 10:30:48.381","2019-11-13 10:30:48.381"
"1623","132","3840","5","0","English","2019-11-13 10:30:49.414","2019-11-13 10:30:49.414"
"1624","132","2759","2","0","English","2019-11-13 10:30:50.835","2019-11-13 10:30:50.835"
"1625","132","2278","0","1","Chinese","2019-11-13 10:31:08.104","2019-11-13 10:31:08.104"
"1626","132","2279","1","1","Chinese","2019-11-13 10:31:10.633","2019-11-13 10:31:10.633"
"1627","132","2280","2","1","Chinese","2019-11-13 10:31:11.435","2019-11-13 10:31:11.435"
"1628","132","3358","3","0","Chinese","2019-11-13 10:31:13.081","2019-11-13 10:31:13.081"
"1629","132","3359","4","0","Chinese","2019-11-13 10:31:14.640","2019-11-13 10:31:14.640"
"1630","132","3360","5","0","Chinese","2019-11-13 10:31:30.755","2019-11-13 10:31:30.755"
"1631","132","2788","0","0","English","2019-11-13 10:31:40.481","2019-11-13 10:31:40.481"
"1632","132","2789","1","1","English","2019-11-13 10:31:41.735","2019-11-13 10:31:41.735"
"1633","132","2790","2","0","English","2019-11-13 10:31:42.910","2019-11-13 10:31:42.910"
"1634","132","2791","3","0","English","2019-11-13 10:31:45.302","2019-11-13 10:31:45.302"
"1635","132","2792","4","1","English","2019-11-13 10:31:46.726","2019-11-13 10:31:46.726"
"1636","132","2793","5","0","English","2019-11-13 10:31:48.526","2019-11-13 10:31:48.526"
"1637","132","3328","0","0","Chinese","2019-11-13 10:32:04.180","2019-11-13 10:32:04.180"
"1638","132","3329","1","0","Chinese","2019-11-13 10:32:05.471","2019-11-13 10:32:05.471"
"1639","132","3330","2","0","Chinese","2019-11-13 10:32:07.367","2019-11-13 10:32:07.367"
"1640","132","3331","3","1","Chinese","2019-11-13 10:32:12.456","2019-11-13 10:32:12.456"
"1641","132","3332","4","0","Chinese","2019-11-13 10:32:14.294","2019-11-13 10:32:14.294"
"1642","132","3333","5","1","Chinese","2019-11-13 10:32:16.047","2019-11-13 10:32:16.047"
"1643","132","3898","0","1","English","2019-11-13 10:32:42.403","2019-11-13 10:32:42.403"
"1644","132","3899","1","0","English","2019-11-13 10:32:59.321","2019-11-13 10:32:59.321"
"1645","132","3900","2","0","English","2019-11-13 10:33:01.503","2019-11-13 10:33:01.503"
"1646","132","2818","3","1","English","2019-11-13 10:33:06.689","2019-11-13 10:33:06.689"
"1647","132","2820","5","1","English","2019-11-13 10:33:06.700","2019-11-13 10:33:06.700"
"1648","132","2819","4","1","English","2019-11-13 10:33:06.702","2019-11-13 10:33:06.702"
"1649","132","2218","0","0","Chinese","2019-11-13 10:33:13.999","2019-11-13 10:33:13.999"
"1650","132","3298","1","0","Chinese","2019-11-13 10:33:14.893","2019-11-13 10:33:14.893"
"1651","132","2219","2","0","Chinese","2019-11-13 10:33:17.336","2019-11-13 10:33:17.336"
"1652","132","3299","3","0","Chinese","2019-11-13 10:33:19.323","2019-11-13 10:33:19.323"
"1653","132","2220","4","1","Chinese","2019-11-13 10:33:20.063","2019-11-13 10:33:20.063"
"1654","132","3300","5","0","Chinese","2019-11-13 10:33:21.599","2019-11-13 10:33:21.599"
"1655","132","2848","0","0","English","2019-11-13 10:33:38.419","2019-11-13 10:33:38.419"
"1656","132","2849","1","0","English","2019-11-13 10:33:39.480","2019-11-13 10:33:39.480"
"1657","132","2850","2","0","English","2019-11-13 10:33:40.434","2019-11-13 10:33:40.434"
"1658","132","3928","3","0","English","2019-11-13 10:33:52.638","2019-11-13 10:33:52.638"
"1659","132","3929","4","0","English","2019-11-13 10:34:01.571","2019-11-13 10:34:01.571"
"1660","132","3930","5","0","English","2019-11-13 10:34:02.288","2019-11-13 10:34:02.288"
"1661","132","2188","0","0","Chinese","2019-11-13 10:34:09.640","2019-11-13 10:34:09.640"
"1662","132","2189","1","0","Chinese","2019-11-13 10:34:11.097","2019-11-13 10:34:11.097"
"1663","132","2190","2","1","Chinese","2019-11-13 10:34:12.264","2019-11-13 10:34:12.264"
"1664","132","2191","3","0","Chinese","2019-11-13 10:34:14.575","2019-11-13 10:34:14.575"
"1665","132","2192","4","0","Chinese","2019-11-13 10:34:19.025","2019-11-13 10:34:19.025"
"1666","132","2193","5","0","Chinese","2019-11-13 10:34:20.327","2019-11-13 10:34:20.327"
"1667","132","3958","0","0","English","2019-11-13 10:34:37.796","2019-11-13 10:34:37.796"
"1668","132","3959","1","0","English","2019-11-13 10:34:38.685","2019-11-13 10:34:38.685"
"1669","132","3960","2","0","English","2019-11-13 10:34:51.013","2019-11-13 10:34:51.013"
