@relation 'aoipage english median paper'

@attribute Average_Fixation_Duration numeric
@attribute Fixation_Duration_SD numeric
@attribute Longest_Fixation_Duration numeric
@attribute Refixation_Ratio numeric
@attribute Average_Saccade_Length numeric
@attribute Saccade_Length_SD numeric
@attribute Average_Saccade_Absolute_Angle numeric
@attribute Saccade_Absolute_Angle_SD numeric
@attribute Average_Saccade_Relative_Angle numeric
@attribute Saccade_Relative_Angle_SD numeric
@attribute Average_Left_Eye_Difference numeric
@attribute Left_Eye_Difference_SD numeric
@attribute Average_Right_Eye_Difference numeric
@attribute Right_Eye_Difference_SD numeric
@attribute Blink_Count numeric
@attribute Average_Blink_Duration numeric
@attribute Average_Fixation_Duration_AOI1 numeric
@attribute Fixation_Duration_SD_AOI1 numeric
@attribute Longest_Fixation_Duration_AOI1 numeric
@attribute Refixation_Ratio_AOI1 numeric
@attribute Average_Saccade_Length_AOI1 numeric
@attribute Saccade_Length_SD_AOI1 numeric
@attribute Average_Saccade_Absolute_Angle_AOI1 numeric
@attribute Saccade_Absolute_Angle_SD_AOI1 numeric
@attribute Average_Saccade_Relative_Angle_AOI1 numeric
@attribute Saccade_Relative_Angle_SD_AOI1 numeric
@attribute Average_Left_Eye_Difference_AOI1 numeric
@attribute Left_Eye_Difference_SD_AOI1 numeric
@attribute Average_Right_Eye_Difference_AOI1 numeric
@attribute Right_Eye_Difference_SD_AOI1 numeric
@attribute Blink_Count_AOI1 numeric
@attribute Average_Blink_Duration_AOI1 numeric
@attribute AOI_Language_AOI1 {English,Spanish,Chinese}
@attribute Previous_AOI_Language_AOI1 {English,Spanish,Chinese}
@attribute Language_Switch_AOI1 {No,Yes}
@attribute Average_Fixation_Duration_AOI2 numeric
@attribute Fixation_Duration_SD_AOI2 numeric
@attribute Longest_Fixation_Duration_AOI2 numeric
@attribute Refixation_Ratio_AOI2 numeric
@attribute Average_Saccade_Length_AOI2 numeric
@attribute Saccade_Length_SD_AOI2 numeric
@attribute Average_Saccade_Absolute_Angle_AOI2 numeric
@attribute Saccade_Absolute_Angle_SD_AOI2 numeric
@attribute Average_Saccade_Relative_Angle_AOI2 numeric
@attribute Saccade_Relative_Angle_SD_AOI2 numeric
@attribute Average_Left_Eye_Difference_AOI2 numeric
@attribute Left_Eye_Difference_SD_AOI2 numeric
@attribute Average_Right_Eye_Difference_AOI2 numeric
@attribute Right_Eye_Difference_SD_AOI2 numeric
@attribute Blink_Count_AOI2 numeric
@attribute Average_Blink_Duration_AOI2 numeric
@attribute AOI_Language_AOI2 {English,Spanish,Chinese}
@attribute Previous_AOI_Language_AOI2 {English,Spanish,Chinese}
@attribute Language_Switch_AOI2 {No,Yes}
@attribute Average_Fixation_Duration_AOI3 numeric
@attribute Fixation_Duration_SD_AOI3 numeric
@attribute Longest_Fixation_Duration_AOI3 numeric
@attribute Refixation_Ratio_AOI3 numeric
@attribute Average_Saccade_Length_AOI3 numeric
@attribute Saccade_Length_SD_AOI3 numeric
@attribute Average_Saccade_Absolute_Angle_AOI3 numeric
@attribute Saccade_Absolute_Angle_SD_AOI3 numeric
@attribute Average_Saccade_Relative_Angle_AOI3 numeric
@attribute Saccade_Relative_Angle_SD_AOI3 numeric
@attribute Average_Left_Eye_Difference_AOI3 numeric
@attribute Left_Eye_Difference_SD_AOI3 numeric
@attribute Average_Right_Eye_Difference_AOI3 numeric
@attribute Right_Eye_Difference_SD_AOI3 numeric
@attribute Blink_Count_AOI3 numeric
@attribute Average_Blink_Duration_AOI3 numeric
@attribute AOI_Language_AOI3 {English,Spanish,Chinese}
@attribute Previous_AOI_Language_AOI3 {English,Spanish,Chinese}
@attribute Language_Switch_AOI3 {No,Yes}
@attribute Average_Fixation_Duration_AOI4 numeric
@attribute Fixation_Duration_SD_AOI4 numeric
@attribute Longest_Fixation_Duration_AOI4 numeric
@attribute Refixation_Ratio_AOI4 numeric
@attribute Average_Saccade_Length_AOI4 numeric
@attribute Saccade_Length_SD_AOI4 numeric
@attribute Average_Saccade_Absolute_Angle_AOI4 numeric
@attribute Saccade_Absolute_Angle_SD_AOI4 numeric
@attribute Average_Saccade_Relative_Angle_AOI4 numeric
@attribute Saccade_Relative_Angle_SD_AOI4 numeric
@attribute Average_Left_Eye_Difference_AOI4 numeric
@attribute Left_Eye_Difference_SD_AOI4 numeric
@attribute Average_Right_Eye_Difference_AOI4 numeric
@attribute Right_Eye_Difference_SD_AOI4 numeric
@attribute Blink_Count_AOI4 numeric
@attribute Average_Blink_Duration_AOI4 numeric
@attribute AOI_Language_AOI4 {English,Spanish,Chinese}
@attribute Previous_AOI_Language_AOI4 {English,Spanish,Chinese}
@attribute Language_Switch_AOI4 {No,Yes}
@attribute Average_Fixation_Duration_AOI5 numeric
@attribute Fixation_Duration_SD_AOI5 numeric
@attribute Longest_Fixation_Duration_AOI5 numeric
@attribute Refixation_Ratio_AOI5 numeric
@attribute Average_Saccade_Length_AOI5 numeric
@attribute Saccade_Length_SD_AOI5 numeric
@attribute Average_Saccade_Absolute_Angle_AOI5 numeric
@attribute Saccade_Absolute_Angle_SD_AOI5 numeric
@attribute Average_Saccade_Relative_Angle_AOI5 numeric
@attribute Saccade_Relative_Angle_SD_AOI5 numeric
@attribute Average_Left_Eye_Difference_AOI5 numeric
@attribute Left_Eye_Difference_SD_AOI5 numeric
@attribute Average_Right_Eye_Difference_AOI5 numeric
@attribute Right_Eye_Difference_SD_AOI5 numeric
@attribute Blink_Count_AOI5 numeric
@attribute Average_Blink_Duration_AOI5 numeric
@attribute AOI_Language_AOI5 {English,Spanish,Chinese}
@attribute Previous_AOI_Language_AOI5 {English,Spanish,Chinese}
@attribute Language_Switch_AOI5 {No,Yes}
@attribute Average_Fixation_Duration_AOI6 numeric
@attribute Fixation_Duration_SD_AOI6 numeric
@attribute Longest_Fixation_Duration_AOI6 numeric
@attribute Refixation_Ratio_AOI6 numeric
@attribute Average_Saccade_Length_AOI6 numeric
@attribute Saccade_Length_SD_AOI6 numeric
@attribute Average_Saccade_Absolute_Angle_AOI6 numeric
@attribute Saccade_Absolute_Angle_SD_AOI6 numeric
@attribute Average_Saccade_Relative_Angle_AOI6 numeric
@attribute Saccade_Relative_Angle_SD_AOI6 numeric
@attribute Average_Left_Eye_Difference_AOI6 numeric
@attribute Left_Eye_Difference_SD_AOI6 numeric
@attribute Average_Right_Eye_Difference_AOI6 numeric
@attribute Right_Eye_Difference_SD_AOI6 numeric
@attribute Blink_Count_AOI6 numeric
@attribute Average_Blink_Duration_AOI6 numeric
@attribute AOI_Language_AOI6 {English,Spanish,Chinese}
@attribute Previous_AOI_Language_AOI6 {English,Spanish,Chinese}
@attribute Language_Switch_AOI6 {No,Yes}
@attribute 'Number of English AOIs' numeric
@attribute 'Paper Median' {High,Low}

@data
0.309687,0.137087,0.86426,0.02381,12.990272,105.723448,12.990272,92.194763,98.745552,58.425439,-0.263242,0.376558,-0.263242,0.376558,0,0,0.304976,0.129291,0.60938,0.058824,-20.126526,103.820778,-20.126526,97.479254,96.726579,57.358448,-0.321436,0.089175,-0.321436,0.089175,0,0,English,Spanish,Yes,0.278972,0.079266,0.36914,0,11.71087,182.114754,11.71087,78.847649,117.855632,54.363749,0.206251,0.412918,0.206251,0.412918,0,0,English,English,No,0.242675,0.073651,0.375,0,19.490707,61.428472,19.490707,85.699302,94.834147,57.734226,0.060525,0.142965,0.060525,0.142965,0,0,English,English,No,0.460613,0.288192,0.86426,0,77.14935,22.264703,77.14935,64.175121,76.842375,42.679769,-0.300992,0.053382,-0.300992,0.053382,0,0,English,English,No,0.313866,0.107922,0.52246,0,50.875511,51.078896,50.875511,73.556136,118.644085,68.434345,-0.615216,0.065234,-0.615216,0.065234,0,0,English,English,No,0.348242,0.06107,0.42871,0,42.941462,85.543126,42.941462,79.702975,80.615024,51.789385,-0.64267,0.145839,-0.64267,0.145839,0,0,English,English,No,6,High
0.31922,0.169762,0.91016,0.074627,27.237399,114.818276,27.237399,89.85018,96.162498,61.63583,-0.151817,0.39896,-0.151817,0.39896,1,0.11235,0.268162,0.073901,0.38574,0,-22.429373,30.395114,-22.429373,81.239654,91.560908,60.236995,-0.598806,0.135805,-0.598806,0.135805,0,0,English,Spanish,Yes,0.311443,0.176467,0.75781,0.166667,11.256482,99.943744,11.256482,82.771204,97.294125,61.601351,-0.158793,0.391695,-0.158793,0.391695,0,0,Spanish,Spanish,No,0.302246,0.143602,0.67383,0,18.409087,192.908377,18.409087,100.155316,101.183808,52.993259,0.188567,0.399818,0.188567,0.399818,1,0.11235,English,Spanish,Yes,0.302003,0.091586,0.44238,0.083333,18.359974,91.714798,18.359974,91.950619,94.48441,65.76823,0.11293,0.170588,0.11293,0.170588,0,0,?,English,Yes,0.27398,0.101887,0.39551,0,74.853326,41.90451,74.853326,79.22456,72.107648,58.676352,-0.39208,0.09595,-0.39208,0.09595,0,0,English,?,Yes,0.494281,0.267806,0.91016,0,84.115222,111.062732,84.115222,56.024747,122.200576,58.510949,-0.4311,0.180589,-0.4311,0.180589,0,0,Spanish,English,Yes,3,High
0.346455,0.249679,1.4541,0.046154,20.781679,188.429626,20.781679,83.402676,97.234186,70.959468,-0.257914,0.400965,-0.257914,0.400965,0,0,0.44043,0.158723,0.7041,0,66.074873,151.224324,66.074873,75.49902,76.374937,61.231393,-0.690705,0.125678,-0.690705,0.125678,0,0,English,English,No,0.41836,0.369092,1.4541,0.05,12.449588,99.118023,12.449588,88.478483,84.084972,77.399448,-0.2326,0.364668,-0.2326,0.364668,0,0,English,English,No,0.307168,0.192133,0.87793,0.076923,22.339985,370.526213,22.339985,74.252754,90.909168,65.274617,0.305452,0.419565,0.305452,0.419565,0,0,Spanish,English,Yes,0.29548,0.145553,0.5957,0,36.651419,30.275319,36.651419,113.721708,116.046181,57.600095,-0.107786,0.080626,-0.107786,0.080626,0,0,Spanish,Spanish,No,0.28768,0.138114,0.59668,0.083333,3.708377,96.726816,3.708377,76.961042,102.29291,73.820646,-0.526669,0.133044,-0.526669,0.133044,0,0,English,Spanish,Yes,0.285156,0.09011,0.41406,0,16.269693,30.521776,16.269693,35.775325,136.945093,54.197641,-0.691318,0.146175,-0.691318,0.146175,0,0,English,English,No,3,High
0.306809,0.127718,0.67676,0.028571,25.100561,247.562206,25.100561,94.074213,95.161181,65.589731,-0.172198,0.389662,-0.172198,0.389662,3,0.115507,0.42927,0.158285,0.67676,0,57.778442,41.403821,57.778442,73.123207,87.817911,67.632262,-0.636935,0.08298,-0.636935,0.08298,0,0,Spanish,Spanish,No,0.266552,0.119939,0.51563,0.105263,1.534003,200.662319,1.534003,103.305447,84.249189,52.789572,0.060467,0.431124,0.060467,0.431124,2,0.11892,Spanish,English,Yes,0.369249,0.079239,0.48926,0,-13.637664,563.793065,-13.637664,85.23701,109.377571,59.026263,0.403695,0.095625,0.403695,0.095625,0,0,English,Spanish,Yes,0.292968,0.117077,0.49609,0,58.341504,94.491465,58.341504,77.695324,111.532106,72.25577,-0.07217,0.145905,-0.07217,0.145905,1,0.10868,English,English,No,0.31426,0.124893,0.56934,0,30.761791,135.924278,30.761791,85.495441,90.580311,74.751922,-0.415249,0.133466,-0.415249,0.133466,0,0,Spanish,English,Yes,0.238606,0.063417,0.32129,0,38.111076,55.382063,38.111076,101.201408,97.318528,63.074895,-0.569126,0.090844,-0.569126,0.090844,0,0,Spanish,Spanish,No,3,High
0.301902,0.158928,0.90332,0.08642,17.428464,140.635692,17.428464,89.516529,93.197679,66.319907,-0.106359,0.344126,-0.106359,0.344126,1,0.12516,0.349024,0.145884,0.69141,0.1,29.694604,181.504048,29.694604,91.411814,63.799289,71.742938,-0.617285,0.104012,-0.617285,0.104012,1,0.12516,English,English,No,0.401952,0.132454,0.53027,0,57.22304,88.200056,57.22304,83.897164,87.31292,69.690629,-0.622012,0.05436,-0.622012,0.05436,0,0,English,English,No,0.307616,0.208737,0.90332,0.142857,18.493309,175.35137,18.493309,90.639078,112.883377,60.36332,0.293329,0.381284,0.293329,0.381284,0,0,English,?,Yes,0.307616,0.208737,0.90332,0.142857,18.493309,175.35137,18.493309,90.639078,112.883377,60.36332,0.293329,0.381284,0.293329,0.381284,0,0,English,English,No,0.372803,0.226249,0.75,0,77.7851,42.908313,77.7851,66.644572,76.974068,20.319329,-0.003857,0.066372,-0.003857,0.066372,0,0,English,English,No,0.312745,0.121126,0.60254,0,0.441686,103.27113,0.441686,82.889084,85.819744,70.16414,-0.336304,0.178386,-0.336304,0.178386,0,0,English,English,No,6,High
0.327493,0.20803,1.33984,0.094118,8.31413,100.44326,8.31413,84.975016,102.806106,66.288196,-0.254658,0.408464,-0.254658,0.408464,2,0.126745,0.306446,0.156137,0.57617,0,-1.769123,24.119113,-1.769123,59.41618,76.876398,27.446069,-0.342176,0.072381,-0.342176,0.072381,0,0,English,English,No,0.250975,0.112279,0.45605,0,-6.750136,32.343125,-6.750136,90.265612,123.414455,70.275103,-0.552212,0.139091,-0.552212,0.139091,0,0,Spanish,English,Yes,0.287502,0.113767,0.49414,0,27.518302,22.754509,27.518302,53.973319,116.295372,68.398353,-0.687586,0.097482,-0.687586,0.097482,0,0,English,Spanish,Yes,0.39209,0.1343,0.57617,0,27.035688,131.846124,27.035688,107.822634,94.48767,50.400162,0.313667,0.176434,0.313667,0.176434,0,0,?,Spanish,Yes,0.288737,0.113506,0.53613,0.166667,30.558482,68.822612,30.558482,72.565689,113.670552,77.976118,-0.105756,0.186499,-0.105756,0.186499,0,0,Spanish,?,Yes,0.306446,0.156137,0.57617,0,-1.769123,24.119113,-1.769123,59.41618,76.876398,27.446069,-0.342176,0.072381,-0.342176,0.072381,0,0,English,Spanish,Yes,3,High
0.317301,0.177606,1.07715,0.033333,15.811525,122.118975,15.811525,88.997721,96.209347,60.790145,-0.102144,0.398007,-0.102144,0.398007,0,0,0.314085,0.16649,0.68652,0,-28.511499,187.26184,-28.511499,59.673885,96.480966,70.617309,0.225728,0.189003,0.225728,0.189003,0,0,Spanish,Spanish,No,0.301391,0.089549,0.41504,0,26.074587,111.482198,26.074587,71.541739,99.53835,54.89431,-0.374709,0.071666,-0.374709,0.071666,0,0,?,Spanish,Yes,0.366309,0.269258,1.07715,0,8.75296,64.605305,8.75296,101.913095,84.322781,64.581626,-0.580001,0.097637,-0.580001,0.097637,0,0,English,?,Yes,0.312011,0.12003,0.53613,0,18.379051,104.636142,18.379051,69.020056,115.381863,56.132287,-0.623815,0.179089,-0.623815,0.179089,0,0,English,English,No,0.28353,0.140937,0.62305,0.083333,-6.525844,59.424548,-6.525844,72.466926,105.024537,56.601693,0.220376,0.087506,0.220376,0.087506,0,0,English,Spanish,Yes,0.327393,0.195361,0.86523,0.083333,64.598068,141.946431,64.598068,107.862614,78.922119,55.050803,0.398281,0.352825,0.398281,0.352825,0,0,Spanish,English,Yes,3,High
0.36875,0.223275,0.97168,0.036364,21.431522,90.161934,21.431522,82.326811,108.09054,65.861715,-0.174619,0.384301,-0.174619,0.384301,1,0.08791,0.420898,0.218215,0.83105,0,39.02035,88.765491,39.02035,63.890915,98.654003,71.62822,-0.086578,0.149172,-0.086578,0.149172,0,0,English,English,No,0.442384,0.261315,0.92383,0,33.69213,90.158758,33.69213,74.280513,93.283078,73.346472,-0.346793,0.112991,-0.346793,0.112991,0,0,Spanish,English,Yes,0.41333,0.071215,0.50879,0,33.159734,46.14029,33.159734,64.822888,100.986818,78.797026,-0.427302,0.053794,-0.427302,0.053794,0,0,Spanish,Spanish,No,0.336915,0.137735,0.56934,0,54.202531,36.367956,54.202531,63.064498,105.40507,45.296597,-0.536817,0.020964,-0.536817,0.020964,0,0,Spanish,Spanish,No,0.298364,0.218687,0.97168,0.095238,-7.49633,89.697218,-7.49633,91.74283,116.907178,59.480136,-0.262478,0.106499,-0.262478,0.106499,1,0.08791,Spanish,English,Yes,0.41084,0.226993,0.96484,0,40.500776,112.429095,40.500776,75.349355,112.886474,65.265948,0.323142,0.12372,0.323142,0.12372,0,0,English,Spanish,Yes,3,High
0.302103,0.153515,0.82324,0.117647,11.933979,98.887091,11.933979,91.453182,93.126678,61.071755,-0.070136,0.356935,-0.070136,0.356935,1,0.15594,0.255415,0.124358,0.51563,0,49.585503,192.305352,49.585503,94.191445,102.388531,68.108679,0.38539,0.315113,0.38539,0.315113,0,0,English,English,No,0.347493,0.145704,0.65723,0,96.743131,10.811014,96.743131,71.193088,78.756101,65.678391,-0.08107,0.067208,-0.08107,0.067208,0,0,English,English,No,0.310438,0.134202,0.5752,0,-0.175522,37.896296,-0.175522,74.54729,109.544551,55.70773,-0.335525,0.140739,-0.335525,0.140739,0,0,English,English,No,0.292876,0.146833,0.74805,0.285714,8.581831,85.899097,8.581831,99.549658,71.611971,59.281633,-0.475357,0.170383,-0.475357,0.170383,0,0,English,English,No,0.236575,0.059039,0.37598,0,57.934955,36.493897,57.934955,66.968132,108.983535,57.624578,-0.500069,0.13539,-0.500069,0.13539,1,0.15594,English,English,No,0.255415,0.124358,0.51563,0,49.585503,192.305352,49.585503,94.191445,102.388531,68.108679,0.38539,0.315113,0.38539,0.315113,0,0,English,?,Yes,6,High
0.360779,0.21363,1.18848,0.014085,21.633376,146.097387,21.633376,88.685803,89.688751,61.959028,-0.079372,0.52091,-0.079372,0.52091,1,0.10095,0.363841,0.209647,0.75684,0,29.778361,79.802677,29.778361,99.463175,81.317983,45.416766,0.313643,0.109247,0.313643,0.109247,0,0,Spanish,Spanish,No,0.374303,0.180575,0.63672,0,43.846166,43.881797,43.846166,73.095057,62.383723,44.022775,-0.058886,0.201469,-0.058886,0.201469,0,0,Spanish,Spanish,No,0.293947,0.099766,0.44922,0,16.225525,80.158802,16.225525,72.818187,107.334096,60.148895,-0.417424,0.071327,-0.417424,0.071327,0,0,English,Spanish,Yes,0.46123,0.223895,0.76074,0,46.481421,133.186295,46.481421,101.285583,95.219345,60.121387,-0.6499,0.708621,-0.6499,0.708621,0,0,Spanish,English,Yes,0.34007,0.238231,1.11133,0,46.926067,212.310468,46.926067,76.254203,84.460098,70.518375,-0.649914,0.551857,-0.649914,0.551857,0,0,English,Spanish,Yes,0.344692,0.212442,1.18848,0.035714,-5.414581,147.286788,-5.414581,85.086898,95.278931,63.511706,0.389115,0.147818,0.389115,0.147818,1,0.10095,Spanish,English,Yes,3,High
0.310019,0.156504,0.80371,0.02,24.227112,94.713338,24.227112,80.135115,109.806683,61.879389,-0.062849,0.363412,-0.062849,0.363412,2,0.13292,0.271179,0.118216,0.46875,0.0625,-3.906617,57.511623,-3.906617,62.782444,98.155886,62.044293,0.17801,0.327807,0.17801,0.327807,1,0.13616,English,Spanish,Yes,0.306517,0.08354,0.42969,0,35.600869,100.508679,35.600869,100.403101,115.938519,67.436874,0.405419,0.321499,0.405419,0.321499,0,0,?,English,Yes,0.241533,0.133905,0.46191,0,-2.125795,149.667462,-2.125795,76.892735,139.183727,51.283714,-0.072864,0.149911,-0.072864,0.149911,0,0,Spanish,?,Yes,0.269924,0.059913,0.34766,0,89.810906,90.403986,89.810906,79.849065,94.293364,62.790389,-0.383459,0.056214,-0.383459,0.056214,1,0.12968,English,Spanish,Yes,0.343871,0.14492,0.63672,0,2.252013,25.810635,2.252013,37.368104,119.65293,59.590012,-0.523348,0.094275,-0.523348,0.094275,0,0,English,English,No,0.451451,0.251309,0.80371,0,76.391238,63.731223,76.391238,72.270469,104.07703,53.075033,-0.430473,0.063137,-0.430473,0.063137,0,0,English,English,No,3,High
0.281041,0.139225,0.84277,0.089286,21.80136,100.359209,21.80136,83.962074,90.140342,63.535596,0.022642,0.304682,0.022642,0.304682,1,0.12213,0.244849,0.097277,0.50879,0.137931,7.905596,58.962113,7.905596,90.532217,72.107913,59.216485,0.364192,0.209571,0.364192,0.209571,0,0,Spanish,English,Yes,0.537595,0.305175,0.84277,0,2.49384,269.028854,2.49384,89.592934,169.100987,6.269474,0.350018,0.13892,0.350018,0.13892,0,0,English,Spanish,Yes,0.294489,0.098264,0.41602,0.111111,42.463657,124.90212,42.463657,67.194949,109.018303,54.962464,-0.093573,0.05581,-0.093573,0.05581,0,0,English,English,No,0.332031,0.185043,0.74414,0,58.515744,31.774568,58.515744,75.483534,86.934247,68.854924,-0.548748,0.444246,-0.548748,0.444246,1,0.12213,Spanish,English,Yes,0.307032,0.106584,0.48926,0,45.349552,54.037983,45.349552,63.472127,112.720127,60.813507,-0.530266,0.067702,-0.530266,0.067702,0,0,Spanish,Spanish,No,0.263182,0.108743,0.41602,0,-7.976172,28.457441,-7.976172,60.066893,116.305648,61.148687,-0.579347,0.165429,-0.579347,0.165429,0,0,Spanish,Spanish,No,3,High
0.258427,0.128927,0.83008,0.048387,35.403342,131.163199,35.403342,81.975291,98.779068,62.777745,-0.05077,0.465288,-0.05077,0.465288,2,0.1215,0.254395,0.127881,0.53027,0,28.927517,111.681134,28.927517,47.984777,86.257286,63.090613,-0.62155,0.114292,-0.62155,0.114292,0,0,English,English,No,0.22726,0.070755,0.3623,0,44.4128,119.973231,44.4128,85.11133,127.165815,58.299175,-0.486592,0.219315,-0.486592,0.219315,0,0,English,English,No,0.267761,0.17067,0.83008,0.1875,24.234958,159.787701,24.234958,97.481472,66.275133,44.733194,0.365187,0.577487,0.365187,0.577487,0,0,Spanish,English,Yes,0.293044,0.149001,0.61719,0,50.347904,147.069356,50.347904,77.243354,119.35192,55.677821,0.308573,0.127235,0.308573,0.127235,0,0,?,Spanish,Yes,0.255059,0.088068,0.42871,0,6.04252,117.147187,6.04252,68.72082,91.852987,67.900685,-0.160024,0.160496,-0.160024,0.160496,0,0,English,?,Yes,0.222873,0.049498,0.32813,0,66.866965,57.981632,66.866965,71.83897,121.581979,66.20077,-0.422193,0.171459,-0.422193,0.171459,2,0.1215,English,English,No,6,High
0.365109,0.225066,1.32617,0.057143,21.945592,173.145128,21.945592,86.354761,92.672189,64.879741,-0.088048,0.47776,-0.088048,0.47776,3,0.138387,0.311525,0.078421,0.3877,0,48.527563,16.860202,48.527563,49.060346,114.137698,40.030187,-0.68004,0.153091,-0.68004,0.153091,0,0,Spanish,English,Yes,0.328993,0.220401,0.87793,0.111111,-2.777249,268.995737,-2.777249,112.334085,76.990795,39.14957,-0.941266,0.241378,-0.941266,0.241378,0,0,English,Spanish,Yes,0.422819,0.28446,1.32617,0.1,6.725297,194.267489,6.725297,89.686103,79.769368,70.17953,0.4014,0.553154,0.4014,0.553154,2,0.1323,Spanish,English,Yes,0.245676,0.078943,0.36133,0,65.194856,55.610314,65.194856,74.405261,120.738063,54.353807,0.258618,0.370883,0.258618,0.370883,0,0,English,Spanish,Yes,0.318902,0.100304,0.44531,0,41.038494,112.7272,41.038494,72.885369,105.856375,63.626443,-0.235531,0.097754,-0.235531,0.097754,1,0.15056,Spanish,English,Yes,0.370561,0.159489,0.73633,0,30.873373,93.375476,30.873373,59.085722,104.239131,68.743146,-0.520497,0.121055,-0.520497,0.121055,0,0,English,Spanish,Yes,3,High
0.284331,0.152059,0.75098,0.076923,28.390295,155.553588,28.390295,78.737695,94.601216,62.258511,0.05601,0.458206,0.05601,0.458206,0,0,0.643555,0.040035,0.68359,0,72.982882,12.062396,72.982882,63.643842,41.797973,10.914344,-0.723297,0.03353,-0.723297,0.03353,0,0,English,English,No,0.440107,0.100671,0.58203,0,16.410856,46.583622,16.410856,20.641199,108.227726,68.627909,-0.565359,0.064117,-0.565359,0.064117,0,0,English,English,No,0.264197,0.158452,0.75098,0.153846,5.899833,94.356918,5.899833,75.895431,93.594465,57.501888,0.562878,0.540645,0.562878,0.540645,0,0,English,English,No,0.281058,0.109186,0.48145,0,82.894126,39.876734,82.894126,75.950841,59.456064,53.393729,0.262222,0.167528,0.262222,0.167528,0,0,Spanish,English,Yes,0.199499,0.040399,0.28125,0,1.532337,281.448855,1.532337,71.513692,124.291576,56.997949,0.001309,0.29895,0.001309,0.29895,0,0,Spanish,Spanish,No,0.249459,0.090186,0.45508,0.111111,45.569817,126.668946,45.569817,81.199538,99.679878,65.060662,-0.36785,0.13559,-0.36785,0.13559,0,0,English,Spanish,Yes,3,High
0.355342,0.171109,0.84375,0.051948,26.913663,142.595637,26.913663,81.187344,105.067901,64.665283,0.036541,0.509162,0.036541,0.509162,0,0,0.337306,0.121397,0.56934,0,31.436656,83.900429,31.436656,78.526715,117.027655,60.190343,-0.6679,0.139404,-0.6679,0.139404,0,0,Spanish,Spanish,No,0.42871,0.134344,0.60254,0,48.233424,57.77934,48.233424,75.405567,68.797266,73.98174,-0.672299,0.069434,-0.672299,0.069434,0,0,Spanish,Spanish,No,0.334662,0.167441,0.7832,0.083333,19.05589,149.040388,19.05589,86.773553,99.773753,64.435396,0.455544,0.555218,0.455544,0.555218,0,0,Spanish,English,Yes,0.356445,0.16676,0.60938,0,30.604082,206.999417,30.604082,87.623803,125.167454,53.348209,0.210542,0.19954,0.210542,0.19954,0,0,English,Spanish,Yes,0.302735,0.092692,0.44141,0,32.973911,111.306692,32.973911,57.432905,107.552041,71.806663,-0.235688,0.178957,-0.235688,0.178957,0,0,English,English,No,0.466797,0.227067,0.84375,0.1,35.744108,90.109453,35.744108,70.411951,100.961404,62.858142,-0.478721,0.079168,-0.478721,0.079168,0,0,Spanish,English,Yes,3,High
0.295171,0.212062,1.36011,0.054545,39.923614,200.882482,39.923614,99.522157,94.748522,65.174202,-0.01253,0.283081,-0.01253,0.283081,2,0.214025,0.280796,0.174152,0.55737,0.142857,47.91422,341.194265,47.91422,132.641566,61.475842,51.10243,0.068388,0.281368,0.068388,0.281368,0,0,English,English,No,0.290132,0.19085,0.91724,0.0625,11.332922,219.913898,11.332922,83.08238,97.799469,61.21251,0.123621,0.153293,0.123621,0.153293,1,0.20962,English,English,No,0.25592,0.157008,0.64331,0,39.593154,165.163073,39.593154,67.201317,121.888834,61.493055,0.087651,0.123623,0.087651,0.123623,1,0.21843,English,English,No,0.220776,0.091655,0.38159,0,90.950321,78.936692,90.950321,73.698155,96.478895,61.409277,-0.096206,0.113532,-0.096206,0.113532,0,0,Spanish,English,Yes,0.390847,0.318964,1.36011,0.090909,25.812471,97.472302,25.812471,111.506149,104.289729,73.91918,-0.168066,0.05249,-0.168066,0.05249,0,0,Spanish,Spanish,No,0.35742,0.179001,0.60986,0,56.295612,178.712544,56.295612,117.453985,42.986563,38.571929,-0.239659,0.031528,-0.239659,0.031528,0,0,Spanish,Spanish,No,3,High
0.31308,0.156955,0.75146,0.047619,39.428481,164.644432,39.428481,90.826477,107.627911,55.807999,0.07421,0.287432,0.07421,0.287432,0,0,0.180115,0.08745,0.32837,0,-19.660129,51.868587,-19.660129,78.17924,126.187038,61.706891,0.184478,0.0982,0.184478,0.0982,0,0,English,Spanish,Yes,0.347314,0.076372,0.42871,0,81.841488,154.732899,81.841488,69.039651,98.402291,52.053434,0.264287,0.139097,0.264287,0.139097,0,0,English,English,No,0.194987,0.079366,0.30078,0.333333,-18.263366,220.768348,-18.263366,96.555987,159.596912,15.032478,0.180731,0.28013,0.180731,0.28013,0,0,English,English,No,0.409257,0.103731,0.54272,0,39.747196,40.699876,39.747196,103.627826,74.304601,36.473973,0.066711,0.148239,0.066711,0.148239,0,0,English,English,No,0.39541,0.21266,0.75146,0,67.100997,149.304463,67.100997,70.184047,98.458381,58.036172,-0.152055,0.090147,-0.152055,0.090147,0,0,English,English,No,0.32788,0,0.32788,0,97.474709,0,97.474709,0,69.430077,0,-0.266189,0,-0.266189,0,0,0,English,English,No,6,High
