Average_Fixation_Duration,Fixation_Duration_SD,Longest_Fixation_Duration,Refixation_Ratio,Average_Saccade_Length,Saccade_Length_SD,Average_Saccade_Absolute_Angle,Saccade_Absolute_Angle_SD,Average_Saccade_Relative_Angle,Saccade_Relative_Angle_SD,Average_Left_Eye_Difference,Left_Eye_Difference_SD,Average_Right_Eye_Difference,Right_Eye_Difference_SD,Blink_Count,Average_Blink_Duration,Number of English AOIs,CEFR Median
0.26039,0.129310932,0.48242,0.0,24.82286145,175.7817388,24.82286145,96.81762219,103.2044647,58.83691672,-0.136276042,0.378721037,-0.136276042,0.378721037,1,0.08219,6,High
0.314173929,0.192360268,0.85034,0.071428571,52.60616304,58.49351046,52.60616304,77.10939128,96.39842095,63.88893794,-0.205963167,0.272882261,-0.205963167,0.272882261,0,0.0,6,High
0.283909474,0.138297327,0.64307,0.0,54.93261255,61.96925749,54.93261255,91.30204404,94.77202157,59.77141724,-0.136843056,0.288713402,-0.136843056,0.288713402,1,0.16365,6,High
0.248404419,0.134310464,0.8374,0.162790698,-9.604011586,149.4323563,-9.604011586,100.1111084,99.73826994,57.98319463,0.030015528,0.16986500699999998,0.030015528,0.16986500699999998,3,0.20397,6,High
0.2711475,0.131463046,0.7226600000000001,0.086956522,25.20916901,128.1163871,25.20916901,88.90500503,108.5483332,56.26055153,0.121525057,0.162781696,0.121525057,0.162781696,1,0.18433,6,High
0.294151156,0.164462932,1.30029,0.156462585,16.09085655,131.8292417,16.09085655,94.59383347,108.2075355,62.23785514,0.056274113,0.230160172,0.056274113,0.230160172,2,0.17703,6,High
0.328026277,0.192409439,1.06494,0.021276596,19.1684015,293.8019729,19.1684015,88.42386709,106.8213502,64.26914628,0.079109264,0.181358373,0.079109264,0.181358373,4,0.183375,6,High
0.299827209,0.151081207,0.82324,0.046511628,36.10242415,124.6829828,36.10242415,105.6055294,116.6523578,54.36317607,0.07612881,0.209219289,0.07612881,0.209219289,3,0.173286667,6,High
0.273636744,0.131199097,0.8042,0.093023256,38.54813749,153.6242496,38.54813749,96.35038584,106.3295956,59.93324853,0.075670458,0.150199634,0.075670458,0.150199634,5,0.182986,6,High
0.206969467,0.093407332,0.5957,0.073333333,21.59027844,119.3280487,21.59027844,87.43415267,106.0040841,54.79299821,-0.331559326,0.213128883,-0.331559326,0.213128883,6,0.09358,6,High
0.201396437,0.090611447,0.46875,0.08045977,19.79309448,129.3626711,19.79309448,92.75346983,97.29172045,53.42525328,0.016148422,0.188736861,0.016148422,0.188736861,3,0.12379,6,High
